Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
430. Un drame au Carlton-Club,1924,,,,,,,https://www.imdb.com/title/tt0940785/?ref_=sr_i_430,,['Giuseppe Guarino'],"['Arlette Marchal', 'Aimé Simon-Girard']","[None, None]",,,,,"November 12, 1924",['France'],,['S.F.E.B.'],,,,,[],"['None', 'French']",,,,,,,,['Giuseppe Guarino'],[],"['Arlette Marchal', 'Aimé Simon-Girard']",,,,,,,,,,,,,,,,,,,,,,,,,11.0,1920.0,Wednesday,2,0,1,
431. Um Filme de Angola,1924,,,,,,,https://www.imdb.com/title/tt0014899/?ref_=sr_i_431,,['Raul Lopes Freire'],,,,,,,"January 28, 1924",['Portugal'],,,,,,,[],['None'],,,,,,,,['Raul Lopes Freire'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,1.0,1920.0,Monday,0,0,1,
432. The Deadwood Coach,1924,1h 10m,,,,,"When he was a boy, growing up in the Bad Lands of Dakota Territory, Jimmie Gordon's parents were killed by Tex Wilson, a brutal bandit. Jimmie swore vengeance, and, known only as The Orphan, he has spent the subsequent years looking for Wilson. At last, hot on the trail of the Wilson gang, The Orphan prevents a holdup of the Deadwood Stage but loses Wilson. He meets one of the passengers on the stage, Helen Shields, the daughter of the local sheriff, and accompanies her to town, only to discover that her father is an old friend whom he once saved from the Indians. As the men talk, Helen learns of The Orphan's tragic past, and the two are soon in love. On their wedding day, the venomous Wilson interrupts the ceremony, insults the unarmed bridegroom, and kidnaps Helen. Wilson makes his escape in the Deadwood Coach, closely followed by The Orphan. When the coach breaks down, Wilson abandons the unharmed girl and tries to escape on foot. The Orphan and Wilson fight it out on the edge of a precipice, and Wilson is thrown to his death.",https://www.imdb.com/title/tt0014838/?ref_=sr_i_432,"['Clarence E. Mulford', 'Lynn Reynolds']",['Lynn Reynolds'],"['Tom Mix', 'Tony the Horse', 'George Bancroft', 'Doris May', 'Lucien Littlefield', 'Frank Coffyn', 'Jane Keckley', 'Ernest Butterworth', 'DeWitt Jennings', 'Buster Gardner', 'Norma Wills', 'Sid Jordan', 'Nora Cecil', 'Ed Brady', 'Hank Bell']","['Tom', ""Tony, Tom's Horse"", 'Tex Wilson - in play', 'Helen Shields - in play', 'Charlie Winter - in play', 'Walter Gordon - in prologue', 'Mrs. Gordon - in prologue', 'Jimmie Gordon - in prologue', 'Jim Shields - in play', 'Bill Howland - in play', 'Mrs. Shields - in play', 'Need - in play', 'Matilda Shields - in play', 'Character', 'Character']",,,,,"December 7, 1924",['United States'],"['Zion National Park, Utah, USA']",['Fox Film Corporation'],,,,,"['Drama', 'Western']",['None'],,,,,,"zion national park,stage coach,horse,based on novel,actor shares first name with character",https://m.media-amazon.com/images/M/MV5BYTUyMWVkYjktNGZlZC00ZTFlLTgwNTctNDJjYjZiNmZlY2EwXkEyXkFqcGc@._V1_.jpg,['Lynn Reynolds'],"['Clarence E. Mulford', 'Lynn Reynolds']","['Tom Mix', 'Tony the Horse', 'George Bancroft']",70.0,,,,,,,,,,,,,,,,,,,,,,,70.0,12.0,1920.0,Sunday,15,2,1,
433. Which Shall It Be?,1924,50m,,,,,"A Vermont family with seven children is presented with an offer from a wealthy relative of an estate and an allowance in return for one child, which he wishes to adopt to brighten his lonely life. After much speculation, they decide on the oldest girl, whose musical interests cannot be furthered by their limited means. She no sooner leaves than the mother suffers remorse, and the father, equally unable to surrender his child, brings her back to the farm.",https://www.imdb.com/title/tt0179514/?ref_=sr_i_433,"['Ethel Lynn Beers', 'Renaud Hoffman']",['Renaud Hoffman'],"['Willis Marks', 'Ethel Wales', 'David Torrence', 'Paul Weigel', 'Mary McLain', 'Billy Boudwin', 'Newton House', 'Miriam Bellah', 'Dick Winslow', 'Buck Black', 'Thayer Strain']","['John Moore', 'Mrs. Moore', 'Robert Moore', 'Musicmaster', 'Moore Child', 'Moore Child', 'Moore Child', 'Moore Child', 'Moore Child', 'Moore Child', 'Moore Child']",,,,,"June 15, 1924",['United States'],,['Renaud Hoffman Productions'],,,,...And my mother starving in an attic,['Drama'],['None'],,,,,,"farm life,vermont,musician,adoption,domestic",https://m.media-amazon.com/images/M/MV5BYzQxYmY5YWMtMTM2MS00ZTQ0LTlmNDEtYWMzYWFhMjM2NDk0XkEyXkFqcGc@._V1_.jpg,['Renaud Hoffman'],"['Ethel Lynn Beers', 'Renaud Hoffman']","['Willis Marks', 'Ethel Wales', 'David Torrence']",50.0,,,,,,,,,,,,,"['April 6, 1924: (New York City, New York)']","['April 6, 1924: (New York City, New York)']",,,,,,,,,50.0,6.0,1920.0,Sunday,11,1,1,
434. My Man,1924,1h 10m,,,,,"A political boss named Sledge meets a wealthy opponent's daughter, Molly Marley. Sledge determines to win Molly although she is engaged to Bert Glider, a lounge lizard intending to exploit Molly for her money. Unable to convince Molly of Glider's nefarious motives, Sledge kidnaps her on her wedding day and contrives to make it appear that Mr. Marley has lost all of his investments. Glider cancels his marriage plans; Sledge returns Marley's money to him and marries Molly.",https://www.imdb.com/title/tt0015155/?ref_=sr_i_434,"['Donald I. Buchanan', 'George Randolph Chester']",['David Smith'],"['Patsy Ruth Miller', 'Dustin Farnum', 'Niles Welch', 'Margaret Landis', 'George Webb', 'William Norris', 'Edith Yorke', 'Violet Palmer', 'Sidney De Gray']","['Molly Marley', 'Sledge', 'Dicky Reynolds', 'Fern Burbank', 'Bert Gilder', 'Henry Peters', 'Mrs. Peters', 'Jessie Peters', 'Christopher Marley']",,,,,"February 10, 1924",['United States'],"['Vitagraph Studios - 4151 Prospect Avenue, Los Angeles, California, USA (Studio)']",['Vitagraph Company of America'],,,,,"['Comedy', 'Drama', 'Romance']",['None'],,,,,,melodrama,,['David Smith'],"['Donald I. Buchanan', 'George Randolph Chester']","['Patsy Ruth Miller', 'Dustin Farnum', 'Niles Welch']",70.0,,,,,,,,,,,,,,,,,,,,,,,70.0,2.0,1920.0,Sunday,9,3,1,
435. The Fast Worker,1924,1h 10m,,,,,"Roxbury persuades his architect friend, Terry, to assume his identity and go to Catalina on a vacation with his wife, Edith, and daughter, Toodles. Terry falls in love with Edith's sister, Connie, and when a scandal arises at the hotel resort, a police force, a truck, and a yacht are needed to extricate Terry from the ensuing trouble.",https://www.imdb.com/title/tt0014877/?ref_=sr_i_435,"['George Barr McCutcheon', 'Raymond L. Schrock', 'Harvey F. Thew']",['William A. Seiter'],"['Reginald Denny', 'Laura La Plante', 'Ethel Grey Terry', 'Muriel Frances Dana', 'Lee Moran', 'Richard Tucker', 'Margaret Campbell', 'Betty Morrissey', 'Mildred Vincent', 'John Steppling', 'T.D. Crittenden', 'Clarissa Selwynne', 'Malcolm Denny', 'George Reed', 'Lydia Yeamans Titus']","['Terry Brock', 'Connie Fowler', 'Edith Medcroft', 'Toodles Medcroft', 'Freddie Ulstervelt', 'Roxbury Medcroft', 'Mrs. Rodney', ""'Kath' Rodney"", 'Nurse', 'Mr. Rodney', ""Mr. O'Dell Carney"", ""Mrs. O'Dell Carney"", 'Undetermined Secondary Role', 'Train Porter', 'Cafe Waitress']",,,,,"October 26, 1924",['United States'],"['Santa Catalina Island, Channel Islands, California, USA']",['Universal Pictures'],,,,,['Comedy'],"['None', 'English']",,,,,,"catalina,california,based on novel",https://m.media-amazon.com/images/M/MV5BYTY2MDg3Y2QtMmI3Mi00YzcyLTkwOGUtYzg1YWU1ZmUxNjI5XkEyXkFqcGc@._V1_.jpg,['William A. Seiter'],"['George Barr McCutcheon', 'Raymond L. Schrock', 'Harvey F. Thew']","['Reginald Denny', 'Laura La Plante', 'Ethel Grey Terry']",70.0,,,,,,,,,,,,,,,,,,,,,,,70.0,10.0,1920.0,Sunday,15,1,1,
436. The Danger Line,1924,1h,,,,,"While her husband is away on a secret mission, the Marquise Yorisaka is Americanized by Mrs. Hockey and becomes the object of Captain Fergan's affections. Warned of the captain's activities, the marquis obtains a post for him on his battleship and forces him to take command when he himself is wounded. The death of the captain brings about a reconciliation of the couple and resumption of a life in keeping with their tradition.",https://www.imdb.com/title/tt0014821/?ref_=sr_i_436,"['Margaret Turnbull', 'Claude Farrère']",['Édouard-Émile Violet'],"['Sessue Hayakawa', 'Tsuru Aoki', 'Gina Palerme', 'Cady Winter', 'Francis Ward']","['Marquis Yorisaka', 'Marquise Yorisaka', 'Mrs. Hockey', 'Miss Vane (Her Secretary)', 'Capt. Fergan']",,,,,"May 26, 1924",['United States'],,['Robertson-Cole Pictures Corporation'],,,,,['Drama'],['None'],,,,,,melodrama,https://m.media-amazon.com/images/M/MV5BNTAzZjM0MGMtY2IzOS00YWY1LWI5MjgtNGI5OWQ0Mzk4MGViXkEyXkFqcGc@._V1_.jpg,['Édouard-Émile Violet'],"['Margaret Turnbull', 'Claude Farrère']","['Sessue Hayakawa', 'Tsuru Aoki', 'Gina Palerme']",60.0,,,,,,,,,,,,,,,,,,,,,,,60.0,5.0,1920.0,Monday,5,1,1,
437. La fontaine des amours,1924,1h 24m,,,,,"A French film star visits Coimbra and it's old university, and breaks a poor local girl's heart, as her fiancee turns his attentions to the foreign girl. In a play within the story, one is told the sad love story of Don Pedro, king of Portugal, and Inês de Castro.",https://www.imdb.com/title/tt0191141/?ref_=sr_i_437,['Gabrielle Reval'],['Roger Lion'],"['Gil Clary', 'Jean Murat', 'Pauline Po', 'Janine Merrey', 'Max Maxudian', 'Michel Sym', 'Georgette Lhery', 'Simone Mareuil']","['Josefa Perez', 'Ângelo Coelho', 'Gracieuse', 'Marie-Louise', 'Lucas', 'Perez, Gil', 'Young woman', 'Servante']",,,,,"August 29, 1924",['France'],"['Coimbra, Portugal']",['Films Roger Lion'],,,,,"['Drama', 'History']",['None'],,,,,,"film star,story within the story,college student,based on novel",,['Roger Lion'],['Gabrielle Reval'],"['Gil Clary', 'Jean Murat', 'Pauline Po']",84.0,,,,,,,,,,,,,"['May 22, 2003: (limited)']","['May 22, 2003: (limited)']",,,,,,,,,84.0,8.0,1920.0,Friday,8,2,1,
438. Björn Mörk,1924,1h 9m,,,,,The relationship between Björn Mörk and his father the forest guard is very bad. The son is more interested in reading than learning the job.,https://www.imdb.com/title/tt0014718/?ref_=sr_i_438,['Lasse Ring'],['Lasse Ring'],"['Harald Wehlnor', 'Vera Olsson', 'Tore Carlson', 'Carl Ström', 'Karl Krook', 'Carl Nissen', 'Anna Wallin', 'Herr Malmsten', 'Fru Malmsten', 'Elias Ljungqvist', 'Märta Thordeman', 'Brita Thordeman', 'Kerstin Thordeman']","['Björn Mörk - Skogvaktarens son', 'Gudrun Bertelstam - Jägmästarens dotter', 'Jens Jörgensen', 'Pelle Petterson - Flottare', 'Professorn', 'Jägmästare Bertelstam', 'Fru Bertelstam', 'Björns far', 'Björns mor', 'Disponent Kristian Jörgensen', 'Jens mor', 'Brudnäbb', 'En flicka i hyllningskören']",,,,,"March 3, 1924",['Sweden'],"['Sollefteå, Västernorrlands län, Sweden']",['Hasse W. Tullbergs Filmindustri'],,,,,['Drama'],['None'],,,,,,"father,son,character name in title",https://m.media-amazon.com/images/M/MV5BMWRjZDg5MDktNmM0Ny00YmNmLWE5OTQtZDdhMzI2Y2Y1OGY1XkEyXkFqcGc@._V1_.jpg,['Lasse Ring'],['Lasse Ring'],"['Harald Wehlnor', 'Vera Olsson', 'Tore Carlson']",69.0,,,,,,,,,,,,,,,,,,,,,,,69.0,3.0,1920.0,Monday,13,1,1,
439. The Last of the Duanes,1924,1h 10m,Passed,,,,"Buck Duane is on the run after killing his father's murderer. He rescues a beautiful young woman from an outlaw, but the outlaw's wife has eyes for the young cowpoke and makes trouble for him.",https://www.imdb.com/title/tt0015052/?ref_=sr_i_439,"['Zane Grey', 'Edward J. Montagne']",['Lynn Reynolds'],"['Tom Mix', 'Tony the Horse', 'Marian Nixon', 'Brinsley Shaw', 'Frank Nelson', 'Lucy Beaumont', 'Harry Lonsdale', 'Bob Fleming', 'Richard Neill']","['Buck Duane', 'Tony', 'Ruth', 'Cal Bain', 'Euchre', ""Bland's Wife"", 'Bland', 'Henchman', 'Henchman']",,,,,"August 24, 1924",['United States'],,['Fox Film Corporation'],,,,,"['Drama', 'Western']","['None', 'English']",,,,,Passed,"fugitive,wandering cowboy,woman,wife,young",https://m.media-amazon.com/images/M/MV5BNDEzZjc1ZmUtOTRiMC00ZWRkLThjMmYtMWY3MTY1NTUxZTgzXkEyXkFqcGc@._V1_.jpg,['Lynn Reynolds'],"['Zane Grey', 'Edward J. Montagne']","['Tom Mix', 'Tony the Horse', 'Marian Nixon']",70.0,,,,,,,,,,,,,,,,,,,,,,,70.0,8.0,1920.0,Sunday,9,2,1,
440. Enmeiin no semushi-otoko,1924,,,,,,,https://www.imdb.com/title/tt0943274/?ref_=sr_i_440,,['Tomu Uchida'],['Chieko Matsui'],[None],,,,,1924,['Japan'],,['Kokkatsu'],,,,,[],"['None', 'Japanese']",,,,,,,,['Tomu Uchida'],[],['Chieko Matsui'],,,,,,,,,,,,,,,,,,,,,,,,,1.0,1920.0,,1,0,1,
441. La congiura di San Marco,1924,,,,,,"Candiano, new Doge of Venice, must fulfill his promise to the people to protect their Republic against plots by old enemy factions. But his old comrade Scalabrino is at hand, now head of an acrobat troupe, including the beguiling Zanze.",https://www.imdb.com/title/tt0932966/?ref_=sr_i_441,,['Domenico Gaido'],"['Arnaldo Arnaldi', 'Ria Bruna', 'Giacomo Bualo', 'Celio Bucchi', 'Roberto Feliciano', 'Bianca Hubner', 'Amleto Novelli', 'Augusto Poggioli', 'Armand Pouget', 'Rosetta Solari', 'Bianca Stagno Bellincioni', 'Emilio Vardannes']","[None, None, None, 'Scalabrino', None, None, None, None, None, None, None, None]",,,,,November 1924,['Italy'],,['Pasquali e C.'],,,,,[],"['None', 'Italian']",,,,,,,,['Domenico Gaido'],[],"['Arnaldo Arnaldi', 'Ria Bruna', 'Giacomo Bualo']",,,,,,,,,,,,,,,,,,,,,,,,,11.0,1920.0,,12,0,1,
442. Big Timber,1924,50m,,,,,"Walter Sandry, holder of a mortgage on timber lands in the Pacific Northwest, arrives to claim his property. He comes into conflict with a rival company and with lumberjacks influenced by their foreman, Hampden, whom he later beats in a fight. After putting out a big forest fire, Sandry wins the hand of a local girl, Sally O'Hara.",https://www.imdb.com/title/tt0014716/?ref_=sr_i_442,"['Isadore Bernstein', 'Wyndham Gittens', 'George Melford']","['William James Craft', 'George Melford']","['William Desmond', 'Olive Hasbrouck', 'Betty Francisco', 'Ivor McFadden', 'Lydia Yeamans Titus', 'Albert J. Smith', 'The Universal Ranch Riders']","['Walter Sandry', ""Sally O'Hara"", 'Poppy Ordway', 'John Daly', 'Ma Daly', 'Fred Hampden', None]",,,,,"September 7, 1924",['United States'],,['Universal Pictures'],,,,,['Drama'],['None'],,,,,,melodrama,https://m.media-amazon.com/images/M/MV5BNmEwNGZiNjktNDU5MS00M2E3LWJlZjgtMWFjOGYwZTUyYjI1XkEyXkFqcGc@._V1_.jpg,"['William James Craft', 'George Melford']","['Isadore Bernstein', 'Wyndham Gittens', 'George Melford']","['William Desmond', 'Olive Hasbrouck', 'Betty Francisco']",50.0,,,,,,,,,,,,,,,,,,,,,,,50.0,9.0,1920.0,Sunday,7,1,1,
443. Frühlingsfluten,1924,,,,,,,https://www.imdb.com/title/tt0484204/?ref_=sr_i_443,"['Sergey Polyakov', 'Ivan Turgenev']",['Nikolai Malikoff'],"['Diana Karenne', 'Osip Runich', 'Carl Wallauer', 'Lia Eibenschütz', 'Elsa Wagner', 'Herbert Nest', 'Max Zilzer', 'Erich Pabst', 'Gustav Adolf Semler', 'Harry Hardt']","[None, None, None, None, None, None, None, None, None, None]",,,,,"November 13, 1924",['Germany'],,"['Caesar Film', 'Charitonoff']",,,,,[],"['None', 'German']",,,,,,,,['Nikolai Malikoff'],"['Sergey Polyakov', 'Ivan Turgenev']","['Diana Karenne', 'Osip Runich', 'Carl Wallauer']",,,,,,,,,,,,,,"['November 13, 1924: (Berlin)']","['November 13, 1924: (Berlin)']",,,,,,,,,,11.0,1920.0,Thursday,10,0,1,
444. Damaged Hearts,1924,1h 10m,,,,,"Orphaned as children, David and his sister are sent to live with separate families. Both are abused and the sister dies. Filled with hostility, the now-grown David goes on a mission to seek vengeance on his sister's adoptive family.",https://www.imdb.com/title/tt0014818/?ref_=sr_i_444,"['Barbara Kent', 'Basil King']",['T. Hayes Hunter'],"['Mary Carr', 'Jerry Devine', 'Helen Rowland', 'Tyrone Power Sr.', 'Jean Armour', 'Thomas Gillen', 'Edmund Breese', 'Effie Shannon', 'Rolinda Bainbridge', 'Eugene Strong', 'Florence Billings', 'Sara Mullon', 'Charles De Forrest', 'Brian Donlevy']","['The Mother', 'David', 'The Girl', 'Sandy', 'Celia Stevens', 'Hugh Winfield', 'Innkeeper', 'His Wife', ""The Florida 'Cracker'"", 'David', 'Mrs. Langham', 'Edwina Winfield', 'The Cripple', 'Jim Porter']",,,,,"February 21, 1924",['United States'],"['Everglades National Park, Florida, USA']",['Pilgrim Pictures'],,,,,['Drama'],['None'],,,,,,"husband wife relationship,brother sister relationship,death from neglect,mother,hunchback",https://m.media-amazon.com/images/M/MV5BZjg5YzkyY2QtZjRkZi00M2VjLWJhZTItNmI3YjYwN2RiYmU3XkEyXkFqcGc@._V1_.jpg,['T. Hayes Hunter'],"['Barbara Kent', 'Basil King']","['Mary Carr', 'Jerry Devine', 'Helen Rowland']",70.0,,,,,,,,,,,,,,,,,,,,,,,70.0,2.0,1920.0,Thursday,14,1,1,
445. Single Wives,1924,1h 20m,,,,,"As her first wedding anniversary approaches, a young wife begins to believe that her husband doesn't love her anymore, and she turns to a former suitor for comfort. Soon she makes up her mind to leave her husband, but when he is seriously injured she must decide if she really wants to end her marriage.",https://www.imdb.com/title/tt0015334/?ref_=sr_i_445,"['Earl Hudson', 'Marion Orth']",['George Archainbaud'],"['Corinne Griffith', 'Milton Sills', 'Kathlyn Williams', 'Phyllis Haver', 'Phillips Smalley', 'Jere Austin', 'Lou Tellegen', 'Henry B. Walthall', 'John Patrick', 'J.C. Fowler', 'Winfield Jones']","['Betty Jordan', 'Perry Jordan', 'Dorothy Van Clark', 'Marion Eldridge', 'Tom Van Clark', 'Dr. Walter Lane', 'Martin Prayle', 'Franklin Dexter', 'Billy Eldridge', 'Undetermined Secondary Role', 'Undetermined Secondary Role']",,,,,"July 27, 1924",['United States'],,['Corinne Griffith Productions'],,,,,"['Drama', 'Romance']",['None'],,,,,,"marriage,husband wife relationship,divorce",https://m.media-amazon.com/images/M/MV5BZDAzMTZkMzYtNTYyNi00NTRmLWJjYzgtYWJkYmYxMmFmYmJkXkEyXkFqcGc@._V1_.jpg,['George Archainbaud'],"['Earl Hudson', 'Marion Orth']","['Corinne Griffith', 'Milton Sills', 'Kathlyn Williams']",80.0,,,,,,,,,,,,,,,,,,,,,,,80.0,7.0,1920.0,Sunday,11,2,1,
446. The Side Show of Life,1924,1h 20m,,,,,"Andrew Lackaday, an English circus clown brought up in France, rises to the rank of brigadier general during the war. Returning to his old profession as a juggler, he finds that he has lost his skill. He gives up Elodie, his former vaudeville partner, but finds happiness with Lady Auriol.",https://www.imdb.com/title/tt0015330/?ref_=sr_i_446,"['Ernest Denny', 'Willis Goldbeck', 'Julie Herne']",['Herbert Brenon'],"['Ernest Torrence', 'Anna Q. Nilsson', 'Louise Lagrange', 'Maurice de Canonge', 'Neil Hamilton', 'William Ricciardi', 'Mrs. Pozzi', ""Lawrence D'Orsay"", 'Effie Shannon', 'Katherine Lee']","['Andrew Lackaday', 'Lady Auriol Dayne', 'Elodie', 'Horatio Bakkus', 'Charles Verity-Stewart', 'Mignon', 'Ernestine', 'Sir Julius Verity-Stewart', 'Lady Verity-Stewart', 'Evadne']",,,,,"September 1, 1924",['United States'],,['Paramount Pictures'],Awards 3 wins total,,,,['Drama'],"['None', 'English']",,,,,,"world war one,france,circus,based on novel,based on play",https://m.media-amazon.com/images/M/MV5BZGY0OGUzODUtNzNhZC00MzdhLTg4ODItOTIxNjcyMTRjOTY1XkEyXkFqcGc@._V1_.jpg,['Herbert Brenon'],"['Ernest Denny', 'Willis Goldbeck', 'Julie Herne']","['Ernest Torrence', 'Anna Q. Nilsson', 'Louise Lagrange']",80.0,,,,,,,,,,,,,"['July 21, 1924: (New York City, New York)']","['July 21, 1924: (New York City, New York)']",,,,,,,,,80.0,9.0,1920.0,Monday,10,1,1,
447. My Husband's Wives,1924,50m,,,,,"Vale Harvey invites Marie Wynn, an old school friend, to visit her, not knowing that Marie was once married to her husband, William Harvey. Marie loses no time in trying to regain William's affection and to make Vale uncomfortable. Vale is so upset that she dreams of a flirtation between William and Italian actress Madame Corregio, but William orders Marie out of the house when he realizes her purpose. The Harveys are happily reconciled.",https://www.imdb.com/title/tt0015154/?ref_=sr_i_447,"['Barbara La Marr', 'Dorothy Yost']",['Maurice Elvey'],"['Shirley Mason', 'Bryant Washburn', 'Evelyn Brent', 'Paulette Duval']","['Vale Harvey', 'William Harvey', 'Marie Wynn', 'Madame Corregio']",,,,,"November 16, 1924",['United States'],"['San Diego, California, USA']",['Fox Film Corporation'],,,1 Critic review,,['Drama'],['None'],,,,,,"domestic,marriage",https://m.media-amazon.com/images/M/MV5BMTljYzk1OTctNmMxYS00NTIzLTgzN2UtNzEwNWE5MGM3ZWE2XkEyXkFqcGc@._V1_.jpg,['Maurice Elvey'],"['Barbara La Marr', 'Dorothy Yost']","['Shirley Mason', 'Bryant Washburn', 'Evelyn Brent']",50.0,,,,,,,,,,,,,,,,,,,,,,,50.0,11.0,1920.0,Sunday,4,1,1,
448. Sell 'Em Cowboy,1924,,,,,,"Frank Mathewson, Jr., a would-be cowboy and the son of a Chicago saddle manufacturer, decides to investigate on his own some unexplained competition his father's firm has encountered in Claxton, Arizona. In Claxton, cowboy Luke Strong has been blackmailed by a rival firm to run Mathewson's salesmen out of town and promptly does the same when junior shows up. Frank returns, captures Luke after attempted robbery, and continues his romance with Millie Atwood, daughter of his father's client.",https://www.imdb.com/title/tt0015315/?ref_=sr_i_448,['Bennett Cohen'],['Ward Hayes'],"['Dick Hatton', 'Ed Lytell', 'Marilyn Mills', 'William McCall', 'Yakima Canutt', 'Winona Wilkes', 'Ed La Niece', 'Martin Turner']","['Frank Mathewson Jr. - aka Pete Owen', 'Frank Mathewson Sr.', 'Milly Atwood', 'John Atwood', 'Luke Strong', ""Helen Wharton - Frank Mathewson Jr's Finacée"", 'Sheriff Fowler', 'Romeo']",,,,,"September 27, 1924",['United States'],,['Ben Wilson Productions'],,,,,"['Comedy', 'Drama', 'Western']",['English'],,,,,,,,['Ward Hayes'],['Bennett Cohen'],"['Dick Hatton', 'Ed Lytell', 'Marilyn Mills']",,,,,,,,,,,,,,"['December 5, 1927: (London)']","['December 5, 1927: (London)']",,,,,,,,,,9.0,1920.0,Saturday,8,3,1,
449. Orient - Die Tochter der Wüste,1924,,,,,,,https://www.imdb.com/title/tt0338312/?ref_=sr_i_449,"['Nunzio Malasomma', 'Gennaro Righelli']",['Gennaro Righelli'],"['Maria Jacobini', 'Harry Liedtke', 'Magnus Stifter', 'Arthur Wellin', 'Leopold von Ledebur', 'Viggo Larsen', 'Louis Ralph', 'Sergio Mari', 'Else Wasa', 'Margarete Kupfer']","['Katja', 'Harry Russin', 'Scheich', 'Mohand', 'Mifud', 'Bob, Russins Freund', 'Max', 'Izzet', None, None]",,,,,"March 6, 1925",['Germany'],,['Trianon-Film GmbH'],,,,,[],['None'],,,,,,,,['Gennaro Righelli'],"['Nunzio Malasomma', 'Gennaro Righelli']","['Maria Jacobini', 'Harry Liedtke', 'Magnus Stifter']",,,,,,,,,,,,,,"['October 17, 1924: (Berlin)']","['October 17, 1924: (Berlin)']",,,,,,,,,,3.0,1920.0,Friday,10,0,1,
450. Seisaku no tsuma,1924,,,,,,"When a young wife cannot stop or tolerate her husband's return to being a soldier and going to war she instead blinds the man. After being freed from prison she returns home to beg her husband's forgiveness following which she commits suicide by drowning herself. Her husband not only forgives her, but soon afterwards jumps into the water after her as well.",https://www.imdb.com/title/tt4980388/?ref_=sr_i_450,"['Minoru Murata', 'Genjirô Yoshida']",['Minoru Murata'],"['Kōichi Katsuragi', 'Kumeko Urabe', 'Hosaku Yoshida', 'Harue Ichikawa', 'Yoshiko Tokugawa']","[None, None, None, None, None]",,,,,"February 1, 1924",['Japan'],,['Nikkatsu Kyoto'],,,,,"['Drama', 'Romance']","['None', 'Japanese']",,,,,,"samurai,russo japanese war,suicide",,['Minoru Murata'],"['Minoru Murata', 'Genjirô Yoshida']","['Kōichi Katsuragi', 'Kumeko Urabe', 'Hosaku Yoshida']",,,,,,,,,,,,,,,,,,,,,,,,,2.0,1920.0,Friday,5,2,1,
451. The Confidence Man,1924,1h 20m,,,,,"Dan Corvan and Larry Maddox, salesmen for promoters of phony oil stock, endear themselves to the people of Fairfield, Florida, in an attempt to fleece skinflint Godfrey Queritt. When they are at the point of success, an old lady asks Corvan to restore some money her son has stolen, and touched by the trust of local girl Margaret Leland, Corvan decides to go straight.",https://www.imdb.com/title/tt0014798/?ref_=sr_i_451,"['George Ade', 'Robert Hobart Davis', 'Laurie York Erskine']",['Victor Heerman'],"['Thomas Meighan', 'Virginia Valli', 'Larry Wheat', 'Charles Dow Clark', 'Helen Lindroth', 'Jimmie Lapsley', 'Margaret Seddon', 'George Nash', 'Dorothy Walters', 'David Higgins']","['Dan Corvan', 'Margaret Leland', 'Larry Maddox', 'Godfred Queritt', 'Mrs. Bland', 'Jimmie Bland', 'Mrs. X', 'Wade', ""Mrs. O'Brien"", 'The Minister']",,,,"$218,736","April 20, 1924",['United States'],,['Paramount Pictures'],Awards 2 wins total,,,User reviews 1,"['Crime', 'Drama']","['None', 'English']",,,,,,"con game,stock swindle,melodrama",https://m.media-amazon.com/images/M/MV5BMGZkYTkyNTItZTkxYi00NTZjLWIwZGEtOGQzYTNmYzIwMDNiXkEyXkFqcGc@._V1_.jpg,['Victor Heerman'],"['George Ade', 'Robert Hobart Davis', 'Laurie York Erskine']","['Thomas Meighan', 'Virginia Valli', 'Larry Wheat']",80.0,,,,,,,,,,,,,"['April 14, 1924: (New York City, New York)']","['April 14, 1924: (New York City, New York)']",,,218736.0,,,,,,80.0,4.0,1920.0,Sunday,10,2,1,
