Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
304. The Phantom Express,1932,1h 10m,Passed,5.3,249,,"A railway is threatened by mysterious wrecks, which turn out to be caused by criminals using a unique deception.",https://www.imdb.com/title/tt0023333/?ref_=sr_i_304,"['Laird Doyle', 'Emory Johnson']",['Emory Johnson'],"['William Collier Jr.', 'Sally Blane', 'J. Farrell MacDonald', 'Hobart Bosworth', 'Axel Axelson', 'Lina Basquette', 'Eddie Phillips', 'Robert Ellis', 'Claire McDowell', 'David Rollins', ""Tom O'Brien"", 'Huntley Gordon', 'Brady Kline', 'Jack Pennick', 'Allan Forrest', 'Robert Littlefield', 'Jack Mower', 'Edward Peil Sr.']","['Bruce Harrington', 'Carolyn Nolan', ""D.J. 'Smokey' Nolan"", 'Mr. Harrington', 'Axel - the Fireman', 'Betty', 'Dick Walsh', 'Reynolds', 'Ma Nolan', 'Jackie Nolan', 'Red Connelly - the Telegraph Operator', 'President of Rival Railroad', 'Slim - a Thug', 'Bubba - a Thug', 'Business Associate', 'Minor Role', 'Business Associate', 'Donovan']",,,,,"August 15, 1932",['United States'],"['Los Angeles, California, USA (Southern Pacific main yard)']",['Emory Johnson Productions'],,,6 Critic reviews,Outstanding Early 1930's Action Thriller,"['Mystery', 'Romance', 'Thriller']",['English'],,,5.3,249.0,Passed,phantom express,https://m.media-amazon.com/images/M/MV5BMTA4Mzk1ODgtNmIwOS00MGNkLWE1OTgtYTExMzk4MDYwMmVmXkEyXkFqcGc@._V1_.jpg,['Emory Johnson'],"['Laird Doyle', 'Emory Johnson']","['William Collier Jr.', 'Sally Blane', 'J. Farrell MacDonald']",70.0,,,,,,,,,,,,,"['June 9, 1933: (Barcelona)', 'February 8, 1950: (Los Angeles, California, TV premiere)']","['June 9, 1933: (Barcelona)', 'February 8, 1950: (Los Angeles, California, TV premiere)']",,,,,,,,,70.0,8.0,1930.0,Monday,18,3,1,False
305. Make Me a Star,1932,1h 26m,Passed,6.5,719,,A grocery clerk goes to Hollywood in search of fame and fortune.,https://www.imdb.com/title/tt0023175/?ref_=sr_i_305,"['Sam Mintz', 'Walter DeLeon', 'Arthur Kober']",['William Beaudine'],"['Joan Blondell', 'Stuart Erwin', 'Zasu Pitts', 'Ben Turpin', 'Charles Sellon', 'Florence Roberts', 'Helen Jerome Eddy', 'Arthur Hoyt', 'George Templeton', 'Ruth Donnelly', 'Sam Hardy', 'Oscar Apfel', 'Eddie Baker', 'Tallulah Bankhead', 'Billy Bletcher', 'Clive Brook', ""A.S. 'Pop' Byron"", 'Maurice Chevalier']","[""'Flips' Montague"", 'Merton Gill', 'Mrs. Scudder', 'Ben Turpin', 'Mr. Gashwiler', 'Mrs. Gashwiler', 'Tessie Kearns', 'Hardy Powell', 'Buck Benson', 'The Countess', 'Jeff Baird', 'Henshaw', 'Studio Workman', 'Tallulah Bankhead', ""Actor in 'Wide Open Spaces'"", 'Clive Brook', 'Majestic Studio Gate Guard', 'Self']",,,,,"July 1, 1932",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA']",['Paramount Pictures'],Awards 2 wins total,,10 Critic reviews,Unexpectedly sweet and touching drama,"['Feel-Good Romance', 'Parody', 'Slapstick', 'Comedy', 'Drama', 'Romance']",['English'],,,6.5,719.0,Passed,"fictional movie studio,song,actor shares first and last name with character,actress shares first and last name with character,small town yokel",https://m.media-amazon.com/images/M/MV5BYmViYmViMDAtODZjNS00MWU5LWE2MzItNzgxNWM2M2YzMWRkXkEyXkFqcGc@._V1_.jpg,['William Beaudine'],"['Sam Mintz', 'Walter DeLeon', 'Arthur Kober']","['Joan Blondell', 'Stuart Erwin', 'Zasu Pitts']",86.0,,,,,,,,,,,,,"['June 30, 1932: (New York City, New York, premiere)', 'August 23, 1932: (London)']","['June 30, 1932: (New York City, New York, premiere)', 'August 23, 1932: (London)']",,,,,,,,,86.0,7.0,1930.0,Friday,18,6,1,False
306. Young Bride,1932,1h 16m,Passed,6.2,265,,"A shy, naive New York children's librarian must become stronger and wiser after she discovers that her new husband is a liar, a cheat, and a fraud.",https://www.imdb.com/title/tt0023720/?ref_=sr_i_306,"['Garrett Fort', 'Hugh Stanislaus Stange', 'Ralph Murphy']",['William A. Seiter'],"['Helen Twelvetrees', 'Eric Linden', 'Arline Judge', 'Roscoe Ates', 'Polly Walters', 'Blanche Friderici', 'Cliff Edwards', 'Allen Fox', 'Edwin Maxwell', 'Walter Percival', 'Phyllis Crane', 'Edmund Breese', 'Harry Stubbs', 'Robert Brower', 'Nora Cecil', 'Ray Cooke', 'Jim Farley', 'Frank Mills']","['Allie Smith Riggs', 'Charlie Briggs', 'Maisie', 'Mike - Pool Hall Bartender', 'Daisy', 'Miss Gordon - Librarian', 'Pete', 'Skeets', 'Doctor', 'Taxi Dance Announcer', 'Taxi Dancer', 'C. B. Chadwick', 'Promoter', 'Aged Library Patron', 'Landlady', 'Pool Player', 'Policeman', 'Dance Hall Bartender']",,,,,"April 8, 1932",['United States'],"['Atlantic City, New Jersey, USA (establishing shot of the St. Charles and Breakers hotels)']",['RKO Pathé Pictures'],,,3 Critic reviews,Early kitchen-sink drama with restrained performances and excellent support.,"['Drama', 'Romance']","['English', 'Cantonese']",,,6.2,265.0,Passed,"reference to aphrodite the greek deity,pre code film,title cowritten by female,domestic drama,big band music",https://m.media-amazon.com/images/M/MV5BODIyMzUyOWItMjQ1OS00NmUyLWIyOWYtMGE5MzNmNWJlY2ZmXkEyXkFqcGc@._V1_.jpg,['William A. Seiter'],"['Garrett Fort', 'Hugh Stanislaus Stange', 'Ralph Murphy']","['Helen Twelvetrees', 'Eric Linden', 'Arline Judge']",76.0,Mild,Mild,,Moderate,Mild,,,,,,,,"['May 14, 1932: (London)']","['May 14, 1932: (London)']",,,,,,,,,76.0,4.0,1930.0,Friday,18,2,1,False
307. The Silent Witness,1932,1h 13m,,6.2,93,,A British nobleman takes the blame and stands trial after his son strangles her lover.,https://www.imdb.com/title/tt0023471/?ref_=sr_i_307,"['Jack Celestin', 'Jack DeLeon', 'Douglas Z. Doty']","['R.L. Hough', 'Marcel Varnel']","['Lionel Atwill', 'Greta Nissen', 'Weldon Heyburn', 'Helen Mack', 'Bramwell Fletcher', 'Mary Forbes', 'C. Montague Shaw', 'Wyndham Standing', 'Alan Mowbray', 'Herbert Mundin', 'Billy Bevan', 'Lumsden Hare', 'Lowden Adams', 'Eric Wilton']","['Sir Austin Howard', 'Nora Selmer', 'Carl Blake', 'Sylvia Pierce', 'Anthony Howard', 'Lady Howard', 'Inspector Robbins', 'Sir John Lawson--Barrister', 'Arthur Drinton', 'Henry Hammer', 'Horace Ward', 'Colonel Grayson', 'Justice Bond', 'Clerk of the Court']",,,,,"February 7, 1932",['United States'],,['Fox Film Corporation'],,,7 Critic reviews,This was better than I'd thought it would be,['Mystery'],['English'],,,6.2,93.0,,"son,based on play",https://m.media-amazon.com/images/M/MV5BZDJmZmFmYWMtOTk5My00ZWNkLWEwYjgtMGNiODRmMjc4YjhlXkEyXkFqcGc@._V1_.jpg,"['R.L. Hough', 'Marcel Varnel']","['Jack Celestin', 'Jack DeLeon', 'Douglas Z. Doty']","['Lionel Atwill', 'Greta Nissen', 'Weldon Heyburn']",73.0,,,,,,,,,,,,,"['February 26, 1932: (London)', 'September 19, 1932: (Castellón)']","['February 26, 1932: (London)', 'September 19, 1932: (Castellón)']",,,,,,,,,73.0,2.0,1930.0,Sunday,14,1,1,False
308. The Devil Is Driving,1932,1h 5m,Passed,6.2,207,,"New York's Finest have no clue about a car theft ring operating a garage in the middle of the city, Gabby takes a job with the mob and falls for the boss' moll, but one of the thieves running over his sister's boy leads to disaster.",https://www.imdb.com/title/tt0022815/?ref_=sr_i_308,"['Frank Mitchell Dazey', 'P.J. Wolfson', 'Allen Rivkin']",['Benjamin Stoloff'],"['Edmund Lowe', 'Wynne Gibson', 'James Gleason', 'Lois Wilson', 'Alan Dinehart', 'Dickie Moore', 'George Rosener', ""Guinn 'Big Boy' Williams"", 'Billy Bletcher', 'James P. Burtis', 'Jack Cheatham', 'Mike Donlin', 'Fern Emmett', 'Adolph Faylauer', 'Dick Gordon', 'Ray Jones', 'John Kelly', 'Tom Kennedy']","[""'Gabby' Denton"", ""'Silver'"", ""'Beef' Evans"", 'Nancy Evans', 'Jenkins', ""'Buddy' Evans"", 'The Dummy', 'Mac', 'Musician at First Wedding', 'Motorcycle Cop', 'Policeman', 'Speakeasy Doorman in Garage', 'Garage Customer with Shapely Legs', 'Onlooker at Third Wedding', 'Participant at Second Wedding', 'Onlooker at First Wedding', 'Dolan', 'Fritz']",,,,,"December 9, 1932",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,,5 Critic reviews,That Carbon Monoxide Will Get You Every Time!,"['Action', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",['English'],,,6.2,207.0,Passed,"blackmail,sick child,police investigation,fight,toy",https://m.media-amazon.com/images/M/MV5BMWZmMjQ0MWQtNDg0Yy00MWUwLThlYTgtMGEyZjA2NjQ3OTJlXkEyXkFqcGc@._V1_.jpg,['Benjamin Stoloff'],"['Frank Mitchell Dazey', 'P.J. Wolfson', 'Allen Rivkin']","['Edmund Lowe', 'Wynne Gibson', 'James Gleason']",65.0,,,,,,,,,,,,,"['December 27, 1932: (Calgary, Alberta, premiere)', 'January 5, 1933: (Vancouver, British Columbia, premiere)', 'March 4, 1933: (Sydney, New South Wales, premiere)']","['December 27, 1932: (Calgary, Alberta, premiere)', 'January 5, 1933: (Vancouver, British Columbia, premiere)', 'March 4, 1933: (Sydney, New South Wales, premiere)']",,,,,,,,,65.0,12.0,1930.0,Friday,18,6,1,False
309. Mystery Ranch,1932,56m,Passed,7.1,92,,"An undercover ranger investigates a deranged rancher who acts as a law unto himself, finding a girl held as a prisoner until she agrees to marry the madman.",https://www.imdb.com/title/tt0023257/?ref_=sr_i_309,"['Alfred A. Cohn', 'Stewart Edward White']",['David Howard'],"[""George O'Brien"", 'Cecilia Parker', 'Charles Middleton', 'Charles Stevens', 'Forrester Harvey', 'Noble Johnson', 'Roy Stewart', 'Betty Francisco', 'Russ Powell', 'Steve Clemente', 'Sid Jordan', 'Art Mix', 'Frank Rice']","['Bob Sanborn', 'Jane Emory', 'Henry Steele', 'Tonto - Henchman', 'Artie Brower', 'Mudo - Henchman', 'Buck Johnson', 'Appetite Mae', 'Sheriff Bill Burnham', 'Steve - Henchman', 'Ranger Captain', 'Town Cowboy', 'Tex - Barfly']",,,,,"July 1, 1932",['United States'],"['Sedona, Arizona, USA']",['Fox Film Corporation'],,,6 Critic reviews,Great Gothic Western,"['Drama', 'Mystery', 'Western']",['English'],,,7.1,92.0,Passed,"girl,hostage,kidnapping,texas ranger",https://m.media-amazon.com/images/M/MV5BNWEwZjQ3NDAtYTY3MS00MTExLTk1N2UtOWFjMzNiZTUxNWVhXkEyXkFqcGc@._V1_.jpg,['David Howard'],"['Alfred A. Cohn', 'Stewart Edward White']","['George O&apos;Brien', 'Cecilia Parker', 'Charles Middleton']",56.0,,,,,,,,,,,,,"['June 7, 1932: (Postville, Iowa)', 'June 8, 1932: (Allentown, PA)', 'July 12, 1932: (London)']","['June 7, 1932: (Postville, Iowa)', 'June 8, 1932: (Allentown, PA)', 'July 12, 1932: (London)']",,,,,,,,,56.0,7.0,1930.0,Friday,13,3,1,False
310. After the Ball,1932,1h 10m,,5.8,20,,The wife of a diplomat in Geneva pretends to be a maid in order to continue her flirting with a handsome young courier.,https://www.imdb.com/title/tt0023743/?ref_=sr_i_310,"['H.M. Harwood', 'Max Neufeld', 'J.O.C. Orton']",['Milton Rosmer'],"['Esther Ralston', 'Basil Rathbone', 'Marie Burke', 'Jean Adrienne', 'George Curzon', 'Clifford Heatherley']","['Elissa Strange', 'Jack Harrowby', 'Lavita', 'Victorine', 'Peter Strange', 'Albuera']",,,,,"March 3, 1934",['United States'],"[""Lime Grove Studios, Lime Grove, Shepherd's Bush, London, England, UK""]",['Gaumont British Picture Corporation'],,,,10,"['Comedy', 'Romance']",['English'],,,5.8,20.0,,"maid,wife,young",https://m.media-amazon.com/images/M/MV5BNWFmMDU0NTQtNzA5Zi00ODQyLTlhMTMtNjZmODI1ODQxMjI3XkEyXkFqcGc@._V1_.jpg,['Milton Rosmer'],"['H.M. Harwood', 'Max Neufeld', 'J.O.C. Orton']","['Esther Ralston', 'Basil Rathbone', 'Marie Burke']",70.0,,,,,,,,,,,,,"['November 23, 1932: (London)', 'March 18, 1933: (New York City, New York)']","['November 23, 1932: (London)', 'March 18, 1933: (New York City, New York)']",,,,,,,,,70.0,3.0,1930.0,Saturday,6,2,1,False
311. They Never Come Back,1932,1h 4m,Passed,5.0,106,,"Prizefighter Jimmy Nolan, facing an opportunity to get a championship fight, is knocked out when he sustains what is apparently a permanent injury to his arm. From there, Nolan's path leads downhill. He is drawn into a romance with a nightclub entertainer, then is framed on a theft charge by a jealous suitor. After his prison term, Nolan makes a spectacular comeback in a fight which proves his courage and integrity, while disproving the fallacy about the old sports adage that ""they never come back.""",https://www.imdb.com/title/tt0136560/?ref_=sr_i_311,"['Arthur Hoerl', 'Sherman L. Lowe']",['Fred C. Newmeyer'],"['Regis Toomey', 'Dorothy Sebastian', 'Edward Woods', 'Greta Granstedt', 'Earle Foxe', 'Gertrude Astor', 'James J. Jeffries', 'George Byron', ""'Little Billy' Rhodes"", 'Jack Richardson', 'Kit Guard', 'Milburn Morante', 'Jack Roper', 'Tiny Sandford', 'Henry Sedley', 'Jack Silver', 'Charles Sullivan', 'Dan Tobey']","['Jimmy Nolan', 'Adele Landon', 'Ralph Landon', 'Mary Nolan', 'Jerry Filmore', 'Kate', 'James J. Jeffries - First Referee', 'Eddie Donovan', 'Master of Ceremonies', 'Hank Bates', 'Ring Second', 'Fight Promoter', ""Jimmy's Trainer"", 'Wrestler', 'Waiter', 'Unconfirmed Role', ""Steve - Jerry's Henchman"", 'Ring Announcer']",,,,,"May 10, 1932",['United States'],,['Supreme Feature Films Company'],,,2 Critic reviews,"Ridiculous, Time-Wasting, Minor Crime + Boxing Yarn","['Action', 'Crime', 'Drama', 'Romance', 'Sport']",['English'],,,5.0,106.0,Passed,"false accusation,morality,mother son relationship,prizefighting,frame up",https://m.media-amazon.com/images/M/MV5BMDAyODg3N2UtMjFhMy00NWMxLTlhY2QtMTYwMWE5ZDQ5OTc3XkEyXkFqcGc@._V1_.jpg,['Fred C. Newmeyer'],"['Arthur Hoerl', 'Sherman L. Lowe']","['Regis Toomey', 'Dorothy Sebastian', 'Edward Woods']",64.0,,,,,,,,,,,,,"['May 1, 1932: (premiere)', 'October 27, 1950: (Los Angeles, California, TV premiere)']","['May 1, 1932: (premiere)', 'October 27, 1950: (Los Angeles, California, TV premiere)']",,,,,,,,,64.0,5.0,1930.0,Tuesday,18,5,1,False
312. Sundown Rider,1932,1h 5m,Approved,6.6,55,,"Wanted for a murder he didn't commit, Camp O'Neil escapes and assumes a different identity becoming foreman on Molly McCall's ranch. Banker Houseman is after the ranch for the oil he knows is there and is trying to keep her from paying off the note. To add to the trouble O'Neil has in fighting Houseman's men, Jim Hunter who is the real killer arrives to identify O'Neill and collect the reward.",https://www.imdb.com/title/tt0024629/?ref_=sr_i_312,"['Lambert Hillyer', 'John T. Neville']",['Lambert Hillyer'],"['Buck Jones', 'Barbara Weeks', ""Pat O'Malley"", 'Niles Welch', 'Ward Bond', 'Wheeler Oakman', 'Bradley Page', 'Ed Brady', 'Harry Todd', 'Frank LaRue', 'Richard Alexander', 'Charles Brinley', 'Bob Card', 'George Chesebro', 'Edmund Cobb', 'Frank Ellis', 'Jack Evans', 'Jack Kirk']","[""Camp O'Neil"", 'Molly McCall', 'Lafe Armstrong', 'Houseman', 'Gabe Powers', 'Laughing Maxey', 'Jim Hunter', 'Sheriff Kenyon', 'Mulligan', 'Sheriff Rand', 'Posse Leader', 'Man Reporting Approaching Rider', 'Rider', '1st Bartender', 'Henchman', 'Frank', 'Townsman', 'Kowens']",,,,,"December 30, 1932",['United States'],,['Columbia Pictures'],,,1 Critic review,"""Sundown Rider' is Serious Fun","['Drama', 'Western']",['English'],,,6.6,55.0,Approved,,https://m.media-amazon.com/images/M/MV5BM2FmNmIyNjctYTIyOC00Yjc1LWE4NTQtNTJkNTQ5MGJiOTRkXkEyXkFqcGc@._V1_.jpg,['Lambert Hillyer'],"['Lambert Hillyer', 'John T. Neville']","['Buck Jones', 'Barbara Weeks', 'Pat O&apos;Malley']",65.0,,,,,,,,,,,,,"['December 29, 1932: (Windsor, Ontario, premiere)', 'February 18, 1956: (Burlington, Vermont, TV premiere)']","['December 29, 1932: (Windsor, Ontario, premiere)', 'February 18, 1956: (Burlington, Vermont, TV premiere)']",,,,,,,,,65.0,12.0,1930.0,Friday,18,2,1,False
313. Au nom de la loi,1932,1h 35m,,6.5,131,,"A policeman is killed when he tries to investigate a case involving cocaine traffic. The only evidence of the crime is a white female's bloodstained glove found in an abandoned taxi and a revolver. After thorough researches, the police will be tightening the circle around a woman of Polish origin.",https://www.imdb.com/title/tt0022645/?ref_=sr_i_313,"['Paul Bringuier', 'Maurice Tourneur']",['Maurice Tourneur'],"['Marcelle Chantal', 'Régine Dancourt', 'Gabriel Gabrio', 'Jean Marchat', 'Jean Dax', 'José Noguéro', 'Harry Nestor', 'Pierre Labry', 'Geo Laby', 'Charles Vanel', 'Georges Benoît', 'Jean-François Martial', 'Teddy Michaud']","['Sandra', 'Mireille', 'Amédée', 'Marcel', 'Chevalier', 'Roberto Gonzalès', 'Comte de Bullack', 'Ludovic', 'Clamart', 'Lancelot', None, 'Complice de Bullack', None]",,,,,"May 25, 1933",['France'],,['Pathé-Natan'],Awards 1 nomination total,,3 Critic reviews,Early French film noir in semi-documentary style,"['French', 'Crime', 'Drama']",['French'],,,6.5,131.0,,"cocaine,drug,opium,train,gare de lyon paris",https://m.media-amazon.com/images/M/MV5BNzFiNjYwM2EtODczMi00NjhiLWJkNDUtYWFjMmJlMWM0MjE1XkEyXkFqcGc@._V1_.jpg,['Maurice Tourneur'],"['Paul Bringuier', 'Maurice Tourneur']","['Marcelle Chantal', 'Régine Dancourt', 'Gabriel Gabrio']",95.0,,,,,,,,,,,,,"['April 15, 1932: (Paris)', 'August 21, 1932: (Venice Film Festival)', 'October 9, 1933: (Madrid)']","['April 15, 1932: (Paris)', 'August 21, 1932: (Venice Film Festival)', 'October 9, 1933: (Madrid)']",,,,,,,,,95.0,5.0,1930.0,Thursday,13,3,1,False
314. Men of Tomorrow,1932,1h 28m,,6.2,29,,"Allan Shepherd is 'sent down' after writing an indictment of his university. He marries his sweetheart Jane, but they separate when she becomes the breadwinner.",https://www.imdb.com/title/tt0024326/?ref_=sr_i_314,"['Anthony Gibbs', 'Leontine Sagan', 'Arthur Wimperis']","['Leontine Sagan', 'Zoltan Korda']","['Maurice Braddell', 'Joan Gardner', 'Emlyn Williams', 'Robert Donat', 'Merle Oberon', 'John Traynor', 'Esther Kiss', 'Annie Esmond', 'Charles Carson', 'Gerald Cooper', 'Patric Knowles']","['Allan Shepherd', 'Jane Anderson', 'Horners', 'Julian Angell', ""Ysobel d'Aunay"", 'Mr. Waters', 'Maggie', 'Mrs. Oliphant', 'Senior Proctor', 'Tutor', None]",,,,,"March 20, 1933",['United Kingdom'],"['British and Dominions Studios, Elstree, Hertfordshire, England, UK']",['London Film Productions'],,,2 Critic reviews,10,['Drama'],['English'],,,6.2,29.0,,"f rated,based on novel,based on play",https://m.media-amazon.com/images/M/MV5BMmMyNDVlYzgtNjUxNy00ZjdmLWE5OTYtZTMyMDgzMzc3OWNlXkEyXkFqcGc@._V1_.jpg,"['Leontine Sagan', 'Zoltan Korda']","['Anthony Gibbs', 'Leontine Sagan', 'Arthur Wimperis']","['Maurice Braddell', 'Joan Gardner', 'Emlyn Williams']",88.0,,,,,,,,,,,,,"['September 29, 1932: (London)', 'November 2, 1949: (New York City, New York, TV premiere)']","['September 29, 1932: (London)', 'November 2, 1949: (New York City, New York, TV premiere)']",,,,,,,,,88.0,3.0,1930.0,Monday,11,1,1,False
315. Jungle Mystery,1932,4h,Passed,3.2,43,,"In Africa, two hunters meet a girl and her father who are searching for her lost brother. Their search is complicated by rival hunters who are after ivory and by a tribe of hostile natives.",https://www.imdb.com/title/tt0023080/?ref_=sr_i_315,"['Talbot Mundy', ""Ella O'Neill"", 'Basil Dickey']",['Ray Taylor'],"['Tom Tyler', 'Noah Beery Jr.', 'Cecilia Parker', 'William Desmond', 'Philo McCullough', 'Carmelita Geraghty', 'James A. Marcus', 'William A. Howell', 'Frank Lackteen', 'Peggy Watts', 'Sam Baker', 'Onslow Stevens', 'James Adamson', 'Everett Brown', 'William R. Dunn', 'Elias English', 'Albert Knight', 'Jack Leonard']","['Kirk Montgomery', 'Fred Oakes', 'Barbara Morgan', 'John Morgan', 'George Coutlass', 'Belle Waldron', 'Boris Shillov', 'Comrade Krotsky', 'Kazimoto', 'Azu', 'Zungu', 'Jack Morgan (Chapter 12)', 'Native', 'Native with Machete', 'Native', 'Native', 'Native', 'Gorilla']",,,,,"September 12, 1932",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']","['Adventure Pictures', 'Universal Pictures']",,,,There's one copy out there somewhere!,"['Action', 'Adventure']",['English'],,,3.2,43.0,Passed,"brother sister relationship,father daughter relationship,father son relationship,girl,father",https://m.media-amazon.com/images/M/MV5BZTY2MThiODMtYTNhZi00MDIwLWJmOGItYzgyN2E4OTYwNjAwXkEyXkFqcGc@._V1_.jpg,['Ray Taylor'],"['Talbot Mundy', 'Ella O&apos;Neill', 'Basil Dickey']","['Tom Tyler', 'Noah Beery Jr.', 'Cecilia Parker']",240.0,,,,,,,,,,,,,"['October 4, 1932: (London)']","['October 4, 1932: (London)']",,,,,,,,,240.0,9.0,1930.0,Monday,18,2,1,False
316. The Blue Danube,1932,1h 12m,Approved,,,,"Sandor and Yutka, gypsy lovers, are estranged when Sandor keeps a tryst with a countess in whose home the gypsy orchestra has played. Yutka, aware of her lover's faithlessness, deserts the gypsy tribe. Sandor goes in search of her.",https://www.imdb.com/title/tt0022701/?ref_=sr_i_316,"['Miles Malleson', 'Doris Zinkeisen']",['Herbert Wilcox'],"['Brigitte Helm', 'Joseph Schildkraut', 'Chili Bouchier', 'Desmond Jeans', 'Patrick Ludlow', 'Alfred Rode', 'Léonide Massine', 'Nikitina', 'Miles Malleson']","['Countess Gabrielle', 'Sandor', 'Yutka', 'Johann', 'Companion', 'Orchestra Leader', 'Dancer', 'Dancer', 'Minor Role']",,,,,"November 7, 1934",['United Kingdom'],,"['Herbert Wilcox Productions', 'British & Dominions Film Corporation']",,,,,['Romance'],['English'],,,,,Approved,"danube,reference to blue danube,countess,river danube,gypsy",https://m.media-amazon.com/images/M/MV5BMzIyMDNmMDYtYTgwMi00YmViLWFiOTYtNWUzYTFlYzRmNzlhXkEyXkFqcGc@._V1_.jpg,['Herbert Wilcox'],"['Miles Malleson', 'Doris Zinkeisen']","['Brigitte Helm', 'Joseph Schildkraut', 'Chili Bouchier']",72.0,,,,,,,,,,,,,"['January 11, 1932: (London)', 'March 26, 1932: (Madrid)', 'April 29, 1932: (Brussels & Liège)']","['January 11, 1932: (London)', 'March 26, 1932: (Madrid)', 'April 29, 1932: (Brussels & Liège)']",,,,,,,,,72.0,11.0,1930.0,Wednesday,9,1,1,
317. The Mayor's Nest,1932,1h 14m,,,,,,https://www.imdb.com/title/tt0023200/?ref_=sr_i_317,"['Bert Lee', 'Jack Marks', 'Maclean Rogers']",['Maclean Rogers'],"['Sydney Howard', 'Claude Hulbert', 'Al Bowlly', 'Muriel Aked', 'Frank Harvey', 'Michael Hogan', 'Miles Malleson', 'Cyril Smith', 'Syd Crossley', 'Anthony Holles', 'Vi Kaley']","['Joe Pilgrim', 'Algernon Ashcroft', 'George', 'Mrs. Ashcroft', 'Councillor Blackett', 'Tom Ackroyd', 'Clerk', 'Magistrate', 'Milkman', 'Saxophonist in Paradise Row Band', 'Slum Housewife']",,,,,"October 10, 1932",['United Kingdom'],,"['Herbert Wilcox Productions', 'British & Dominions Film Corporation']",,,,Social comedy  with a musical bonus,['Comedy'],['English'],,,,,,,https://m.media-amazon.com/images/M/MV5BMDUyYmQ4NmUtMGJiNi00YzZlLThhY2QtMDRmMDM4YThmNWRkXkEyXkFqcGc@._V1_.jpg,['Maclean Rogers'],"['Bert Lee', 'Jack Marks', 'Maclean Rogers']","['Sydney Howard', 'Claude Hulbert', 'Al Bowlly']",74.0,,,,,,,,,,,,,"['June 27, 1932: (London)']","['June 27, 1932: (London)']",,,,,,,,,74.0,10.0,1930.0,Monday,11,1,1,
318. Reserved for Ladies,1932,1h 13m,,6.3,186,,"Falling in love with the aristocratic Sylvia Robertson (Elizabeth Allen), Max poses as a European prince, enlisting the aid of an amiable Ruritanian monarch (Lawrence Grossmith) who owes him a favor.",https://www.imdb.com/title/tt0023455/?ref_=sr_i_318,"['Lajos Biró', 'Eliot Crawshay-Williams', 'Ernest Vajda']",['Alexander Korda'],"['Leslie Howard', 'George Grossmith', 'Benita Hume', 'Elizabeth Allan', 'Morton Selten', 'Ben Field', 'Diana Churchill', 'Gilbert Davis', 'Annie Esmond', 'Pearl Hay', 'Martita Hunt', 'Patrick Ludlow', 'Eileen Munro', 'Merle Oberon', 'Cyril Ritchard', 'Naomi Waters']","['Max Tracey', 'The King (Mr. Westlake)', 'Countess Ricardi', 'Sylvia Robertson', 'Mr. Robertson', 'Breslmeyer', 'Minor Role', 'Chef', 'Duchess', 'Minor Role', ""Aline - Countess Ricardi's Maid"", 'Minor Role', 'Minor Role', 'Undetermined Minor Role', 'Sir William Carter', 'Minor Role']",,,,,"June 20, 1932",['United Kingdom'],"['Elstree Studios, Borehamwood, Hertfordshire, England, UK']",['Paramount British Pictures'],Awards 2 wins total,,2 Critic reviews,"Great fun, Howard sublime","['Comedy', 'Romance']","['English', 'French']",,,6.3,186.0,,"social difference,woman attempts to seduce a man,male female relationship,love,train journey",https://m.media-amazon.com/images/M/MV5BMzZiOTg0ZjItOGFjZC00ZGY4LTg2NGUtMjkwZmU5NmE1MjVkXkEyXkFqcGc@._V1_.jpg,['Alexander Korda'],"['Lajos Biró', 'Eliot Crawshay-Williams', 'Ernest Vajda']","['Leslie Howard', 'George Grossmith', 'Benita Hume']",73.0,,,,,,,,,,,,,"['January 14, 1932: (London)', 'May 26, 1932: (Melbourne, Victoria, premiere)', 'June 4, 1932: (Ottawa, Ontario, edited version, premiere)', 'June 11, 1932: (Sydney, New South Wales, premiere)']","['January 14, 1932: (London)', 'May 26, 1932: (Melbourne, Victoria, premiere)', 'June 4, 1932: (Ottawa, Ontario, edited version, premiere)', 'June 11, 1932: (Sydney, New South Wales, premiere)']",,,,,,,,,73.0,6.0,1930.0,Monday,16,2,1,False
