Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
411. The Coast of Folly,1925,1h 10m,Passed,,,,"Unable to abide her self-righteous husband, Nadine Gathway leaves home and drops out of sight for 20 years. When Mr. Gathway dies, he leaves his huge fortune to his daughter, Joyce, on the condition that she never become involved in scandal. Joyce becomes interested in Larry Fay, whose wife sues her for alienation of affections. In Paris, Nadine, who has become the Countess de Tauro, hears of the scandal and returns to the United States, intent on helping the daughter she once deserted. Nadine involves Mrs. Fay in a wild and compromising party and ""blackmails"" her into withdrawing her suit. Nadine then returns to her understanding husband, and Joyce awaits Larry, who is divorcing his wife.",https://www.imdb.com/title/tt0015692/?ref_=sr_i_411,"['Coningsby William Dawson', 'James Ashmore Creelman', 'Forrest Halsey']",['Allan Dwan'],"['Gloria Swanson', 'Anthony Jowitt', 'Alec B. Francis', 'Dorothy Cumming', 'Jed Prouty', 'Eugenie Besserer', 'Arthur Housman', 'Lawrence Gray', 'Richard Arlen', 'Charles Clary', 'Nita Cavalier']","['Joyce Gathway', 'Larry Fay', 'Count de Tauro', 'Constance Fay', 'Cholly Knickerbocker', 'Nanny', 'Newspaper Reporter', 'Bather', 'Bather', 'Bather', 'Bathing Beauty']",,,,"$263,363","September 21, 1925",['United States'],['France'],['Paramount Pictures'],Awards 2 wins total,,,,"['Drama', 'Romance']","['None', 'English']",,,,,Passed,"blackmail,desertion,divorce,new york city,paris france",https://m.media-amazon.com/images/M/MV5BNzdiMzg3MDAtM2JiMy00OTM3LTk3YjctMTNjZjg2OTQ3ZWE2XkEyXkFqcGc@._V1_.jpg,['Allan Dwan'],"['Coningsby William Dawson', 'James Ashmore Creelman', 'Forrest Halsey']","['Gloria Swanson', 'Anthony Jowitt', 'Alec B. Francis']",70.0,,,,,,,,,,,,,"['August 30, 1925: (New York City, New York)', 'December 18, 1925: (London)']","['August 30, 1925: (New York City, New York)', 'December 18, 1925: (London)']",,,263363.0,,,,,,70.0,9.0,1920.0,Monday,11,2,1,
412. Money Isn't Everything,1925,,,,,,"A clerk wins the sweeps and weds a secretary, who has an affair with her ex-employer.",https://www.imdb.com/title/tt0016121/?ref_=sr_i_412,"['Susan Cole', 'Isobel Johnstone']",['Thomas Bentley'],"['Olive Sloane', 'Arthur Burne', 'Gladys Hamer', 'John Hamilton', 'Lewis Gilbert', 'Gladys Crebbin']","['Elizabeth Tuter', 'James Rogers', 'Adele Rockwell', 'William Channon', None, None]",,,,,February 1925,['United Kingdom'],,['Stoll Picture Productions'],,,,,['Romance'],['None'],,,,,,based on novel,,['Thomas Bentley'],"['Susan Cole', 'Isobel Johnstone']","['Olive Sloane', 'Arthur Burne', 'Gladys Hamer']",,,,,,,,,,,,,,,,,,,,,,,,,2.0,1920.0,,6,1,1,
413. The Texas Trail,1925,50m,Passed,,,,"Betty Foster comes west to visit her uncle's ranch, but is disappointed that the nearby town of War Whoop is quiet and peaceful, and none of the citizens look like the cowboy heroes she saw in Eastern cinemas. Things pick up, however, when Betty witnesses a robbery in which bandits rob $10,000 of her uncle's mortgage money from Pete Grainger, the ranch foreman. Appalled by Pete's lack of heroics during the robbery, Betty upbraids him, and the foreman quits. He finds employment in town as a sign painter. When one of the bandits, Dan Merrill, ships the stolen money in a box of dried apples, Pete accidentally spills paint on the box and starts a comedy of errors that prevents the box from leaving town. When Betty overhears the bandits discussing the location of the stolen money, she dresses up like a bandit and steals the paint-splashed crate of apples, but it turns out to be the wrong box. Pete eventually helps Betty find the money, and breaks her out of jail when she is arrested. Dan Merrill follows them into the hills, and Pete knocks him over a cliff during a fight. His heroics win Betty's heart, but what really captures her love is Pete's new outrageous mail-order cowboy costume, which fits her idea of what a Western hero should be.",https://www.imdb.com/title/tt0016416/?ref_=sr_i_413,"['Harvey Gates', 'Guy Morton', 'Richard Schayer']",['Scott R. Dunlap'],"['Harry Carey', 'Ethel Shannon', 'Charles K. French', 'Claude Payton', 'Sidney Franklin']","['Pete Grainger', 'Betty Foster', ""Ring 'Em Foster"", 'Dan Merrill', 'Ike Collander']",,,,,"June 1, 1925",['United States'],,['Hunt Stromberg Productions'],,,,,"['Comedy', 'Drama', 'Western']","['None', 'English']",,,,,Passed,,https://m.media-amazon.com/images/M/MV5BYmQxYmI0ZTItZmJmNi00NDRlLWFjMDItMDk0MGQyZmNlMDBhXkEyXkFqcGc@._V1_.jpg,['Scott R. Dunlap'],"['Harvey Gates', 'Guy Morton', 'Richard Schayer']","['Harry Carey', 'Ethel Shannon', 'Charles K. French']",50.0,,,,,,,,,,,,,,,,,,,,,,,50.0,6.0,1920.0,Monday,5,3,1,
414. Sackcloth and Scarlet,1925,1h 10m,,,,,"Polly Freeman spends the night with farmer Stephen Edwards. She then returns home and confesses everything to her sister Joan. She cancels her own wedding to Sam Curtis and travels with Polly to Paris, where her child is born. Sam travels to France and finds Joan in a small inn with Polly's child. He thinks the child is Joan's and abandons her.",https://www.imdb.com/title/tt0016306/?ref_=sr_i_414,"['Jules Furthman', 'Thomas J. Geraghty', 'George Gibbs']",['Henry King'],"['Alice Terry', 'Orville Caldwell', 'Dorothy Sebastian', 'Otto Matieson', 'Kathleen Kirkham', 'John Miljan', 'Clarissa Selwynne', 'Jack Huff', 'Sidney Allen Jr.', 'Kasha Haroldi']","['Joan Freeman', 'Stephen Edwards', 'Polly Freeman', 'Etienne Fochard', 'Beatrice Selignac', 'Samuel Curtis', 'Miss Curtis', 'Jack', 'Child', None]",,,,,"March 22, 1925",['United States'],"['Lake Arrowhead, California, USA (Photograph)']",['Kagor Productions'],,,1 Critic review,User reviews 1,['Drama'],['None'],,,,,,"washington d.c.,paris france,americana,illegitimacy,irrigation",https://m.media-amazon.com/images/M/MV5BYjg4NTNhOGYtYTJhMi00OGZkLTkwNGItNzNlYTE1NjM1MDlmXkEyXkFqcGc@._V1_.jpg,['Henry King'],"['Jules Furthman', 'Thomas J. Geraghty', 'George Gibbs']","['Alice Terry', 'Orville Caldwell', 'Dorothy Sebastian']",70.0,,,,,,,,,,,,,,,,,,,,,,,70.0,3.0,1920.0,Sunday,10,1,1,
415. Bright Lights,1925,1h 10m,,,,,"Tom loves Patsy, but she lives in the city while he is every bit the country bumpkin. When an invention of his sells, he decides to take the money and go to the city. There he will show Patsy that he can be just what he thinks she wants: a city slicker. But Patsy yearns for the simple pleasure of her country boy Tom, and is shocked at what shows up at her door.",https://www.imdb.com/title/tt0015645/?ref_=sr_i_415,"['Jessie Burns', 'Richard Connell', 'William M. Conselman']",['Robert Z. Leonard'],"['Charles Ray', 'Pauline Starke', 'Lilyan Tashman', 'Lawford Davidson', 'Ned Sparks', 'Eugenie Besserer', 'Thelma Salter', 'Margie Angus', 'Mary Angus']","['Tom Corbin', 'Patsy Delaney', 'Gwen Gould', 'Marty Loftus', 'Barney Gallagher', ""Patsy's Mother"", None, 'Cigarette Girl', 'Cigarette Girl']",,,,,"November 15, 1925",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,,1 Critic review,,"['Comedy', 'Romance']","['None', 'English']",,,,,,lost film,https://m.media-amazon.com/images/M/MV5BY2QyMmRlMjgtOWUxOC00N2U4LTg2OTktZmQ1MmQ2ZjdhY2VmXkEyXkFqcGc@._V1_.jpg,['Robert Z. Leonard'],"['Jessie Burns', 'Richard Connell', 'William M. Conselman']","['Charles Ray', 'Pauline Starke', 'Lilyan Tashman']",70.0,,,,,,,,,,,,,,,,,,,,,,,70.0,11.0,1920.0,Sunday,9,2,1,
416. Off the Highway,1925,1h 20m,,,,,"A wealthy miser lives with his servant, who looks exactly like him. His nephew, of whom he is guardian, has decided on a career as an artist, not a businessman like his uncle wants him to be, so he changes his will to leave his entire estate to a cousin, Hector. One day the miser wakes up to find his servant dead. He decides to take the servant's place and find out just exactly what his relatives think of him.",https://www.imdb.com/title/tt0016171/?ref_=sr_i_416,"['Dorothy Farnum', 'Tom Gallon']",['Tom Forman'],"['William V. Mong', 'Marguerite De La Motte', 'John Bowers', 'Charles K. Gerrard', 'Gino Corrado', 'Charles A. Post', 'Josef Swickard', 'Bowditch M. Turner']","['Caleb Fry', 'Ella Tarrant', 'Donald Brett', 'Hector Kindon', 'Rabbitt', 'Grizzly Bear', 'Master', 'Student']",,,,,"August 15, 1925",['United States'],,['Hunt Stromberg Productions'],,,,User reviews 1,['Drama'],"['None', 'English']",,,,,,based on novel,https://m.media-amazon.com/images/M/MV5BMDNmZmVmMjQtYTRhYy00YTljLWI1NTctOGE5ZTIwNWMxZjY1XkEyXkFqcGc@._V1_.jpg,['Tom Forman'],"['Dorothy Farnum', 'Tom Gallon']","['William V. Mong', 'Marguerite De La Motte', 'John Bowers']",80.0,,,,,,,,,,,,,,,,,,,,,,,80.0,8.0,1920.0,Saturday,8,1,1,
417. Lamedvovnik,1925,,,,,,,https://www.imdb.com/title/tt0969283/?ref_=sr_i_417,['Henryk Bojm'],['Henryk Szaro'],"['Jonas Turkow', 'Mojzesz Lipman', 'Helena Gotlib', 'Irma Green', 'Klara Segalowicz', 'Aleksander Maniecki', 'Michal Halicz', 'Chaim Sandler', 'Mietek Kucyk', 'Roza Soszana', 'Herman Fenigsztejn', 'Kazimierz Jankowski', 'Jakub Handelblit', 'David Lederman', 'Zeew Lewi', 'Ajzyk Rotman', 'Szaja Rotsztejn', 'Józef Zaremba']","['Benedykt', 'Reb Nachum Parnes', ""Nachum's wife"", 'Ester Parnes, daughter', 'Sara Grzesznica', 'Komendant garnizonu', 'Por. Mikolaj Martynow', 'Nosiwoda', 'Little boy', None, None, None, None, None, None, None, None, None]",,,,,"December 3, 1925",['Poland'],,['Leo-Forbert'],,,,,"['Drama', 'History']","['None', 'Yiddish']",,,,,,lost film,,['Henryk Szaro'],['Henryk Bojm'],"['Jonas Turkow', 'Mojzesz Lipman', 'Helena Gotlib']",,,,,,,,,,,,,,,,,,,,,,,,,12.0,1920.0,Thursday,18,2,1,
418. Die eiserne Braut,1925,,,,,,,https://www.imdb.com/title/tt0467561/?ref_=sr_i_418,['Marie Luise Droop'],['Carl Boese'],"['Otto Gebühr', 'Claire Rommer', 'Maly Delschaft', 'Owen Gorin', 'Erna Morena', 'Werner Pittschau', 'Ernst Dernburg', 'Otto Reinwald', 'Carl Zickner', 'Senta Eichstaedt', 'Leopold von Ledebur', 'Clementine Plessner']","[None, None, None, None, None, None, None, None, None, None, None, None]",,,,,1925,['Germany'],,['Eiko Film GmbH'],,,,,[],"['None', 'German']",,,,,,,,['Carl Boese'],['Marie Luise Droop'],"['Otto Gebühr', 'Claire Rommer', 'Maly Delschaft']",,,,,,,,,,,,,,"['1925: (limited)', 'December 1, 1925: (Berlin)']","['1925: (limited)', 'December 1, 1925: (Berlin)']",,,,,,,,,,1.0,1920.0,,12,0,1,
419. Eyes of Hollywood,1925,,,,,,,https://www.imdb.com/title/tt0322227/?ref_=sr_i_419,,,"['Ward Wing', 'Priscilla Bonner', 'George Archainbaud', 'Wallace Beery', 'Lon Chaney', 'Virginia Lee Corbin', 'Grace Darmond', 'Priscilla Dean', 'Reginald Denny', 'William Desmond', 'Neely Edwards', 'Clyde Fillmore', 'Mahlon Hamilton', 'Raymond Hatton', 'Edward Hearn', 'Thomas H. Ince', 'Rupert Julian', 'Laura La Plante']","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,"September 3, 1925",['United States'],,['Chesterfield Motion Pictures Corporation (I)'],,,,,[],"['None', 'English']",,,,,,,,[],[],"['Ward Wing', 'Priscilla Bonner', 'George Archainbaud']",,,,,,,,,,,,,,"['September 3, 1925: (New York City, New York)']","['September 3, 1925: (New York City, New York)']",,,,,,,,,,9.0,1920.0,Thursday,18,0,1,
420. Shin ono ga tsumi,1925,,,,,,,https://www.imdb.com/title/tt12224014/?ref_=sr_i_420,,['Yasujirō Shimazu'],"['Shōichi Nodera', 'Yōko Umemura', 'Eiko Azuma', 'Sōtarō Okada', 'Ryūji Ishiyama', 'Junko Kagami', 'Hideya Yoshimura']","[None, None, None, None, None, None, None]",,,,,"January 6, 1925",['Japan'],,['Shochiku Kamata'],,,,,"['Japanese', 'Drama']",['Japanese'],,,,,,,,['Yasujirō Shimazu'],[],"['Shōichi Nodera', 'Yōko Umemura', 'Eiko Azuma']",,,,,,,,,,,,,,,,,,,,,,,,,1.0,1920.0,Tuesday,7,2,1,
421. Lightnin',1925,1h 44m,Passed,5.9,184,,"Lightnin' Bill Jones, a man partial to the bottle, does chores and odd jobs around the Calivada Hotel, which is run by his wife and their adopted daughter, Millie. Real estate hucksters, learning that the hotel stands on a proposed railroad right of way, talk Mother Jones into selling the land, but, on the advice of John Marvin, a young lawyer in love with Millie, Bill refuses to sign the bill of sale. Mother Jones orders him from the house, and he goes to live in the Old Soldiers' Home. The schemers persuade Mother Jones to divorce Bill, and she takes him to court. Mother Jones has a change of heart, however, and is reconciled with Bill. The schemers are arrested, and John and Millie become engaged.",https://www.imdb.com/title/tt0016022/?ref_=sr_i_421,"['Winchell Smith', 'Frank Bacon', 'Frances Marion']",['John Ford'],"['Jay Hunt', 'Madge Bellamy', 'Wallace MacDonald', 'J. Farrell MacDonald', 'Ethel Clayton', 'James A. Marcus', 'Edythe Chapman', 'Otis Harlan', 'Brandon Hurst', 'Richard Travers', 'Erville Alderson', 'Frankie Bailey', 'Nora Cecil', 'Tommy Hicks', 'Peter Mazutis', 'Ida Moore', 'Francis Powers', 'Billy Rinaldi']","[""Lightnin' Bill Jones"", 'Millie Davis', 'John Marvin', 'Lemuel Townsend', 'Margaret Davis', 'Sheriff Blodgett', 'Mrs. Bill Jones', 'Zeb', 'Everett Hammond', 'Raymond Thomas', 'Courtroom Attendant', 'Tourist', 'Passerby in Buggy', ""Otis Harlan's Son"", 'Oscar', 'Courtroom Observer', 'Tourist', 'Boy']",,,,,"August 23, 1925",['United States'],"['Fox Studios, Los Angeles, California, USA (Studio)']",['Fox Film Corporation'],,,1 Critic review,Nice enough,"['Comedy', 'Drama', 'Romance']","['None', 'English']",,,5.9,184.0,Passed,"pre code film,prohibition era,nevada california border,braggart,idler",https://m.media-amazon.com/images/M/MV5BY2M4YjI3ZTctZjQzMS00YWE4LWE3NjUtNTc1ODBhYmUzNmY2XkEyXkFqcGc@._V1_.jpg,['John Ford'],"['Winchell Smith', 'Frank Bacon', 'Frances Marion']","['Jay Hunt', 'Madge Bellamy', 'Wallace MacDonald']",104.0,,,,,,,,,,,,,"['January 16, 1984: (Cinemateca Portuguesa)']","['January 16, 1984: (Cinemateca Portuguesa)']",,,,,,,,,104.0,8.0,1920.0,Sunday,18,3,1,False
422. The Last Edition,1925,1h 10m,Passed,6.2,49,,"The assistant foreman of the San Francisco Chronicle press-room, Tom MacDonald is passed over for the post of foreman in favor of a younger man. He gains satisfaction, though, when his son, Ray, obtains a good job in the district attorney's office. Reporter Clarence Walker, in love with MacDonald's daughter, Polly, is sent to obtain evidence against notorious bootlegger Sam Blotz, who is protected by Assistant District Attorney Gerald Fuller. Blotz and Fuller frame Ray to put Walker off their track. Although his conscience bothers him, Walker reports the story in time for the last edition. MacDonald attempts to stop the presses, and when Blotz's henchman, ""Red"" Moran, blows up the building, MacDonald is blamed and put in jail with his son. Walker eventually uncovers evidence exonerating the father and son, MacDonald is made foreman, and a new newspaper plant is built.",https://www.imdb.com/title/tt0016008/?ref_=sr_i_422,['Emilie Johnson'],['Emory Johnson'],"['Ralph Lewis', 'Lila Leslie', 'Ray Hallor', 'Frances Teague', 'Rex Lease', 'Louis Payne', 'David Kirby', 'Wade Boteler', 'Cuyler Supplee', 'Lee Willard', 'Will Frank', 'Ada Mae Vaughn', 'William Bakewell', ""Tom O'Brien"", ""Daniel J. O'Brien"", 'Robert Dudley', 'Emory Johnson', 'Steve Murphy']","['Tom McDonald', 'Mary McDonald', 'Ray McDonald', 'Polly McDonald', 'Clarence Walker', 'George Hamilton', 'Red Morgan', 'Mike Fitzgerald', 'Gerald Fuller', 'Aaron Hoffman', 'Sam Blotz', ""Hamilton's Stenographer"", ""'Ink' Donovan"", 'Bull - Job Foreman', ""Daniel J. O'Brien - Police Chief of San Francisco"", 'Yes Man', 'Newspaper Employee - Cameo Appearance', 'Coal Worker at Chronicle']",,,,,"November 8, 1925",['United States'],"['San Francisco, California, USA']",['Emory Johnson Productions'],Awards 1 win total,,1 Critic review,Nicely Done Newspaper Drama,"['Action', 'Crime', 'Drama', 'Romance']","['None', 'English']",,,6.2,49.0,Passed,"actor shares first and last name with character,actor shares last name with character,irishman,san francisco california,san francisco newspaper",https://m.media-amazon.com/images/M/MV5BNzNkZmFhMWMtM2QxZC00ZjhlLWIxNWMtZTZiMGM4MzBiYzNkXkEyXkFqcGc@._V1_.jpg,['Emory Johnson'],['Emilie Johnson'],"['Ralph Lewis', 'Lila Leslie', 'Ray Hallor']",70.0,,,,,,,,,,,,,"['July 21, 2013: (San Francisco Silent Film Festival)', 'March 30, 2014: (EYE Film Institute Netherlands)', 'October 11, 2014: (Le Giornate del Cinema Muto)']","['July 21, 2013: (San Francisco Silent Film Festival)', 'March 30, 2014: (EYE Film Institute Netherlands)', 'October 11, 2014: (Le Giornate del Cinema Muto)']",,,,,,,,,70.0,11.0,1920.0,Sunday,18,4,1,False
423. The Crackerjack,1925,1h 10m,Not Rated,6.1,28,,"A pickle salesman finds himself in the middle of a South American revolution, impersonating a rebel general and falling for the general's daughter.",https://www.imdb.com/title/tt0015714/?ref_=sr_i_423,"['Argyle Campbell', 'Richard M. Friel', 'Victor Grandin']",['Charles Hines'],"['Johnny Hines', 'Sigrid Holmquist', 'Henry West', 'Bradley Barker', 'J. Barney Sherry', 'Harry Semels']","['Tommy Perkins', 'Rose Bannon', 'Gen. Bannon', 'Alonzo López', 'Col. Perkins', 'Guard']",,,,,May 1925,['United States'],"['Tec-Art Studio - Jackson Avenue, Bronx, New York City, New York, USA (Studio)']",['C.C. Burr Productions'],Awards 1 win total,,,Cheese and pickle sandwich,['Comedy'],"['None', 'English']",,,6.1,28.0,Not Rated,"american,revolution,pickle,mistaken identity,rebel army",https://m.media-amazon.com/images/M/MV5BMjMzOTA5Mzc1OV5BMl5BanBnXkFtZTgwMzg4NjUzMTE@._V1_.jpg,['Charles Hines'],"['Argyle Campbell', 'Richard M. Friel', 'Victor Grandin']","['Johnny Hines', 'Sigrid Holmquist', 'Henry West']",70.0,,,,,,,,,,,,,"['May 8, 1925: (New York City, New York)']","['May 8, 1925: (New York City, New York)']",,,,,,,,,70.0,5.0,1920.0,,6,1,1,False
424. Thank You,1925,1h 10m,Passed,4.3,53,,"Young Kenneth Jamieson's millionaire father, fed up with his son's wild escapades, sends him to stay on a chicken farm in the small village of Dedham. On the day he arrives there pretty Diane Lee, the niece of local Rev. David Lee, arrives from Paris. A few days later Kenneth, reverting back to his wild ways, gets drunk and makes a spectacle of himself, but rather than reproving him, Rev. Lee gives him a heart-to-heart talk and gets Kenneth to turn his life around. Meanwhile, the reverend--barely able to get by on the pittance the local vestrymen pay him--asks for a raise but is denied, told that he must send Diane away before they'll even consider giving him any extra money. Soon afterward, Kenneth falls gravely ill. His father, hearing of Kenneth's condition and of his infatuation with Diane, arrives at the village to see his son and isn't ready for what he finds.",https://www.imdb.com/title/tt0016417/?ref_=sr_i_424,"['Winchell Smith', 'Tom Cushing', 'Frances Marion']",['John Ford'],"[""George O'Brien"", 'Jacqueline Logan', 'J. Farrell MacDonald', 'Alec B. Francis', 'Cyril Chadwick', 'Francis Powers', 'Marion Harlan', 'George Fawcett', 'Mark Fenton', 'Edith Bostwick', 'Vivia Ogden', 'James Neill', 'Billy Rinaldi', 'Aileen Manning', 'Maurice Murphy', 'Robert Milasch', 'Ida Moore', 'Frankie Bailey']","['Kenneth Jamieson', 'Diane Lee', 'Andy', 'David Lee', 'Mr. Jones', 'Church Elder', 'Milly Jones', 'Cornelius Jamieson', 'Church Elder', 'Mrs. Jones', 'Miss Blodgett', 'Doctor Cobb', 'Sweet, Jr.', 'Hannah', 'Willie Jones', 'Sweet, Sr.', 'Gossiping Woman', 'Gossiping Man']",,,,,"November 1, 1925",['United States'],,['Fox Film Corporation'],Awards 1 win total,,1 Critic review,10,"['Comedy', 'Drama', 'Romance']","['None', 'English']",,,4.3,53.0,Passed,"heart to heart talk,state senator,gossip,church elder,religion",https://m.media-amazon.com/images/M/MV5BOWZhYjcyZmQtOTczZC00MmNiLWE1MDItODRjODk1ZGU2NDA2XkEyXkFqcGc@._V1_.jpg,['John Ford'],"['Winchell Smith', 'Tom Cushing', 'Frances Marion']","['George O&apos;Brien', 'Jacqueline Logan', 'J. Farrell MacDonald']",70.0,,,,,,,,,,,,,"['October 5, 1925: (New York City, New York)', 'April 14, 1926: (London)']","['October 5, 1925: (New York City, New York)', 'April 14, 1926: (London)']",,,,,,,,,70.0,11.0,1920.0,Sunday,18,3,1,False
425. The Fighting Smile,1925,,,7.2,16,,"A cowboy who has been away from home for a long time returns, only to find that the area he grew up in has been taken over by a vicious gang of cattle rustlers--and that his closest friend from boyhood is one of them.",https://www.imdb.com/title/tt0015814/?ref_=sr_i_425,"['Harry Joe Brown', 'William A. Burton']",['Jay Marchant'],"['Bill Cody', 'Jean Arthur', 'Charles Brinley', 'George Magrill', 'Billie Bennett']","['Bud Brant', 'Rose Craddock', None, None, None]",,,,,"August 4, 1925",['United States'],,['Independent Pictures (I)'],,,,10,"['Drama', 'Western']","['None', 'English']",,,7.2,16.0,,,https://m.media-amazon.com/images/M/MV5BZGNmNzU1NjMtNmQ5NC00OTJhLWI0OTMtMjE4YTZkNThlZjBmXkEyXkFqcGc@._V1_.jpg,['Jay Marchant'],"['Harry Joe Brown', 'William A. Burton']","['Bill Cody', 'Jean Arthur', 'Charles Brinley']",,,,,,,,,,,,,,"['August 4, 1925: (New York City, New York)']","['August 4, 1925: (New York City, New York)']",,,,,,,,,,8.0,1920.0,Tuesday,5,2,1,False
426. A Lover's Oath,1925,1h,,6.3,21,,"Only a fragment of this partially lost film survives. The son of the chief of one desert tribe, betrothed to the daughter of the chief of a neighboring tribe, almost loses the woman to a riotous rich man who attempts to abduct her.",https://www.imdb.com/title/tt0013339/?ref_=sr_i_426,"['Edward Fitzgerald', 'Milton Sills']",['Ferdinand P. Earle'],"['Ramon Novarro', 'Kathleen Key', 'Edwin Stevens', 'Frederick Warde', 'Hedwiga Reicher', 'Snitz Edwards', 'Charles A. Post', 'Arthur Edmund Carewe', 'Paul Weigel', 'Philippe De Lacy', 'Warren Rogers', 'Fay Wray']","['Ben Ali', 'Sherin', 'Hassan Ben Sabbath', 'Omar Khayyam', ""Hassan's Wife"", ""Omar's Servant"", 'Commander of the Faithful', 'Prince Yussuf', 'Sheik Rustum', 'His Son', 'Haja', None]","$65,000 (estimated)",,,,"September 29, 1925",['United States'],,['Sol Lesser Productions'],,,,10,"['Fantasy', 'Romance']","['None', 'English']",,,6.3,21.0,,"romantic fantasy,silent,silent film star,silent film,partially lost film",https://m.media-amazon.com/images/M/MV5BNjJlYWIwMjEtYmIyMC00ZjE1LTk1MjgtYjlkNTE2MDMzYWFkXkEyXkFqcGc@._V1_.jpg,['Ferdinand P. Earle'],"['Edward Fitzgerald', 'Milton Sills']","['Ramon Novarro', 'Kathleen Key', 'Edwin Stevens']",60.0,,,,,,,,,,,,,,,65000.0,,,,,,,,60.0,9.0,1920.0,Tuesday,12,2,1,False
427. Classified,1925,1h 10m,Passed,6.2,21,,"Babs Comet, is employed by the classified ad department of the daily paper, and she uses her looks and position to get a husband.",https://www.imdb.com/title/tt0015688/?ref_=sr_i_427,"['Edna Ferber', 'June Mathis', 'Ralph Spence']",['Alfred Santell'],"['Corinne Griffith', 'Jack Mulhall', 'Ward Crane', 'Carroll Nye', 'Charles Murray', 'Edythe Chapman', 'Julie Bishop', 'George Sidney', 'Bernard Randall', 'Jean Vachon', 'Jack Duffy', 'Betty Noon']","['Babs Comet', 'Lloyd Whiting', 'Spencer Clark', 'Mart Comet', 'Old Man Comet', ""'Maw' Comet"", 'Jeanette Comet', 'Weinstein', 'Bertstein', 'Eleanor Tiernan', 'Old man in Carriage', 'Woman']",,,,"$245,438","October 11, 1925",['United States'],,['Corinne Griffith Productions'],Awards 2 wins total,,,10,"['Comedy', 'Romance']","['None', 'English']",,,6.2,21.0,Passed,"partially lost film,manhattan new york city,times square manhattan new york city,fifth avenue manhattan new york city,mother son relationship",https://m.media-amazon.com/images/M/MV5BZDUzMWQ4ZjEtZDRkNC00YThhLTkzM2ItMWVmMWE3ODg0NzRlXkEyXkFqcGc@._V1_.jpg,['Alfred Santell'],"['Edna Ferber', 'June Mathis', 'Ralph Spence']","['Corinne Griffith', 'Jack Mulhall', 'Ward Crane']",70.0,,,,,,,,,,,,,,,,,245438.0,,,,,,70.0,10.0,1920.0,Sunday,12,2,1,False
428. The Rainbow Trail,1925,1h,Passed,5.9,27,,"John Shefford is looking for his uncle Venters who years ago found a hidden valley and lived there with Jane Withersteen and young Fay Larkin. He finds Kay, now grown, who tells John that Willets and his men got into the nearly inaccessible valley and she has agreed to marry him to save the lives of the other two. John and Fay head for the valley with Willets and with his men right behind.",https://www.imdb.com/title/tt0016259/?ref_=sr_i_428,"['Zane Grey', 'Lynn Reynolds']",['Lynn Reynolds'],"['Tom Mix', 'Anne Cornwall', 'George Bancroft', 'Lucien Littlefield', 'Mark Hamilton', 'Vivien Oakland', 'Thomas Delmar', 'Fred DeSilva', 'Steve Clemente', 'Doc Roberts', 'Carol Holloway', 'Diana Miller', 'Mabel Ballin', 'Fred Dillon', 'Tony the Horse']","['John Shefford', 'Fay Larkin', 'Jake Willets', 'Joe Lake', 'Beasley Willets', 'Bessie Erne', 'Venters', 'Shadd', 'Nas-Ta-Bega', 'Jim Lassiter', 'Jane Withersteen', 'Annie', 'Jane Withersteen', None, ""John's Horse""]",,,,,"May 24, 1925",['United States'],"['Yosemite Valley, Yosemite National Park, California, USA (on location)']",['Fox Film Corporation'],,,1 Critic review,10,"['Drama', 'Western']","['None', 'English']",,,5.9,27.0,Passed,"arizona territory,arizona,horse,sequel",https://m.media-amazon.com/images/M/MV5BMzZhNzZiMTEtNjEwMi00MmUyLWEyYzQtZGZhNDAzZTQwYTRkXkEyXkFqcGc@._V1_.jpg,['Lynn Reynolds'],"['Zane Grey', 'Lynn Reynolds']","['Tom Mix', 'Anne Cornwall', 'George Bancroft']",60.0,,,,,,,,,,,,,,,,,,,,,,,60.0,5.0,1920.0,Sunday,15,2,1,False
