Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
534. The Sea Bat,1930,58m,Passed,5.3,305,,"The West Indies island of Portuga exists mainly for sponge diving. But the best area of collection is frequented by a very large manta ray. Nina loses her brother to the creature and is comforted by a newly arrived minister, who seems very interested in an old poster offering a reward for a convict recently escaped from nearby Devil's Island. More deaths attributed to the sea bat follow before Nina resolves her feelings for her comforter.",https://www.imdb.com/title/tt0021345/?ref_=sr_i_534,"['Dorothy Yost', 'Bess Meredyth', 'John Howard Lawson']","['Lionel Barrymore', 'Wesley Ruggles']","['Raquel Torres', 'Charles Bickford', 'Nils Asther', 'George F. Marion', 'John Miljan', 'Boris Karloff', 'Gibson Gowland', 'Edmund Breese', 'Mathilde Comont', 'Mack Swain', 'Jimmy Dime']","['Nina', 'John Dennis aka Reverend Sims', 'Carl', 'Antone', 'Juan', 'Corsican', 'Limey', 'Maddocks', 'Mimba', 'Dutchy', 'Sailor']",,,,,"July 5, 1930",['United States'],"['Mazatlán, Sinaloa, Mexico']",['Metro-Goldwyn-Mayer (MGM)'],,,10 Critic reviews,"Not JAWS, but FINS!","['Action', 'Romance', 'Thriller']",['English'],,,5.3,305.0,Passed,"nipples visible through clothing,caribbean island,underwater scene,poker game,sponge fishing",https://m.media-amazon.com/images/M/MV5BMWNjMmFmYTEtOTQyZi00OGY1LTkyMTUtMTc1MWE0MzI4ZWM4XkEyXkFqcGc@._V1_.jpg,"['Lionel Barrymore', 'Wesley Ruggles']","['Dorothy Yost', 'Bess Meredyth', 'John Howard Lawson']","['Raquel Torres', 'Charles Bickford', 'Nils Asther']",58.0,Mild,Moderate,Mild,Moderate,Moderate,,,,,,,,"['July 25, 1930: (London)']","['July 25, 1930: (London)']",,,,,,,,,58.0,7.0,1930.0,Saturday,11,3,1,False
535. The Life of the Party,1930,1h 19m,Passed,5.3,212,,"Two attractive female song-pluggers decide to become gold-diggers, with comic results.",https://www.imdb.com/title/tt0021069/?ref_=sr_i_535,"['Darryl F. Zanuck', 'Arthur Caesar']",['Roy Del Ruth'],"['Winnie Lightner', 'Irene Delroy', 'Jack Whiting', 'Charles Butterworth', 'Charles Judels', 'John Davidson', 'Arthur Hoyt', 'Bobby Barber', 'Carrie Daumery', 'William Irving', 'Eddie Kane', 'Tom Ricketts', 'Rolfe Sedan']","['Flo', 'Dot', 'A.J. Smith', 'Colonel Joy', 'Mons. LeMaire', 'Mr. Smith', 'Secretary', 'Waiter', 'Elderly Fashion Show Spectator', ""The 'Yoohoo' Man"", 'Mr. Foster', 'Elderly Fashion Show Spectator', ""Man Who Wants to Hear 'Poison Ivy'""]","$460,000 (estimated)",,,,"October 25, 1930",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,,2 Critic reviews,Winnie Lightner in a All Talking All Technicolor Comedy!,"['Comedy', 'Musical']",['English'],,,5.3,212.0,Passed,"grief,false identity,havana cuba,singers,gold digger",https://m.media-amazon.com/images/M/MV5BNTZkNmEzOWItYjk4OC00NGYyLWFkMjItZTU0YmY2NGE2YmE0XkEyXkFqcGc@._V1_.jpg,['Roy Del Ruth'],"['Darryl F. Zanuck', 'Arthur Caesar']","['Winnie Lightner', 'Irene Delroy', 'Jack Whiting']",79.0,,,,,,,,,,,,,"['December 9, 1930: (London)']","['December 9, 1930: (London)']",460000.0,,,,,,,,79.0,10.0,1930.0,Saturday,13,2,1,False
536. Murder for Sale,1930,1h 42m,,6.5,120,,"The young wife of a rich old husband is prevented of a fling by a gentleman-burglar, who falls in love to her.",https://www.imdb.com/title/tt0020727/?ref_=sr_i_536,"['Robert Liebmann', 'Louis Verneuil']",['Hanns Schwarz'],"['Ralph Arthur Roberts', 'Lilian Harvey', 'Willy Fritsch', 'Heinz Rühmann', 'Margarethe Koeppke', 'Oskar Sima', 'Gertrud Wolle', 'Kurt Gerron', 'Paul Henckels', 'Hilde Woerner', 'Heinz Lingen', 'Sidney Bechet', 'Greta Keller', 'Franz Waxman']","['Eugene Dumontier', 'Reneé Dumontier', 'Jacques Durand', 'Victor Sérigny', 'Mimi', 'Jean Amadé - der Diener', 'Hortense', '1. Polizeikommisar', '2. Polizeikommisar', None, None, 'Barmusiker', 'Tänzerin', 'Schwarzer Musiker']",,,,,"December 16, 1930",['Germany'],"['Paris, France']",['Universum Film (UFA)'],,,1 Critic review,Stagey fun,"['German', 'Comedy', 'Musical']",['German'],,,6.5,120.0,,"love,husband,wife,young,wealth",https://m.media-amazon.com/images/M/MV5BMzUyNzQ3MTAtZDNiYS00NzhhLWI4M2ItZGRmZmQ1MmRjZGMxXkEyXkFqcGc@._V1_.jpg,['Hanns Schwarz'],"['Robert Liebmann', 'Louis Verneuil']","['Ralph Arthur Roberts', 'Lilian Harvey', 'Willy Fritsch']",102.0,,,,,,,,,,,,,,,,,,,,,,,102.0,12.0,1930.0,Tuesday,14,3,1,False
537. A szerelem örökké él,1930,,,,,,,https://www.imdb.com/title/tt0242167/?ref_=sr_i_537,['Margit Bethlen'],['Lajos Lázár'],"['Szidi Rákosi', 'Gyula Hegedüs', 'Károly Sugár', 'Holl Mia', 'Magda Róna', 'Ágnes Kövesházy', 'Ödön Palasovszky', 'Zita Zichy', 'Erzsébet Zichy', 'Ilonka Virag', 'Tamara Nizsinszky', 'László Sümeghy']","[None, None, None, None, None, None, None, None, None, None, None, None]",,,,,"May 1, 1930",['Hungary'],,,,,,,[],[],,,,,,,,['Lajos Lázár'],['Margit Bethlen'],"['Szidi Rákosi', 'Gyula Hegedüs', 'Károly Sugár']",,,,,,,,,,,,,,,,,,,,,,,,,5.0,1930.0,Thursday,12,0,1,
538. Trails of Danger,1930,1h 3m,Passed,,,,"During a rescue of Mary and her father, Bob Bartlett finds a good horse, which later causes him to be mistaken for Butch Coleson, a wanted outlaw. Wounded by a posse, Bob heads for Poker Flats hoping to capture Coleson for the reward.",https://www.imdb.com/title/tt0021489/?ref_=sr_i_538,"['Alan James', 'Henry Taylor']",['Alan James'],"['Hal Taliaferro', 'Virginia Brown Faire', 'Jack Perrin', 'Buck Connors', 'Bobby Dunn', 'Pete Morrison', 'Joe Rickson', 'Lew Meehan', 'Frank Ellis', 'Hank Bell', 'Starlight the Horse', 'Sheik the Horse']","['Bob Bartlett', 'Mary Martin', 'Sheriff Johnson', 'John Martin', 'Deputy Shorty', 'Deputy Tom Weld', 'U.S. Marshal Bartlett', 'Joe Fenton', 'Butch Coleman', 'Hank', ""Starlight, Bob's borrowed horse"", ""Bob Bartlett's Horse - in a Few Scenes)""]",,,,,"September 30, 1930",['United States'],,['Harry Webb Productions'],,,,,"['Drama', 'Western']",['English'],,,,,Passed,world war one veteran,https://m.media-amazon.com/images/M/MV5BYmE3MjU1MTMtMjA2Mi00MDFlLTk1YjQtZTdiMTQzMzQwMzNlXkEyXkFqcGc@._V1_.jpg,['Alan James'],"['Alan James', 'Henry Taylor']","['Hal Taliaferro', 'Virginia Brown Faire', 'Jack Perrin']",63.0,,,,,,,,,,,,,"['December 30, 1930: (London)']","['December 30, 1930: (London)']",,,,,,,,,63.0,9.0,1930.0,Tuesday,12,2,1,
539. The Big Party,1930,1h 10m,Passed,6.5,28,,"Kitty Collins and Flo Jenkins, a couple of jazz-age cuties with bobbed-hair and rolled-stockings, go in search of good-times and whoopee-making. The party they find also includes some out-of-town, butter-and-egg millionaires whose definition of whoopee is not the same as the one Kitty and Flo have. The wives of the millionaires also have a different-and-dim view on the matter.",https://www.imdb.com/title/tt0020689/?ref_=sr_i_539,['Harlan Thompson'],['John G. Blystone'],"['Sue Carol', 'Dixie Lee', 'Walter Catlett', 'Frank Albertson', 'Richard Keene', 'Douglas Gilmore', 'Ilka Chase', 'Elizabeth Patterson', 'Dorothy Brown', 'Charles Judels', ""'Whispering' Jack Smith""]","['Flo Jenkins', 'Kitty Collins', 'Mr. Goldfarb', 'Jack Hunter', 'Eddie Perkins', 'Allen Weatherby', None, 'Mrs. Goldfarb', 'Virginia Gates', 'Dupuy', 'Billy Greer']",,,,,"February 23, 1930",['United States'],,['Fox Film Corporation'],Awards 1 win total,,,10,"['Comedy', 'Musical', 'Romance']",['English'],,,6.5,28.0,Passed,"millionaire,party,jazz age,song,pursuit",https://m.media-amazon.com/images/M/MV5BN2NhZjVjOTUtODNkNC00YmMxLTkzZmUtNzVkNTllZjNmNjM4XkEyXkFqcGc@._V1_.jpg,['John G. Blystone'],['Harlan Thompson'],"['Sue Carol', 'Dixie Lee', 'Walter Catlett']",70.0,,,,,,,,,,,,,,,,,,,,,,,70.0,2.0,1930.0,Sunday,11,3,1,False
540. Second Choice,1930,1h 7m,Passed,,,,Drama of thwarted love and marriage.,https://www.imdb.com/title/tt0021350/?ref_=sr_i_540,"['Elizabeth Alexander', 'Joseph Jackson']",['Howard Bretherton'],"['Dolores Costello', 'Chester Morris', 'Jack Mulhall', 'Edna Murphy', 'Charlotte Merriam', 'Ethlyne Clair', 'James Clemens', 'Edward Martindel', 'Henry Stockbridge', 'Anna Chance', 'Louise Beavers', 'Louise Lester']","['Vallery Grove', 'Don Warren', 'Owen Mallery', 'Beth Randall', 'Satterlee', 'Edith Pemberton', 'Ned Pemberton', 'Herbert Satterlee', 'Mr. Grove', 'Mrs. Grove', 'Maid', 'Minor Role']",,,,,"January 4, 1930",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,,2 Critic reviews,,"['Drama', 'Romance']",['English'],,,,,Passed,"love,marriage,lost film,social class,society",https://m.media-amazon.com/images/M/MV5BYWRhZjA5NTUtMzhhMy00ZjFjLTllNWItMWY4ZjBkM2MyMjMwXkEyXkFqcGc@._V1_.jpg,['Howard Bretherton'],"['Elizabeth Alexander', 'Joseph Jackson']","['Dolores Costello', 'Chester Morris', 'Jack Mulhall']",67.0,,,,,,,,,,,,,"['January 22, 1930: (London)']","['January 22, 1930: (London)']",,,,,,,,,67.0,1.0,1930.0,Saturday,12,2,1,
541. La virgen de la Caridad,1930,1h 12m,,6.3,71,,"Young man who had lost his father falls in love with the local Chieftain's daughter, who opposes the romance. Only a miracle can save the couple's love affair and Our Lady of Charity intervenes in the name of justice.",https://www.imdb.com/title/tt0136604/?ref_=sr_i_541,"['Enrique Agüero Hidalgo', 'Ramón Peón']",['Ramón Peón'],"['Miguel Santos', 'Diana Marde', 'Matilde Mauri', 'Francisco Muñoz', 'Guillermo de la Torre', 'Roberto Navarro', 'Estelita Echezábal', 'Laura del Rio', 'Julio Gallo', 'Francisco Herrero', 'Ernesto Antón', 'Rafael Girón', 'Gonzalo E. Piqué', 'Margarita del Valle', 'Olimpia Fermández', 'Pascual Toledano', 'Ángel Lorenzo', 'Gerardo Solana']","['Yeyo', 'Trina', 'Ritica', 'Don Pedro', 'Fernández', 'Matias', 'Rufina', 'Catana', 'Canuto', 'Nicomedes', 'Hortensio', 'El Juez', 'Notario', 'Tula', 'Beba', 'Cartulario', 'Alguacil', 'Samuel']",,,,,1930,['Cuba'],,['B.P.P. Pictures'],,,,Cuban Masterpiece,"['Drama', 'Romance']","['None', 'Spanish', 'English']",,,6.3,71.0,,"father,man,love,work accident,wedding",https://m.media-amazon.com/images/M/MV5BMmI5OTQxNWQtNmM3Zi00MmQ3LWEzN2QtOGZmMWQ5MTRlOWI4XkEyXkFqcGc@._V1_.jpg,['Ramón Peón'],"['Enrique Agüero Hidalgo', 'Ramón Peón']","['Miguel Santos', 'Diana Marde', 'Matilde Mauri']",72.0,,,,,,,,,,,,,"['September 8, 1930: (Habana)', '1987: (Studio 43, Paris)', 'March 29, 2014: (Latin American Film Festival, Ottawa)']","['September 8, 1930: (Habana)', '1987: (Studio 43, Paris)', 'March 29, 2014: (Latin American Film Festival, Ottawa)']",,,,,,,,,72.0,1.0,1930.0,,18,2,1,False
542. The Great Game,1930,1h 19m,,6.8,42,,"Dicky Brown (John Batten) is a young, aspiring footballer who plays for a struggling side, the fictional Manningford Football Club, a team in the midst of a successful cup run. He manages to charm the daughter of the chairman and thus breaks into the side, and ultimately wins the Cup for his team.",https://www.imdb.com/title/tt0020936/?ref_=sr_i_542,"['Ralph Gilbert Bettison', 'William Hunter', 'John Lees']",['Jack Raymond'],"['Randle Ayrton', 'Neil Kenyon', 'Kenneth Kove', 'A.G. Poulton', 'John Batten', 'Jack Cock', 'Billy Blyth', 'Lew Lake', 'Wally Patch', 'Renee Clama', 'Rex Harrison']","['Mr. Henderson', 'Mr. Jackson', 'Mr. Bultitude', 'Mr. Franks', 'Dicky Brown', 'Jim Blake', 'Billy', 'Tubby', 'Joe Miller - the Trainer', 'Peggy Jackson', 'George']",,,,,"March 27, 1931",['United Kingdom'],,['Gaumont British Picture Corporation'],,,2 Critic reviews,"Tyro footballer wins heart of chairman's daughter, then the cup final, in heart-warming early football feature.","['Comedy', 'Sport']",['English'],,,6.8,42.0,,soccer,https://m.media-amazon.com/images/M/MV5BYWMxMGU4YmEtMTg2Zi00N2IyLWEwM2ItY2RhMDQxZjdjMDE0XkEyXkFqcGc@._V1_.jpg,['Jack Raymond'],"['Ralph Gilbert Bettison', 'William Hunter', 'John Lees']","['Randle Ayrton', 'Neil Kenyon', 'Kenneth Kove']",79.0,,,,,,,,,,,,,"['August 27, 1930: (London)']","['August 27, 1930: (London)']",,,,,,,,,79.0,3.0,1930.0,Friday,11,2,1,False
543. Harmony at Home,1930,1h 9m,,,,,,https://www.imdb.com/title/tt0020951/?ref_=sr_i_543,"['Harry Delf', 'Edwin J. Burke', 'William Collier Sr.']",['Hamilton MacFadden'],"['Marguerite Churchill', 'Rex Bell', 'Charlotte Henry', 'Charles Eaton', 'Dixie Lee', 'William Collier Sr.', 'Elizabeth Patterson', 'Dot Farley']","['Louise Haller', 'Dick Grant', 'Dora Haller', 'Willie Haller', 'Rita Joyce', 'Joe Haller', 'Emma Haller', 'The Modiste']",,,,,"January 12, 1930",['United States'],,['Fox Film Corporation'],,,,,['Comedy'],['English'],,,,,,"domestic,based on play",https://m.media-amazon.com/images/M/MV5BMTY1N2VhODgtNDk0NS00YjM4LTg1N2EtNzFiOTMwOGMzZjBhXkEyXkFqcGc@._V1_.jpg,['Hamilton MacFadden'],"['Harry Delf', 'Edwin J. Burke', 'William Collier Sr.']","['Marguerite Churchill', 'Rex Bell', 'Charlotte Henry']",69.0,,,,,,,,,,,,,,,,,,,,,,,69.0,1.0,1930.0,Sunday,8,1,1,
544. Sombras de gloria,1930,,,,,,,https://www.imdb.com/title/tt0021399/?ref_=sr_i_544,['Thomas Alexander Boyd'],"['Andrew L. Stone', 'Fernando C. Tamayo']","['José Bohr', 'Mona Rico', 'Francisco Marán', 'César Vanoni', 'Demetrius Alexis', 'Juan Torena', 'Enrique Acosta', 'Tito Davison', 'Roberto Saa Silva', 'Fred Godoy', 'Agustin Aragón', 'Ernesto Piedra', 'Carlos Molina', 'Juan Duval', 'Maria Micheli', 'Marina Ortiz', 'Ricardo Coyal']","['Eddie Williams', 'Helen Williams', 'Dr. Castelli - Defense Counsel', 'District Attorney', 'Carl Hummel', 'Jack', 'Judge', None, None, None, 'Reporter', None, None, None, None, None, 'Jean']",,,,,"February 1, 1930",['United States'],"['Metropolitan Studios - 1040 N. Las Palmas Avenue, Hollywood, Los Angeles, California, USA']",['Sono-Art Productions'],,,,,"['Spanish', 'Drama']",['Spanish'],,,,,,,https://m.media-amazon.com/images/M/MV5BZGFhYzYxZDQtMjJkNi00NjViLWJiOTEtYWE3NTdjZDBmZGYxXkEyXkFqcGc@._V1_.jpg,"['Andrew L. Stone', 'Fernando C. Tamayo']",['Thomas Alexander Boyd'],"['José Bohr', 'Mona Rico', 'Francisco Marán']",,,,,,,,,,,,,,"['January 25, 1930: (Los Angeles, California)', 'January 30, 1930: (Mexico City)']","['January 25, 1930: (Los Angeles, California)', 'January 30, 1930: (Mexico City)']",,,,,,,,,,2.0,1930.0,Saturday,17,2,1,
545. The Cuckoos,1930,1h 37m,Passed,6.0,281,,Two phony fortune tellers get mixed up with gypsies.,https://www.imdb.com/title/tt0020799/?ref_=sr_i_545,"['Guy Bolton', 'Bert Kalmar', 'Harry Ruby']",['Paul Sloane'],"['Bert Wheeler', 'Robert Woolsey', 'Dorothy Lee', 'Jobyna Howland', 'Hugh Trevor', 'June Clyde', 'Ivan Lebedeff', 'Marguerita Padula', 'Mitchell Lewis', 'Raymond Maurel', 'Lita Chevret', 'Bill Elliott', 'June Glory', 'Audree Henderson', 'Alice Jans', 'Bob Kortman', 'Kalla Pasha', 'Betty Recklaw']","['Sparrow', 'Professor Cunningham', 'Anita', 'Fannie Furst', 'Billy Shannon', 'Ruth Chester', 'Baron de Camp', 'Gypsy Queen', 'Julius', 'Gypsy Singer', 'Slot Machine Señorita', 'Party Guest', 'Chorus Girl', 'Flapper', 'Chorus Girl', 'Gypsy', 'Hotheaded Cowboy', 'Flapper']","$407,000 (estimated)",,,,"May 4, 1930",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],,,9 Critic reviews,Rescuing The Heiress From The Gypsies,"['Comedy', 'Musical']",['English'],,,6.0,281.0,Passed,"gypsy,fortune teller",https://m.media-amazon.com/images/M/MV5BOTg0YTExNmEtMjFlMy00YzI5LWI1NzUtNWI5ZjFjOGM0N2U0XkEyXkFqcGc@._V1_.jpg,['Paul Sloane'],"['Guy Bolton', 'Bert Kalmar', 'Harry Ruby']","['Bert Wheeler', 'Robert Woolsey', 'Dorothy Lee']",97.0,,,,,,,['Pearl Eaton'],,,,,,"['July 3, 1930: (London)']","['July 3, 1930: (London)']",407000.0,,,,,,,,97.0,5.0,1930.0,Sunday,18,2,1,False
546. C. a k. polní marsálek,1930,1h 31m,,6.8,192,,,https://www.imdb.com/title/tt0208028/?ref_=sr_i_546,"['Václav Wasserman', 'Emil Artur Longen']",['Karel Lamač'],"['Vlasta Burian', 'Theodor Pištěk', 'Helena Monczáková', 'Mána Zenísková', 'Jiří Hron', 'Jan W. Speerger', 'Čeněk Šlégl', 'Jindřich Plachta', 'Josef Horánek', 'Olga Augustová', 'Otto Heller', 'Felix Kühne', 'Jindrich Edl', 'Milka Balek-Brodská', 'Emil Dlesk', 'Eman Fiala', 'Robert Ford', 'Eliška Jílková']","['Frantisek Procházka', 'Alois Precechtel, plukovník', 'Precechtelová, plukovníkova zena', 'Lili Precechtelová, jejich dcera', 'Rudi Eberle, porucík', 'Sepl, vojenský sluha', 'Hrabe Géza von Medák, rytmistr', 'Hofer, nadporucík', 'Pravý c. aka Polní Marsálek', 'Singer', 'Soldier', 'Soldier', None, 'Hospodyne u Procházky', 'Clen Napoleonovy druziny ve snu', 'Gustav Jannings, kabaretní zpevák', 'Dustojník', None]",,,,,"October 24, 1930",['Czechoslovakia'],,['Elektafilm'],,,,10,['Comedy'],"['Czech', 'Polish']",,,6.8,192.0,,"uniform,european comedy,czech comedy,europe,doppelganger",https://m.media-amazon.com/images/M/MV5BN2JlZjg0MGUtODJjMi00ZjA2LTlhNDMtZGZmYWRlYzM4YTdlXkEyXkFqcGc@._V1_.jpg,['Karel Lamač'],"['Václav Wasserman', 'Emil Artur Longen']","['Vlasta Burian', 'Theodor Pištěk', 'Helena Monczáková']",91.0,,,,,,,,,,,,,,,,,,,,,,,91.0,10.0,1930.0,Friday,18,1,1,False
547. Life Is Beautiful,1930,1h 36m,,6.9,108,,,https://www.imdb.com/title/tt0023359/?ref_=sr_i_547,"['Mikhail Koltsov', 'Aleksandr Rzheshevsky']","['Mikhail Doller', 'Vsevolod Pudovkin']","['Aleksandr Baturin', 'Yevgeniya Rogulina', 'Mariya Belousova', 'Andrei Gorchilin', 'Anna Chekulaeva', 'Ivan Novoseltsev', 'Aleksandr Chistyakov', 'V. Kuzmich', 'A. Belov', 'Vladimir Uralskiy', 'Fyodor Ivanov', 'Ivan Yudin']","['Langovoy', 'Mashenka', 'Girl', 'Worker', ""Worker's wife"", 'Vasya', 'Uncle Sasha', 'Zhyoltikov', 'Grisha', 'Wounded soldier', None, None]",,,,,"February 12, 1933",['Soviet Union'],,"['Meahrabpomfilm', 'Mezhrabpomfilm']",,,2 Critic reviews,10,['Romance'],"['None', 'Russian']",,,6.9,108.0,,,https://m.media-amazon.com/images/M/MV5BYTAwMzlmZjEtYzhhNS00NzZmLWE5MTgtY2I0OGQ2NzcwZDkwXkEyXkFqcGc@._V1_.jpg,"['Mikhail Doller', 'Vsevolod Pudovkin']","['Mikhail Koltsov', 'Aleksandr Rzheshevsky']","['Aleksandr Baturin', 'Yevgeniya Rogulina', 'Mariya Belousova']",96.0,,,,,,,,,,,,,"['1930: (limited)', 'November 5, 1967: (Filmmúzeum)']","['1930: (limited)', 'November 5, 1967: (Filmmúzeum)']",,,,,,,,,96.0,2.0,1930.0,Sunday,12,1,1,False
548. The Case of Sergeant Grischa,1930,1h 31m,Passed,6.5,63,,"Sergeant Gischa Patrotkin (Chester Morris), a simple-minded Russian soldier, escapes from a German prisoner-of-war camp. He hides out for awhile with a peasant girl named Babka (Betty Compson), but finally his longing for his homeland overcomes him. Wearing the identity of a dead Russian spy he is soon recaptured by the Germans and sentenced to death. The German ruthlessness and disdain for justice is driven home when proof of his innocence of being the spy is brushed aside.",https://www.imdb.com/title/tt0020744/?ref_=sr_i_548,"['Arnold Zweig', 'Elizabeth Meehan']",['Herbert Brenon'],"['Chester Morris', 'Betty Compson', 'Alec B. Francis', 'Gustav von Seyffertitz', 'Jean Hersholt', 'Leyland Hodgson', 'Paul McAllister', 'Raymond Whitaker', 'Bernard Siegel', 'Frank McCormack', 'Percy Barbette', 'Hal Davis']","['Sergeant Grischa Paprotkin', 'Babka', 'General von Lychow', 'Geneneral Schieffenzahn', 'Posnanski', 'Lieutenant Winfried', 'Corporal Sacht', 'Aljoscha', 'Verressjeff', 'Captain Spierauge', 'Sergeant Fritz', 'Birkholz']",,,,,"February 23, 1930",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],Nominated for 1 Oscar 2 wins & 1 nomination total,2 wins & 1 nomination total,1 Critic review,10,"['Drama', 'History', 'Romance', 'War']",['English'],,,6.5,63.0,Passed,"russian soldier,pre code film,prisoner of war camp escapee,german prisoner of war camp,fugitive",https://m.media-amazon.com/images/M/MV5BOTBhNjI3NDAtOWVjOC00YzRlLTk1NjEtODlmNWIxYWZlZTcyXkEyXkFqcGc@._V1_.jpg,['Herbert Brenon'],"['Arnold Zweig', 'Elizabeth Meehan']","['Chester Morris', 'Betty Compson', 'Alec B. Francis']",91.0,,,,,,,,,,,,,"['May 29, 1930: (London)']","['May 29, 1930: (London)']",,,,,,,2.0,1.0,91.0,2.0,1930.0,Sunday,12,4,1,False
549. Her Golden Calf,1930,1h 9m,Passed,6.8,29,,"Marybelle Cobb, a plain and old-fashioned girl, is secretary to commercial illustrator Philip Homer, with whom she is secretly in love.",https://www.imdb.com/title/tt0020925/?ref_=sr_i_549,"['Aaron Davis', 'Marion Orth', 'Harold Atteridge']",['Millard Webb'],"['Jack Mulhall', 'Sue Carol', 'El Brendel', 'Marjorie White', 'Richard Keene', 'Paul Page', 'Walter Catlett', 'Ilka Chase', 'Theresa Allen', 'Lee Auburn', 'Theresa Barbery', 'Peggy Beck', 'Catherine Brown', 'Joan Christenson', 'Dorothy Dahl', 'Jean De Carva', 'Consuella De Los Angeles', 'Gloria Faythe']","['Philip Homer', 'Marybelle Cobb', 'Knute Olson', 'Alice', 'Tommy', 'Edwards', 'Master of Ceremonies', 'Comedienne', None, 'Dancer', 'Dancer', 'Dancer', 'Dancer', 'Dancer', 'Dancer', 'Dancer', 'Dancer', 'Dancer']",,,,,"March 16, 1930",['United States'],,['Fox Film Corporation'],Awards 1 win total,,1 Critic review,10,"['Farce', 'Comedy', 'Musical', 'Romance']",['English'],,,6.8,29.0,Passed,"male police officer,police,police officer,farce comedy,20th century fox musical",https://m.media-amazon.com/images/M/MV5BMWRlZTFhOTMtMmU4Mi00YTc3LTkwNzItNmFmN2JmODk5NjRkXkEyXkFqcGc@._V1_.jpg,['Millard Webb'],"['Aaron Davis', 'Marion Orth', 'Harold Atteridge']","['Jack Mulhall', 'Sue Carol', 'El Brendel']",69.0,,,,,,,,,,,,,,,,,,,,,,,69.0,3.0,1930.0,Sunday,18,4,1,False
550. Maria do Mar,1930,1h 34m,,6.7,144,,"Falacha is the captain of a fishing boat of Nazaré who lost part of his men in a shipwreck. Among them was the husband of Aunt Aurélia, who holds Falacha responsible for this tragedy. A few years later, Maria, Falacha's daughter, falls in love with Manuel, Aurélia's son, which makes the two young people the new Romeo and Juliet. As for Falacha, he succumbs to social pressure and commits suicide...",https://www.imdb.com/title/tt0021125/?ref_=sr_i_550,"['José Leitão de Barros', 'António Lopes Ribeiro']",['José Leitão de Barros'],"['Rosa María', 'Oliveira Martins', 'Adelina Abranches', 'Alves da Cunha', 'Perpetua dos Santos', 'Álvaro Horta e Costa', 'Maria Leo', 'António Duarte', 'Celestino Pedroso', 'Mário Duarte', 'Rafael Alves', 'Galiana Murraças', 'Bernardina']","[""Maria do Mar - Falacha's daughter"", ""Manuel - Aurélia's son"", 'Tia Aurélia', 'Falacha', ""Falacha's Wife"", 'Perú', ""Maria do Mar's Friend"", 'Lacraio', 'Coronel', 'Doctor', 'Oficial', 'Fisherwoman of Nazaré', 'Fisherwoman of Nazaré']",,,,,"May 20, 1930",['Portugal'],"['Batalha Abbey, Leiria, Portugal']",['Sociedade Universal de Superfilmes (SUS)'],,,5 Critic reviews,"New copy (restored) of ""Maria do Mar""","['Drama', 'Romance']",['None'],,,6.7,144.0,,,https://m.media-amazon.com/images/M/MV5BMWI5MTc1ZWMtNWM2YS00YjI2LWE5MTMtMGQ4ODg1MmQ3Njg3XkEyXkFqcGc@._V1_.jpg,['José Leitão de Barros'],"['José Leitão de Barros', 'António Lopes Ribeiro']","['Rosa María', 'Oliveira Martins', 'Adelina Abranches']",94.0,,,,,,,,,,,,,"['May 20, 1930: (Lisbon)', 'June 9, 1930: (Porto)', '1988: (Paris Forum des images)', 'March 11, 2000: (Culturgest, re-release)', ""May 24, 2007: (Festival d'Aneres)""]","['May 20, 1930: (Lisbon)', 'June 9, 1930: (Porto)', '1988: (Paris Forum des images)', 'March 11, 2000: (Culturgest, re-release)', ""May 24, 2007: (Festival d'Aneres)""]",,,,,,,,,94.0,5.0,1930.0,Tuesday,13,2,1,False
