Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
578. Tri vejce do skla,1937,1h 34m,,6.9,160,,"Vincenc Babocka, a private eye, is in a hotel in Karlovy Vary mistakenly held for Leon Weber, international adventurer searched by the police. Babocka decides to use the confusion to expose Weber's accomplices, preparing to steal diamonds",https://www.imdb.com/title/tt0153286/?ref_=sr_i_578,"['Václav Wasserman', 'Jan Gerstel']",['Martin Frič'],"['Vlasta Burian', 'Rudolf Kadlec', 'Karel Dostal', 'Helena Bušová', 'Antonín Novotný', 'Bohuš Záhorský', 'Míla Reymonová', 'Theodor Pištěk', 'Jaroslav Marvan', 'Čeněk Šlégl', 'Jan W. Speerger', 'Josef Steigl', 'Václav Mlčkovský', 'Miloš Šubrt', 'Václav Menger', 'Vladimír Štros', 'Karel Jicínský', 'Emanuel Kovařík']","['Vincenc Babocka', 'Maharaja of Yohir', 'Secretary of Maharaja', 'Sandra Koto', 'Van Houden', ""Alois - Weber's confederate"", ""Jirina - Weber's mistress"", 'Police Commissioner', 'Doctor', 'Singing master', 'Secret', 'Sleepy passengers on a train', 'Inspector on the train', 'Cabman', 'Porter at the hotel', 'Receptionist', 'Hotel Director', 'Detective']",,,,,1941,['Czechoslovakia'],,,,,,10,"['Bumbling Detective', 'Farce', 'Parody', 'Comedy', 'Crime']",['Czech'],,,6.9,160.0,,"parody comedy,criminal on the run,look alike,20th century,international criminal",https://m.media-amazon.com/images/M/MV5BNzM0YjQzNjAtYWY2Zi00NGE1LTgwYjAtMzkyZDE2NGI5NTkwXkEyXkFqcGc@._V1_.jpg,['Martin Frič'],"['Václav Wasserman', 'Jan Gerstel']","['Vlasta Burian', 'Rudolf Kadlec', 'Karel Dostal']",94.0,,,,,,,,,,,,,,,,,,,,,,,94.0,1.0,1940.0,,18,5,1,False
579. They Wanted to Marry,1937,1h,Approved,5.5,143,,"Newspaper photographer Jim Tyler sneaks into a society girl's wedding, and the bride's sister (mad-cap heiress Sheila Hunter) decides she prefers him to her upper-crust suitors. She even likes his pigeon, who travels everywhere with him.",https://www.imdb.com/title/tt0029657/?ref_=sr_i_579,"['Paul Yawitz', 'Ethel B. Borden', 'Lawrence P. Bachmann']",['Lew Landers'],"['Betty Furness', 'Gordon Jones', 'E.E. Clive', 'Patsy Parsons', 'Henry Kolker', 'Frank M. Thomas', 'Charles C. Wilson', ""William 'Billy' Benedict"", 'Diana Gibson', 'Edmund Cobb', 'John Shelton', 'Jack Adair', 'Joseph E. Bernard', 'Lynton Brent', 'Ralph Byrd', 'Spencer Charters', 'Eddie Clayton', 'George Davis']","['Sheila', 'Jim', 'Stiles', 'Patsy', 'Mr. Hunter', 'Detective', 'Clark', 'Freckles', 'Helen', 'Hatcheck Servant at Wedding Reception', 'George', 'Casino Doorman', 'Mason', 'Newspaper Messenger', 'Roger Coleman', 'Police Turnkey', 'Minor Role', 'Paul']",,,,,"February 5, 1937",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],,,1 Critic review,Funny film for what it was.,"['Farce', 'Adventure', 'Comedy', 'Romance']",['English'],,,5.5,143.0,Approved,"bride and groom,farce comedy,homing pigeon,photographer,newspaper",https://m.media-amazon.com/images/M/MV5BOGYyZjVkMDctZDRiOS00YzUxLTg2MjktZDYzMjcxMDJjMWIwXkEyXkFqcGc@._V1_.jpg,['Lew Landers'],"['Paul Yawitz', 'Ethel B. Borden', 'Lawrence P. Bachmann']","['Betty Furness', 'Gordon Jones', 'E.E. Clive']",60.0,,,,,,,,,,,,,,,,,,,,,,,60.0,2.0,1930.0,Friday,18,4,1,False
580. Boss of Lonely Valley,1937,1h,Approved,6.1,68,,Two villains meet resistance from a woman's beau when they try to steal her ranch.,https://www.imdb.com/title/tt0028657/?ref_=sr_i_580,"['Frances Guihan', 'Forrest Brown']",['Ray Taylor'],"['Buck Jones', 'Silver', 'Muriel Evans', 'Harvey Clark', 'Walter Miller', 'Lee Phelps', 'Matty Fain', 'Richard Holland', 'Grace Goodall', 'Ezra Paulette', 'Virginia Dabney', 'Ted Adams', 'Joe Bishop', 'Red Hightower', 'Bud McClure', 'Al Taylor', 'Hank Worden']","['Steve Hanson', ""Silver - Steve's Horse"", 'Retta Lowrey', 'Jim Lynch', 'Jake Wagner', 'Peter Starr', 'Sam Leavitt', 'Sonny Lowery', 'Aunt Martha Wiggins', 'Suds Maloney', 'Blondie', 'Henchman Slim', 'Singing Cowhand', 'Singing Cowhand', 'Henchman', 'Henchman', 'Hank - Wagon Driver']",,,,,"December 1, 1937",['United States'],"['Newhall, California, USA']","['Buck Jones Productions', 'Universal Pictures']",,,2 Critic reviews,No Surprises But Well Done,"['Drama', 'Western']",['English'],,,6.1,68.0,Approved,forger,https://m.media-amazon.com/images/M/MV5BYzM0MGNmNWYtZDYwMS00YjdlLTkzYjUtZDgxMDVlYjEzMWVkXkEyXkFqcGc@._V1_.jpg,['Ray Taylor'],"['Frances Guihan', 'Forrest Brown']","['Buck Jones', 'Silver', 'Muriel Evans']",60.0,,,,,,,,,,,,,"['November 14, 1937: (premiere)', 'July 7, 1956: (Los Angeles, California, TV premiere)']","['November 14, 1937: (premiere)', 'July 7, 1956: (Los Angeles, California, TV premiere)']",,,,,,,,,60.0,12.0,1930.0,Wednesday,17,2,1,False
581. Luck of Roaring Camp,1937,58m,Approved,5.9,76,,"When the miners of Roaring Camp become Godfathers to a motherless baby, they name the boy Luck and promise to set aside money for him from their diggings. But when they strike it rich the money is gambled away instead.",https://www.imdb.com/title/tt0029174/?ref_=sr_i_581,"['Bret Harte', 'Harvey Gates']",['Irvin Willat'],"['Owen Davis Jr.', 'Charles Brokaw', 'Joan Woodbury', 'Sheila Bromley', 'Ferris Taylor', 'Bob Kortman', 'Charles King', 'Byron Foulger', 'Robert McKenzie', 'Ray Bennett', ""John 'Rusty' Brecknell"", 'Budd Buster', 'Jim Corey', 'Richard Cramer', 'Tex Driscoll', 'Jack Evans', 'Robert Fiske', 'Helen Gibson']","['Davy', 'Don Oakhurst', 'Elsie', 'Susan Oakhurst', 'Judge Brandt', 'Yuba Bill', 'Sandy', 'Kentuck', 'Tuttle', 'Blaney', ""Luck - Baby's Name"", 'Single Tooth', 'Starbottle', 'Gambler', 'Townsman', 'Juror', 'Sheriff', 'Woman in Saloon']",,,,,"November 17, 1937",['United States'],"['Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA']",['Monogram Pictures'],,,,"Lacks Harte's Humor, But Tells A Good Story","['Drama', 'Western']",['English'],,,5.9,76.0,Approved,"money,wealth,boy,wooden leg,b western",https://m.media-amazon.com/images/M/MV5BMWJkZmVmM2MtZDU5Yy00YmJjLWJkMmMtMWJhMWFkMWY2ZmUyXkEyXkFqcGc@._V1_.jpg,['Irvin Willat'],"['Bret Harte', 'Harvey Gates']","['Owen Davis Jr.', 'Charles Brokaw', 'Joan Woodbury']",58.0,,,,,,,,,,,,,"['March 24, 1938: (London)', 'January 12, 1942: (New York City, New York, TV premiere)']","['March 24, 1938: (London)', 'January 12, 1942: (New York City, New York, TV premiere)']",,,,,,,,,58.0,11.0,1930.0,Wednesday,18,2,1,False
582. Clipped Wings,1937,1h 3m,Approved,4.0,101,,"Ever since he was a boy, Mickey wanted to fly planes like his big brother, Jerry, who was shot down during a mission in World War I. Unfortunately, Mickey is booted from flight school.",https://www.imdb.com/title/tt0028725/?ref_=sr_i_582,['Paul Willett'],['Stuart Paton'],"['Lloyd Hughes', 'Rosalind Keith', 'William Janney', 'George Regas', 'Henry Otho', 'Richard Cramer', 'Jason Robards Sr.', 'Joseph W. Girard', 'Glen Boles', 'Delmar Watson', 'Ed Cassidy', 'Russell Hicks', 'Rosa Turich', 'Frank Hagney', 'Larry Steers', 'Earl Haley', 'John Eberts']","['Capt. Jerry Brown', 'Molly McGuire', 'Mickey Lofton', ""Fernando - Moran's Henchman"", 'Sgt. Phalen', ""Moran - Jones' Henchman"", 'Raoul McGuire', 'Col. A.C. Clayton - Flight Surgeon', ""Cecil Dunbar - Mickey's Pal"", 'Mickey Lofton - as a Boy', 'Leif Baxter - Dispatcher', 'Capt. Morton', 'Carla - McGuire Maid', 'Terrell', 'Jones', 'Red Johnson', 'Undetermined Secondary Role']",,,,,"May 1, 1937",['United States'],"['Randolph Air Force Base, San Antonio, Texas, USA']",['Kier Film Company'],,,,The dialog was written by a very talented lemur...and the acting wasn't bad considering they were all robots!,"['Action', 'Adventure', 'Crime', 'Romance', 'Thriller', 'War']",['English'],,,4.0,101.0,Approved,"mission,pilot,oil,male female relationship,brother sister relationship",https://m.media-amazon.com/images/M/MV5BNzY0Y2MyMWUtNWQzNS00YzU0LThhNjYtZmNhMWU3MDRmZjJjXkEyXkFqcGc@._V1_.jpg,['Stuart Paton'],['Paul Willett'],"['Lloyd Hughes', 'Rosalind Keith', 'William Janney']",63.0,,,,,,,,,,,,,"['May 23, 1937: (Coshocton, Ohio, premiere)', 'June 14, 1939: (London)']","['May 23, 1937: (Coshocton, Ohio, premiere)', 'June 14, 1939: (London)']",,,,,,,,,63.0,5.0,1930.0,Saturday,17,6,1,False
583. Trailing Trouble,1937,57m,Approved,6.3,39,,"Maynard is an easy going cowhand mistaken for a ruthless killer. Using this reputation, he is hired as a ranch foreman where he settles a major dispute over open rangeland and water rights.",https://www.imdb.com/title/tt0030889/?ref_=sr_i_583,"['E. Morton Hough', 'Philip Graham White']",['Arthur Rosson'],"['Ken Maynard', 'Tarzan', 'Lona Andre', 'Roger Williams', 'Fred Burns', 'Phil Dunham', 'Marin Sais', 'Horace B. Carpenter', 'Ed Cassidy', ""Sidney D'Albrook"", 'Art Felix', 'Robert Hoag', 'Jimmy LeFuer', 'Johnny Luther', 'Buck Morgan', 'Tex Palmer', 'Fred Parker', 'Walter Patterson']","['John Friendly Fields', 'Tarzan', ""Patience 'Patty' Blair"", 'Tom Crocker', 'Sheriff Jake Jones', 'Homesteader', 'Mrs. Johns (Mrs. Burns in credits)', 'Elderly Ranch Hand', 'Shorty', 'Stagecoach Passenger', 'Rancher', 'Musician', 'Musician', 'Musician', 'Rancher', 'Henchman', 'Townsman', 'Jed']",,,,,"August 27, 1937",['United States'],"['Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA']",['Condor Pictures'],,,,"The Good Ken is ""Trailing Trouble""","['Drama', 'Western']",['English'],,,6.3,39.0,Approved,drought,https://m.media-amazon.com/images/M/MV5BMzcwMTg5NmItOTNmYi00Y2M3LWFjN2YtY2M1MmE5YzRhNDc4XkEyXkFqcGc@._V1_.jpg,['Arthur Rosson'],"['E. Morton Hough', 'Philip Graham White']","['Ken Maynard', 'Tarzan', 'Lona Andre']",57.0,,,,,,,,,,,,,"['September 20, 1938: (Belgrade)', 'October 26, 1938: (London)']","['September 20, 1938: (Belgrade)', 'October 26, 1938: (London)']",,,,,,,,,57.0,8.0,1930.0,Friday,18,2,1,False
584. High Hat,1937,1h 10m,Approved,5.9,42,,An opera singer whose career is on the wane finds newfound fame doing popular songs on the radio.,https://www.imdb.com/title/tt0028999/?ref_=sr_i_584,"['Alma Sioux Scarberry', 'Sherman L. Lowe']",['Clifford Sanforth'],"['Frank Luther', 'Dorothy Dare', 'Lona Andre', 'Gavin Gordon', 'Franklin Pangborn', 'Esther Muir', 'Ferdinand Munier', 'Robert Warwick', 'Clarence Muse', 'Harry Harvey', 'Jack Edwards', 'Sam Edwards', 'Dolores Downey', 'Peppy Downey', 'Yvonne Downey', 'Ted Dawson', 'Ron Raymond', 'Arnold Gray']","['Swanee Collier', 'Elanda Lee', 'Dixie Durkin', 'Gregory Dupont', 'Renaldo Breton', 'Carmel Prevost', 'Horatio Parker', 'Craig Dupont Sr.', 'Congo MacRosenbloom', 'Nelson Connolly', 'Performer', 'Performer', 'Performer', 'Performer', 'Performer', 'Ted Dawson - Band Leader', 'Performer', 'Performer']",,,,,"January 1, 1937",['United States'],"['Talisman Studios - 4516 Sunset Blvd., Hollywood, Los Angeles, California, USA (Studio)']",['Imperial Productions'],,,,Mediocrity,"['Comedy', 'Music', 'Romance']",['English'],,,5.9,42.0,Approved,"singer,fame,opera singer,sister sister relationship,new york city",https://m.media-amazon.com/images/M/MV5BNmI2OTk3ZDItMTNkZi00Y2Y4LTlmYTEtOTQ5NjlkY2NiMzI5XkEyXkFqcGc@._V1_.jpg,['Clifford Sanforth'],"['Alma Sioux Scarberry', 'Sherman L. Lowe']","['Frank Luther', 'Dorothy Dare', 'Lona Andre']",70.0,,,,,,,,,,,,,,,,,,,,,,,70.0,1.0,1930.0,Friday,18,3,1,False
585. The Citadel of Silence,1937,1h 31m,Approved,6.5,28,,".During he students ' rebellion against Nicholas the Second,Viana tries to kill the governor but it's her lover who is arrested and sent to a sinister fortress .",https://www.imdb.com/title/tt0143180/?ref_=sr_i_585,"['T.H. Robert', 'André Cerf', 'Jean Anouilh']","[""Marcel L'Herbier""]","['Annabella', 'Pierre Renoir', 'Bernard Lancret', 'Pierre Alcover', 'Paul Amiot', 'Mady Berry', 'Pauline Carton', 'Henry Darbray', 'Jeanne Fusier-Gir', 'Gilberte Géniat', 'Claire Gérard', 'Fabien Loris', 'Georges Melchior', 'Marthe Mellot', 'André Nox', 'Marguerite Pierry', 'Philippe Richard', 'Georges Saillard']","['Viana Volonska', 'Le colonel-comte Stepan Iporievitch', 'César Birsky', 'Le gouverneur de Varsovie', 'Vladorowsky', ""La patronne de l'hôtel"", 'La première logeuse', None, 'La fille du majordome', 'Catherine', 'La nounou', 'Le détenu nº836', 'Nevitzky', 'Joséphine', None, 'La deuxième logeuse', None, 'Un insurgé']",,,,,"December 24, 1939",['France'],"['Studios Pathé-Cinema, Joinville-le-Pont, Val-de-Marne, France (Studio)']",['Impérial Film'],,,1 Critic review,L'Herbier's first part of a Russian trilogy,"['French', 'Drama']",['French'],,,6.5,28.0,Approved,"prison,evil man",https://m.media-amazon.com/images/M/MV5BZGY2OWE5NGQtNDdmMy00ZTJhLTgzMTUtYmE1MDEwZDZmNjI1XkEyXkFqcGc@._V1_.jpg,['Marcel L&apos;Herbier'],"['T.H. Robert', 'André Cerf', 'Jean Anouilh']","['Annabella', 'Pierre Renoir', 'Bernard Lancret']",91.0,,,,,,,,,,,,,"['September 23, 1937: (Paris)', 'October 15, 1937: (Brussels)']","['September 23, 1937: (Paris)', 'October 15, 1937: (Brussels)']",,,,,,,,,91.0,12.0,1930.0,Sunday,18,2,1,False
586. Young Pushkin,1937,1h 25m,,5.6,36,,"A story of the early life of the noted Russian poet, Alexander Pushkin (V. Lotovsky). He is attending the famed Lyceum school at Tsarskoye Selo during the Czarist regime. His life is traced to where he meets Derzhaven (A. Ngebrov), the reigning Russian poet of the era, and Derzhaven dies happy believing that Pushkin will carry Russian poetry to a new high.",https://www.imdb.com/title/tt0129654/?ref_=sr_i_586,['Aleksandr Slonimsky'],['Abram Naroditsky'],"['Valentin Litovsky', 'L. Mazin', 'Anatoli Muruzin', 'Ivan Paramonov', 'Oleg Lipkin', 'Cheslav Sushkevich', 'Konstantin Smirnov', 'Vladimir Gardin', 'Valentina Ivashova', 'Nina Shaternikova', 'Aleksandr Mgebrov', 'Vladimir Taskin', 'Aleksandr Gromov', 'Valentin Yantsat', 'Ippolit Novsky-Semyonovsky', 'Emil Gal', 'Georgiy Kranert', 'Aleksandr Geirot']","['Alexander Pushkin', 'Komovsky', 'Pushtchin', 'Kukhelbecker', 'Delvig', 'Gorchakov', 'Yakovlev', 'Meyer - lyceum tutor', 'Natasha - serf actress', 'Princess Ellen', 'Derzhavin, the poet', 'Frolov - lyceum inspector', ""Foma - lyceum 'uncle'"", 'Kunitsyn - professor of law', 'Count Razumovskiy - Minister of Education', 'Professor de Budri', 'Tsar Aleksandr I', 'Engelhardt']",,,,,"December 15, 1937",['Soviet Union'],,['Lenfilm Studio'],,,,10,"['Russian', 'Biography', 'Drama']",['Russian'],,,5.6,36.0,,1800s,https://m.media-amazon.com/images/M/MV5BY2RhOGRjODUtMTZjNi00ZjgwLWFhODUtNGI2ZDExOWUxYTQ2XkEyXkFqcGc@._V1_.jpg,['Abram Naroditsky'],['Aleksandr Slonimsky'],"['Valentin Litovsky', 'L. Mazin', 'Anatoli Muruzin']",85.0,,,,,,,,,,,,,,,,,,,,,,,85.0,12.0,1930.0,Wednesday,18,3,1,False
587. Ski Battalion,1937,1h 13m,,5.8,34,,,https://www.imdb.com/title/tt0029813/?ref_=sr_i_587,"['Gennadi Fish', 'Rafail Muzykant', 'Yuri Muzykant']","['Rafail Muzykant', 'Yuri Muzykant']","['Oleg Zhakov', 'Pyotr Aleynikov', 'Nikolay Cherkasov', 'Ivan Chuvelyov', 'Lidiya Kartashyova', 'Pyotr Kirillov', 'Nikolay Kryuchkov', 'Ivan Selyanin', 'Pavel Volkov']","['Toivo Antikainen', 'Eino', 'Commander-in-Chief', 'Artu', 'Old Woman', 'Riuttta', 'Yukka', 'Yalmar', 'Yuri']",,,,,"March 13, 1938",['Soviet Union'],,['Lenfilm Studio'],,,,The Forgotten War in Karelia or the Heroic Campaign of the Red Finns,"['Russian', 'Action', 'Drama', 'War']",['Russian'],,,5.8,34.0,,propaganda,https://m.media-amazon.com/images/M/MV5BOGQyZWFmZWQtNmViMC00OTY3LWFmYjktOTNiYzYxMTU3NGQxXkEyXkFqcGc@._V1_.jpg,"['Rafail Muzykant', 'Yuri Muzykant']","['Gennadi Fish', 'Rafail Muzykant', 'Yuri Muzykant']","['Oleg Zhakov', 'Pyotr Aleynikov', 'Nikolay Cherkasov']",73.0,,,,,,,,,,,,,,,,,,,,,,,73.0,3.0,1930.0,Sunday,9,4,1,False
588. Versprich mir nichts!,1937,1h 44m,,6.9,23,,"Artist Martin refuses to sell his paintings as he thinks that they still need improvement before being publicly exhibited, but his wife Monika sells them because they need the money, claiming to have painted them herself.",https://www.imdb.com/title/tt0029731/?ref_=sr_i_588,"['Bernd Hofmann', 'Charlotte Rissmann', 'Thea von Harbou']",['Wolfgang Liebeneiner'],"['Luise Ullrich', 'Viktor de Kowa', 'Heinrich George', 'Hubert von Meyerinck', 'Will Dohm', 'Charlott Daudert', 'Hans Hermann Schaufuß', 'Wilhelm P. Krüger', 'Maria Wanck', 'Leopold von Ledebur', 'Erich Dunskus', 'Margot Erbst', 'Maria Loja', 'Hans Meyer-Hanno', 'Karl-Heinz Reppert', 'Walter Vollmann', 'Walter Bienenstein', 'Käte Bierkowsky']","['Monika', 'Maler Martin Pratt', 'Kunsthändler Felder', 'Dr. Elk', 'Konsul Brenkow', 'Vera Brenkow', 'Hausbesitzer Herr Lemke', 'Der Gasmann', 'Fräulein Klette, Felders Sekräterin', 'Präsident der Akademie', 'Gläubiger #1', 'Maria, Mädchen bei Pratt', 'Frau Lemke', 'Gläubiger', 'Gläubiger', 'Diener bei Felder', 'Gustav, der Boy', None]",,,,,"November 12, 1937",['Germany'],,"['Meteor-Film GmbH', 'Terra-Filmkunst']",Awards 1 nomination total,,,"Monika, I'm missing some paintings.","['German', 'Comedy']",['German'],,,6.9,23.0,,"wife,based on play",https://m.media-amazon.com/images/M/MV5BNTIyYjI5MTUtM2FjNC00MmE5LTgzYmYtMzZmZGM2NDU5OTQxXkEyXkFqcGc@._V1_.jpg,['Wolfgang Liebeneiner'],"['Bernd Hofmann', 'Charlotte Rissmann', 'Thea von Harbou']","['Luise Ullrich', 'Viktor de Kowa', 'Heinrich George']",104.0,,,,,,,,,,,,,"['August 1937: (Venice Film Festival)', 'November 26, 1937: (Den Haag)']","['August 1937: (Venice Film Festival)', 'November 26, 1937: (Den Haag)']",,,,,,,,,104.0,11.0,1930.0,Friday,18,2,1,False
589. Million Dollar Racket,1937,1h 6m,Approved,6.9,15,,"Millionaire Lawrence Duane tours the West disguised as a chauffeur. On his trip, he meets and has a flirtation with Molly Henessey, the daughter of a gas station proprietor. After Larry travels on, Henessey strikes oil and moves his family to New York. With their newfound wealth, the Henesseys lease the Duane summer home, which Mrs. Henessey, who has social aspirations, plans to use as a base from which to force her way into society. Larry, discovering who his tenants are to be, procures jobs for himself and his butler with the Henesseys. In the meantime, a gang of suave thieves pass themselves off to the Henesseys as the cream of society, all the while plotting to rob the family of their money and jewels. Knowing them to be impostors, Larry watches them carefully and plans their capture. Despite Mrs. Henessey's opposition, Larry's love affair with Molly prospers and, when Larry routs the crooks at a dinner party and reveals his true identity, everyone is happy.",https://www.imdb.com/title/tt0029247/?ref_=sr_i_589,['Basil Dickey'],['Robert F. Hill'],"['Bruce Bennett', 'Joan Barclay', 'Bryant Washburn', 'Vane Calvert', 'Samuel Adams', 'Jimmy Aubrey', ""Dave O'Brien"", 'Monte Carter', 'Frank Wayne', 'Bob Terry', 'Lynn Arden', 'Jean Carmen', 'Billy Griffith', 'Roger Williams']","[""Lawrence 'Larry' Duane"", 'Molly Henessey', 'Herbert Marvin', 'Mrs. Henessey', 'Tim Henessey', 'Melton', 'Johnny Henessey', 'Lefty', 'Eddie', 'Luke', 'Nan', 'Jessie', 'Sandy McGee', 'Henchman']",,,,,"October 1, 1937",['United States'],,['Victory Pictures Corporation'],,,,10,"['Crime', 'Drama', 'Romance']",['English'],,,6.9,15.0,Approved,"estate,deception,impostor,family relationships,brother sister relationship",https://m.media-amazon.com/images/M/MV5BM2U1ZGI1NTgtZGJkYy00YjQ4LTk4OTctYTUwYzM3MDMxNDU2XkEyXkFqcGc@._V1_.jpg,['Robert F. Hill'],['Basil Dickey'],"['Bruce Bennett', 'Joan Barclay', 'Bryant Washburn']",66.0,,,,,,,,,,,,,,,,,,,,,,,66.0,10.0,1930.0,Friday,14,3,1,False
590. Under Suspicion,1937,1h 1m,Approved,5.9,21,,"When auto magnate Robert Bailey announces he is going to retire and turn his plant over to the employees he incurs the enmity of K.Y. Mitchell, a large stockholder in the company; Carey MacGregor, head of a parts manufacturing company that depends on Bailey Motors for most of its business; Logan Walters, general manager of the business and his social-climbing wife Laura; and Mary Brookhart, a predatory widow who is also a large stockholder and in love with Bailey. Bailey announces he is flying to his mountain retreat for a vacation and to complete the transfer of his interests to the employees. On the way to the airport, Bailey's car is side-swiped and his private plane cracks up before leaving the ground. Bailey is injured and his taken home, and narrowly escapes death when a bullet is fired through his bedroom window, He hires noted detective Frank Rogers to investigate. Mitchell, MacGregor, Walters, Mary, and Bailey's ne'er-do-well nephew Ralph are all suspected by the detective. In a scheme to make the guilty party show his hand, Bailey, his attorney Nelson Dudley, and Rogers decide to invite the suspects to a weekend party at Bailey's lodge. The nephew brings an uninvited guest, Doris. A dummy decoy is placed in Bailey's bed and another detective placed on watch. The next morning, the operative is found dead from a bullet fired through the window. On Dudley's advice, Bailey and Rogers agree to keep the killing secret. Another detective, accompanied by Dudley, takes the body to town, and later this detective is found dead. MacGregor returns from a hunting trip and tells Bailey and Rogers he knows the name of the guilty party but, just as he about to reveal the name, he is shot from outside. Though MacGregor is not killed, Rogers announces that he is dead. Rogers calls a midnight meeting of all the guests and Bailey, noting that Dudley is missing, starts a search of the house. He is attacked in the cellar, but subdues his assailant.",https://www.imdb.com/title/tt0029711/?ref_=sr_i_590,"['Joseph Hoffman', 'Jefferson Parker', 'Philip Wylie']",['Lewis D. Collins'],"['Jack Holt', 'Katherine DeMille', 'Luis Alberni', 'Rosalind Keith', 'Esther Muir', 'Purnell Pratt', 'Maurice Murphy', 'Morgan Wallace', 'Granville Bates', 'Craig Reynolds', 'Robert Emmett Keane', 'Margaret Irving', 'Clyde Dilson', 'George Anderson', 'Lee Phelps', 'Dorothy Bradshaw', ""Guy D'Ennery"", 'Otto Fries']","['Robert Bailey', 'Mary Brookhart', 'Luigi', 'Doris', 'Frances', 'Frank Rogers', 'Ralph', 'Carey MacGregor', 'K.Y. Mitchell', 'Nelson Dudley', 'Logan Walters', 'Laura Walters', 'Eddie', 'Bill', 'Private Detective', None, None, None]",,,,,"November 22, 1937",['United States'],,['Larry Darmour Productions'],,,1 Critic review,Square -jawed Jack Holt from his company wants to bolt,"['Mystery', 'Romance']",['English'],,,5.9,21.0,Approved,"stockholder,guest,employee,bullet,widow",https://m.media-amazon.com/images/M/MV5BOTIzMWE3ZWEtOTBhYS00MjM5LWFjMGYtMjc2ZmY2YTA4ZjM2XkEyXkFqcGc@._V1_.jpg,['Lewis D. Collins'],"['Joseph Hoffman', 'Jefferson Parker', 'Philip Wylie']","['Jack Holt', 'Katherine DeMille', 'Luis Alberni']",61.0,,,,,,,,,,,,,,,,,,,,,,,61.0,11.0,1930.0,Monday,18,2,1,False
591. La chaste Suzanne,1937,1h 30m,,4.9,21,,"Madame Pomarel becomes the winner of a prize of virtue awarded by the Academy of Moral Sciences which Monsieur des Aubrais is a prominent member. In reality she walks the cabarets, including the Moulin Rouge.",https://www.imdb.com/title/tt0194749/?ref_=sr_i_591,"['Georg Okonkowski', 'Anthony Mars', 'Maurice Desvallières']",['André Berthomieu'],"['Raimu', 'Meg Lemonnier', 'Henri Garat', 'Jean Témerson', 'Serge Flateau', 'Blanchette Brunoy', 'Blanche Denège', 'Anthony Gildès', 'Charles Dechamps', 'Paul Demange', 'Madeleine Gérôme']","['Monsieur des Aubrays', 'Suzanne Pomarel', 'René Boislurette', 'Alexis', 'Hubert', 'Jacqueline', 'Madame des Aubrays', 'Dominique', 'Pomarel', None, None]",,,,,"May 27, 1937","['United Kingdom', 'France']",,"['B.U.P. Française', 'British Unity Pictures']",,,,Suzanne takes you to a place where you can spend the night forever.,"['French', 'Comedy']",['French'],,,4.9,21.0,,"paris france,moulin rouge,character name in title",https://m.media-amazon.com/images/M/MV5BMWJkZGM4NjQtOWJjNi00Mzg5LWJlMDctNDEwMjkyMGM3ODFhXkEyXkFqcGc@._V1_.jpg,['André Berthomieu'],"['Georg Okonkowski', 'Anthony Mars', 'Maurice Desvallières']","['Raimu', 'Meg Lemonnier', 'Henri Garat']",90.0,,,,,,,,,,,,,"['September 9, 1937: (Brussels)', 'January 13, 1939: (Amsterdam)']","['September 9, 1937: (Brussels)', 'January 13, 1939: (Amsterdam)']",,,,,,,,,90.0,5.0,1930.0,Thursday,11,2,2,False
