Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
"517. Mademoiselle Josette, ma femme",1933,1h 24m,,5.6,14,,"Josette needs to marry within a year to get her aunt's money.Her fiance,an Englishman, has gone away .After getting permission from her godfather to do a ""white marriage,"" she realizes that she really loves the godfather instead.",https://www.imdb.com/title/tt0168051/?ref_=sr_i_517,"['Robert Charvay', 'Paul Gavault', 'André Berthomieu']",['André Berthomieu'],"['Annabella', 'Jean Murat', 'Edith Méra', 'Jean Marconi', 'Victor Garland', 'Gaston Mauger', 'Blanche Denège', 'Henri Trévoux', 'Pierre Etchepare', 'Jean Diéner', 'Arletty', 'Jacques Pills', 'Georges Tabet', 'Paul Velsa']","['Josette', 'André Ternay', 'Myrianne', 'Valorbier', 'Joe Jackson', 'Dupré', 'Madame Dupré', 'Le directeur', 'Panard', 'Dutilleul', None, None, None, 'Prosper']",,,,,"April 7, 1933",['France'],,['Films de France'],,,1 Critic review,10,"['French', 'Comedy']",['French'],,,5.6,14.0,,based on play,https://m.media-amazon.com/images/M/MV5BNjNkMzQzZDctMTVlOS00MDJjLWE2NTgtZTRmNTZlMWFkYTE4XkEyXkFqcGc@._V1_.jpg,['André Berthomieu'],"['Robert Charvay', 'Paul Gavault', 'André Berthomieu']","['Annabella', 'Jean Murat', 'Edith Méra']",84.0,,,,,,,,,,,,,"['April 7, 1933: (Brussels)', 'October 16, 1933: (Madrid)']","['April 7, 1933: (Brussels)', 'October 16, 1933: (Madrid)']",,,,,,,,,84.0,4.0,1930.0,Friday,14,2,1,False
518. Setu Bandhan,1933,,,5.7,10,,The first cinematic portrayal of the Hindu epic Ramayana tale featuring villagers constructing a giant bridge.,https://www.imdb.com/title/tt0253671/?ref_=sr_i_518,['Dhundiraj Govind Phalke'],['Dhundiraj Govind Phalke'],"['Ekbal', 'Malti', 'Phalke', 'Gotiram']","[None, None, None, None]",,,,,1933,['India'],,['Hindustan Cinema Film Company'],,,,10,"['Marathi', 'Drama']","['Marathi', 'None', 'Hindi']",,,5.7,10.0,,mythological,https://m.media-amazon.com/images/M/MV5BMTU0ODY1NjM3OV5BMl5BanBnXkFtZTgwNTM0Mjg1NjM@._V1_.jpg,['Dhundiraj Govind Phalke'],['Dhundiraj Govind Phalke'],"['Ekbal', 'Malti', 'Phalke']",,,,,,,,,,,,,,,,,,,,,,,,,1.0,1930.0,,4,2,1,False
519. Oyabun kobun,1933,,,,,,,https://www.imdb.com/title/tt3971954/?ref_=sr_i_519,,['Tôichirô Negishi'],"['Tasaburo Matsumoto', 'Kikuko Tachibana', 'Kaidô Ôoka', 'Gyokujo Hisamatsu']","[None, None, None, None]",,,,,1933,['Japan'],,['Kawai Eiga'],,,,,['Drama'],"['None', 'Japanese']",,,,,,,,['Tôichirô Negishi'],[],"['Tasaburo Matsumoto', 'Kikuko Tachibana', 'Kaidô Ôoka']",,,,,,,,,,,,,,,,,,,,,,,,,1.0,1930.0,,4,1,1,
520. Xiang cao mei ren,1933,1h 33m,,,,,"Due to lean years and the poverty that followed, Farmer Wang moved to Shanghai with his wife, daughter and younger brother. The whole family got a job at a tobacco factory, where they earned mere pennies, which they barely had enough to live on. Since the factory was unable to compete with foreign tobacco companies, the harsh conditions of competition led to a gradual reduction in production. Many of the employees were fired, Wang's wife was among the first, and his younger brother, who quarreled with his boss over his salary, ended up in prison. After the company closed, Wang's daughter started working on the streets to save her family from starvation. When Wang learned the truth, he kicked his wife and daughter out of the house. The police arrested Wang for breaking the glass of a mall that had foreign cigarettes on display. This film, having been significantly cut, was released on the screen in November 1933, but after the first demonstration it was banned altogether.",https://www.imdb.com/title/tt12637168/?ref_=sr_i_520,"['Shen Hong', 'Wenyuan Ma']",['Kengran Chen'],"['Bik-Ha Fa', 'Lanjun Gu', 'Zhengxin Wang', 'Peizhen Xia', 'Yunqing Xie']","[None, None, None, None, None]",,,,,November 1933,['China'],,['Mingxing Film Company'],,,,,['Drama'],['None'],,,,,,,https://m.media-amazon.com/images/M/MV5BMDQ2MTQ4NjUtY2RjMy00YzQzLTgyMGUtN2QwYWI1YTljNTRhXkEyXkFqcGc@._V1_.jpg,['Kengran Chen'],"['Shen Hong', 'Wenyuan Ma']","['Bik-Ha Fa', 'Lanjun Gu', 'Zhengxin Wang']",93.0,,,,,,,,,,,,,,,,,,,,,,,93.0,11.0,1930.0,,5,1,1,
521. Le bien-aimé Lanouille,1933,,,,,,,https://www.imdb.com/title/tt0175484/?ref_=sr_i_521,['Georges Rose'],['E.G. de Meyst'],"['Jean-Louis Allibert', 'Albert Duvaleix', 'Louis Florencie', 'Nane Germon', 'Janine Guise']","[None, None, None, None, None]",,,,,1933,['France'],,['Films J. de Cavaignac'],,,,,['French'],['French'],,,,,,based on play,,['E.G. de Meyst'],['Georges Rose'],"['Jean-Louis Allibert', 'Albert Duvaleix', 'Louis Florencie']",,,,,,,,,,,,,,,,,,,,,,,,,1.0,1930.0,,5,1,1,
522. Hatsukoi no haru,1933,,,,,,,https://www.imdb.com/title/tt0263424/?ref_=sr_i_522,"['Hōtei Nomura', 'Takao Yanai']",['Hōtei Nomura'],"['Hiroko Kawasaki', 'Yumeko Aizome', 'Nobuko Fushimi', 'Ureo Egawa', 'Sumiko Mizukubo', 'Jōji Oka', 'Ryōichi Takeuchi', 'Hideko Takamine']","[None, None, None, None, None, None, None, 'Kimiko']",,,,,"December 31, 1933",['Japan'],,['Shochiku Kamata'],,,,,['Romance'],"['None', 'Japanese']",,,,,,,,['Hōtei Nomura'],"['Hōtei Nomura', 'Takao Yanai']","['Hiroko Kawasaki', 'Yumeko Aizome', 'Nobuko Fushimi']",,,,,,,,,,,,,,,,,,,,,,,,,12.0,1930.0,Sunday,8,1,1,
523. Doctor Kuba,1933,,,,,,,https://www.imdb.com/title/tt0791448/?ref_=sr_i_523,,,"['Monang Carvajal', 'Don Dano', 'Rosa Del Rosario']","[None, None, None]",,,,,1933,['Philippines'],,,,,,,['Filipino'],"['Filipino', 'Tagalog']",,,,,,,,[],[],"['Monang Carvajal', 'Don Dano', 'Rosa Del Rosario']",,,,,,,,,,,,,,,,,,,,,,,,,1.0,1930.0,,3,1,1,
524. Zulma en justice,1933,1h,,,,,,https://www.imdb.com/title/tt5205584/?ref_=sr_i_524,['Léopold Simons'],['Léopold Simons'],"['Line Dariel', 'Anthony Gildès', 'Émile Saint-Ober', 'Léopold Simons', 'Sinoël']","['Zulma', None, None, 'Alphonse', None]",,,,,"November 30, 1933",['France'],,,,,,,"['French', 'Comedy']",['French'],,,,,,,,['Léopold Simons'],['Léopold Simons'],"['Line Dariel', 'Anthony Gildès', 'Émile Saint-Ober']",60.0,,,,,,,,,,,,,,,,,,,,,,,60.0,11.0,1930.0,Thursday,5,2,1,
525. Ganovenehre: Ein Film aus der Berliner Unterwelt,1933,1h 53m,,,,,,https://www.imdb.com/title/tt0256046/?ref_=sr_i_525,"['Charles Rudolph', 'Heinz Goldberg']",['Richard Oswald'],"['Fritz Kampers', 'Olly Stüwen', 'Paul Westermeier', 'Rotraut Richter', 'Paul Heidemann', 'Anton Pointner', 'Hans Behal', 'Olaf Bach', 'Gudrun Ady', 'Lilli Durra', 'Richard Senius', 'Arthur Wellin', 'Herbert Washington', 'Georg A. Profé', 'Heinz Goedecke', 'Arthur Reinhardt', 'Babette Jenssen', 'Irma Lowe']","['Georg, ""Artistenorje""', 'Olga, die Pariserin', 'Seidenemil', 'Nelly, der Backfisch', 'Vorsitzender des Unterweltvereines', 'Wiener-Max', 'Zahnbrecher-Artur', 'Schränker-Karl', 'Mädchen bei Olga', 'Zweites Mädchen bei Olga', 'Polizeikommissar', None, None, None, None, None, None, None]",,,,,"February 3, 1933",['Germany'],,"['Rio-Film GmbH', 'Terra-Filmkunst']",,,,,['German'],['German'],,,,,,,,['Richard Oswald'],"['Charles Rudolph', 'Heinz Goldberg']","['Fritz Kampers', 'Olly Stüwen', 'Paul Westermeier']",113.0,,,,,,,,,,,,,,,,,,,,,,,113.0,2.0,1930.0,Friday,18,1,1,
526. Die kleine Schwindlerin,1933,1h 16m,,,,,"One of two women in a gang of four foreign crooks on the Riviera falls for the intended mark, a rich young aristocrat, and tries to foil their plot.",https://www.imdb.com/title/tt0024225/?ref_=sr_i_526,"['Curt J. Braun', 'Fritz Falkenstein', 'Georg C. Klaren']",['Johannes Meyer'],"['Dolly Haas', 'Harald Paulsen', 'Betty Amann', 'Otto Wallburg', 'Alfred Abel', 'Olga Limburg', 'Theo Lingen', 'Franz Baumann', 'Hans Junkermann', 'Hansi Arnstaedt', 'Julia Serda', 'Hans Deppe', 'Paul Biensfeldt', 'Henry Pleß', 'Anita Mey', 'Mabel Hariot', 'Ellen Blarr', 'Julius Brandt']","['Annette', 'Lord Bob E. Denver, gen. ""Bob""', 'Gwendoline', 'Der Bräutigam', 'Der Vater', 'Die Gräfin', 'Der Sohn', None, 'Onkel Jeremias', 'Mabel', 'Lady Viktoria', 'Ein Taschendieb', 'Baptiste', None, None, None, None, None]",,,,,"March 26, 1937",['Germany'],,['T.K. Tonfilm-Produktion GmbH'],,,1 Critic review,,"['German', 'Comedy']",['German'],,,,,,"gang,women,young,wealth",https://m.media-amazon.com/images/M/MV5BODczYjRiOWYtMTcwMy00MGI5LTkzMTQtMWI5NzU5Yzc4M2NhXkEyXkFqcGc@._V1_.jpg,['Johannes Meyer'],"['Curt J. Braun', 'Fritz Falkenstein', 'Georg C. Klaren']","['Dolly Haas', 'Harald Paulsen', 'Betty Amann']",76.0,,,,,,,,,,,,,"['December 25, 1933: (Madrid)']","['December 25, 1933: (Madrid)']",,,,,,,,,76.0,3.0,1930.0,Friday,18,2,1,
527. Lal-e-Yaman,1933,2h 38m,,,,,"Oriental fantasy derived from classic Parsee theatre. The heir to the Yemeni throne, Prince Parviz, is falsely imprisoned by his stepmother who claims power. Parviz receives a magic dagger from a mystic sufi fakir to liberate himself and his people. The dagger makes him invisible. He kills the Apeman and the genii, rescues the captive Princess Parizad and, finally, overwhelms the soldiers sent to recapture him. The king learns the truth and repents.",https://www.imdb.com/title/tt0262557/?ref_=sr_i_527,"['Munshi Ashik', 'Joseph David', 'Munshi Sefta']",['J.B.H. Wadia'],"['Khambata Jal', 'Karimja', 'Padmadevi', 'Feroze Dastur', 'Master Mohammed', 'Sayani Atish', 'Nazir', 'Bimilla Khan', 'Boman Shroff', 'Mohini', 'Kamlabai Gokhale', 'Baby Mayuri', 'Lola']","['The King', 'Prince Parviz', 'Princess Parizad', None, 'Suffi', None, None, 'Genii', 'Apeman', 'Stepmother', 'Lalarukh', 'Mayuri', None]",,,,,,['India'],,['Wadia Movietone'],,,,,['Hindi'],['Hindi'],,,,,,genie,,['J.B.H. Wadia'],"['Munshi Ashik', 'Joseph David', 'Munshi Sefta']","['Khambata Jal', 'Karimja', 'Padmadevi']",158.0,,,,,,,,,,,,,,,,,,,,,,,158.0,,,,13,1,1,
528. The Lost Chord,1933,1h 10m,,,,,"A musician falls in love with the daughter of a count, who he had killed in a duel over his wife.",https://www.imdb.com/title/tt0156748/?ref_=sr_i_528,['H. Fowler Mear'],['Maurice Elvey'],"['John Stuart', 'Elizabeth Allan', 'Mary Glynne', 'Anne Grey', 'Leslie Perrins', 'Jack Hawkins', 'Garry Marsh', 'Betty Astell', 'Frederick Ranalow', 'Barbara Everest', 'Bernard Ansell', 'Eliot Makeham', 'Tudor Davies', 'Billy Mayerl', 'Andreas Malandrinos']","['David Graham', 'Joan Elton', 'Countess Madeleine', 'Pauline', 'Count Carol Zara', 'Sr. Jim Selby', 'Joseph Mendel', 'Madge', 'Beppo', 'Mother Superior', 'Benito Levina', 'Bertie Pollard', 'The Singer', 'At The Piano', 'Contales']",,,,,April 1933,['United Kingdom'],,['Julius Hagen Productions'],,,1 Critic review,Too Loud,['Drama'],['English'],,,,,,"daughter,love,composer,surgeon",https://m.media-amazon.com/images/M/MV5BMTc4NTQ0OTU4Nl5BMl5BanBnXkFtZTcwOTA5NzA1Mg@@._V1_.jpg,['Maurice Elvey'],['H. Fowler Mear'],"['John Stuart', 'Elizabeth Allan', 'Mary Glynne']",70.0,,,,,,,,,,,,,"['June 9, 1934: (Barcelona)', 'August 12, 1937: (New York City, New York)']","['June 9, 1934: (Barcelona)', 'August 12, 1937: (New York City, New York)']",,,,,,,,,70.0,4.0,1930.0,,15,1,1,
529. Ramayan,1933,,,,,,,https://www.imdb.com/title/tt0363925/?ref_=sr_i_529,['Valmiki'],,"['Mukhtar Begum', 'Leela Chandragiri', 'Indubala', 'Prithviraj Kapoor', 'Narmada Shankar']","[None, None, None, None, None]",,,,,,['India'],,['Madan Theatres'],,,,,"['Hindi', 'Fantasy']",['Hindi'],,,,,,,,[],['Valmiki'],"['Mukhtar Begum', 'Leela Chandragiri', 'Indubala']",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,
530. Daring Daughters,1933,1h 3m,Passed,5.8,95,,"A savvy city girl tries to protect her naive sister, who has just moved from the country, from the temptations--and men--of big-city life.",https://www.imdb.com/title/tt0023930/?ref_=sr_i_530,"['Sam Mintz', 'Barry Barringer', 'F. Hugh Herbert']",['Christy Cabanne'],"['Marian Marsh', 'Kenneth Thomson', 'Joan Marsh', 'Bert Roach', 'Allen Vincent', 'Lita Chevret', 'Richard Tucker', 'Arthur Hoyt', 'Florence Roberts', 'Bryant Washburn Jr.', 'Charlotte Merriam', 'Nancy Deshon', 'Pat Harmon', 'Lee Phelps']","['Terry Cummings', 'Alan Preston', 'Betty Cummings', 'Joby Johnson', 'Edgar Barrett', 'Gwen Moore', 'Lawton', 'Hubbard', 'Ginger Hemingway - the Grandmother', 'Roy Andrews', 'Helen Delk', 'Party Girl', 'Joke-Planner', 'Matthews']",,,,,"March 25, 1933",['United States'],"['Tec-Art Studios, North Hollywood, Los Angeles, California, USA (Studio)']",['Tower Productions (III)'],,,1 Critic review,Short And Obvious,"['Drama', 'Romance']",['English'],,,5.8,95.0,Passed,"b movie,personal depression,poverty row film,low budget film,great depression",https://m.media-amazon.com/images/M/MV5BMjA5MTkyMzg3NF5BMl5BanBnXkFtZTgwMzg3Njk1MDE@._V1_.jpg,['Christy Cabanne'],"['Sam Mintz', 'Barry Barringer', 'F. Hugh Herbert']","['Marian Marsh', 'Kenneth Thomson', 'Joan Marsh']",63.0,,,,,,,,,,,,,"['December 2, 1948: (New York City, New York, TV premiere)']","['December 2, 1948: (New York City, New York, TV premiere)']",,,,,,,,,63.0,3.0,1930.0,Saturday,14,2,1,False
531. Arizona to Broadway,1933,1h 6m,,5.5,76,,"In the small town of Larrup, Arizona, con artist Smiley is traveling with cohorts Kingfish, Morris, and Ambrose, and he persuades Lynn Martin, a traveling demonstrator of pancake making, to accompany him to a carnival where Kingfish sells a large number of bottles of Bambo, an elixir. When a woman denounces Kingfish as a faker, Smiley, identifying himself as a medical inspector, conducts Kingfish safely through the angry crowd and grabs Lynn's purse on the way out. Later, on a train, Smiley meets Lynn again, and after he returns the purse, she explains that she is traveling to find the trail of three swindlers who talked her brother, a bank officer, into investing $20,000 belonging to an estate he was handling, and then left with the money. Two of the crooks, a couple named Sandburg, are in New Orleans, while the other, Hubert Wayne, is promoting a new show in New York. Smiley offers to help after privately convincing his cohorts that once they ""cheat the cheaters,"" they will keep the money themselves. In a New Orleans hotel, Kingfish, masquerading as a philandering Texas oilman, attracts the interest of the Sandburgs, who plan to trap him in a compromising position and then blackmail him. After a fight, however, Kingfish, Smiley and the others get away with the Sandburgs' half of the swindle, $10,000, and proceed to New York where Lynn, posing as a chorus girl, has provoked Wayne's advances. When she introduces Wayne to Kingfish, who this time masquerades as a British jam manufacturer, Wayne, planning to swindle Kingfish, persuades him to invest $10,000 in the show to match his own $10,000, which gangster Tommy Monk fronts for the swindle. Wayne then plans to appropriate Kingfish's money through a switch of envelopes. Suspecting the ruse, Smiley trains Kingfish to do his own envelope switch. Kingfish's switch works, but after Smiley leaves with the $20,000, Wayne and Tommy discover the trick and capture Lynn and Kingfish, who reveals, to Lynn's dismay, Smiley's plan to keep the money. Tommy takes over the show to make back his money and coerces stage stars Ned Flynn, Jimmy Dante and female impersonator Ray Best to perform. On opening night, Smiley is captured at the theater, but he is able to call Tommy's rival, Rags Rigby. By imitating Tommy's voice, Smiley dares Rigby to come to the show. Rigby and his men respond to the challenge and start a massive fight in the theater. Smiley rescues Lynn and later, on another train, after he learns that Lynn did not trust him, upbraids her and reveals that he sent the money to her brother. The other three cohorts then decide to go straight. After planting her purse in Smiley's pocket, Lynn playfully accuses him of robbing her and they embrace.",https://www.imdb.com/title/tt0023764/?ref_=sr_i_531,"['William M. Conselman', 'Henry Johnson']",['James Tinling'],"['James Dunn', 'Joan Bennett', 'Herbert Mundin', 'Sammy Cohen', 'Theodore von Eltz', 'Merna Kennedy', 'Earle Foxe', 'Dave Wengren', 'J. Carrol Naish', 'Max Wagner', 'Walter Catlett', 'Jerry Lester', 'Lee Bailey', 'Monica Bannister', 'Bonita Barker', 'Jeanette Bates', 'Wilson Benge', 'Esther Brodelet']","['Smiley Wells', 'Lynn Martin', 'Kingfish Miller', 'Morris Blitz', 'Hubert Wayne', 'Flo Sandberg', 'John Sandburg', 'Ambrose', 'Tommy Monk', 'Pete', 'Ned Flynn', 'Jimmy Dante', 'Dancer', 'Audience Member', 'Dancer', 'Dancer', ""Monk's Barman"", 'Dancer']",,,,,"July 22, 1933",['United States'],,['Fox Film Corporation'],,,3 Critic reviews,What Went Wrong?,"['Comedy', 'Crime', 'Romance']",['English'],,,5.5,76.0,,"arizona,carnival worker,carnival,huckster,small town",https://m.media-amazon.com/images/M/MV5BZGRjM2Q0N2EtZmM4ZS00YjJhLWI3NjUtMTFkMmY0MTZmMDUxXkEyXkFqcGc@._V1_.jpg,['James Tinling'],"['William M. Conselman', 'Henry Johnson']","['James Dunn', 'Joan Bennett', 'Herbert Mundin']",66.0,,,,,,,,,,,,,,,,,,,,,,,66.0,7.0,1930.0,Saturday,18,3,1,False
532. Buntat na robite,1933,,,7.5,28,,"Bulgaria is under Ottoman domination. Levski, the Bulgarian national hero, arrives in a small town. He gathers the members of the revolutionary committee set up by him but the Turkish authorities get wind of the meeting and the conspirators disperse. A schoolteacher Hristina is in love with Levski. The Turkish spies watch her and the priest Nikola, who sympathizes with the cause. The police arrest them and torture. They torture also Levski's mother - throw her in the well. Changing disguised, Levski closely follows the very posse sent to track him down. After surmounting all sorts of obstacles, he manages to free Hristina. The blinded priest continues to pray for his enslaved brethren. A miracle occurs: church bells start ringing of their own accord. The miracle strengthens the people that liberation is coming soon.",https://www.imdb.com/title/tt0287947/?ref_=sr_i_532,"['Dimitar Burski-Katzev', 'Vassil Gendov', 'Dimitar T. Strashimirov']",['Vassil Gendov'],"['Vassil Gendov', 'Zhana Gendova', 'Misho Leviev', 'Mila Savova', 'Bistra Fol', 'Mihail Popov', 'Hristo Hristov', 'Kosta Hadzhiminev', 'Petar Topalov', 'Strahil Titirinov']","['Vasil Levski', 'Hristina', 'Kiryak efendi', 'Baba Gina', 'Lalka', 'Onbashiyata', 'Chaushinat', 'Stoycho', 'Pop Nikola', None]",,,,,"October 2, 1933",['Bulgaria'],,['Gendov Film'],,,,10,['Drama'],['Bulgarian'],,,7.5,28.0,,"based on novel,actor shares first name with character",https://m.media-amazon.com/images/M/MV5BM2ViYjc0OGYtMWJhNC00MzBhLWE5NjUtMDU3OWUwZWM1OWIwXkEyXkFqcGc@._V1_.jpg,['Vassil Gendov'],"['Dimitar Burski-Katzev', 'Vassil Gendov', 'Dimitar T. Strashimirov']","['Vassil Gendov', 'Zhana Gendova', 'Misho Leviev']",,,,,,,,,,,,,,,,,,,,,,,,,10.0,1930.0,Monday,10,1,1,False
533. Voi meitä! Anoppi tulee.,1933,1h 44m,,4.7,39,,,https://www.imdb.com/title/tt0024740/?ref_=sr_i_533,"['Berndt Carlberg', 'Fred Duprez', 'Ivar Johansson']",['Erkki Karu'],"['Mia Backman', 'Uuno Laakso', 'Georg Malmstén', 'Eeva Virtanen', 'Ellen Parviainen', 'Heikki Välisalmi', 'Mary Hannikainen', 'Jaana Ylhä', 'Eero Eloranta', 'Iivari Kainulainen', 'Aino Niska', 'Väinö Söderholm', 'Armas Fredman']","['Arabella Andersson', 'Aapeli Hesekiel Efraim Israel Andersson', 'Martti Onni Lepola', 'Ulla Lepola', 'Alli', 'Kyösti Kapio', 'Unelma Sulolampi', 'Mari Andersson', 'Esko Andersson', 'Poliisi', 'Greta-täti', 'Päivystävä konstaapeli', 'Drunken Mr. Fredman at the police station']",,,,,"April 30, 1933",['Finland'],"['Vironkatu 9, Helsinki, Finland (Studio)']",['Suomi-Filmi'],,,,10,"['Finnish', 'Comedy']",['Finnish'],,,4.7,39.0,,based on play,,['Erkki Karu'],"['Berndt Carlberg', 'Fred Duprez', 'Ivar Johansson']","['Mia Backman', 'Uuno Laakso', 'Georg Malmstén']",104.0,,,,,,,,,,,,,,,,,,,,,,,104.0,4.0,1930.0,Sunday,13,2,1,False
534. Les vingt-huit jours de Clairette,1933,1h 38m,,4.5,23,,,https://www.imdb.com/title/tt0200259/?ref_=sr_i_534,"['Paul Fékété', 'Antony Mars', 'Hippolyte Raymond']",['André Hugon'],"['Armand Bernard', 'Antonin Berval', 'Mireille', 'Janine Guise', 'Rivers Cadet', 'Georges Péclet', 'Robert Hasti', 'Adrien Lamy', 'Cairoli', 'Robert Allard', 'Paulette Dubost', 'Lyne Clevers', 'La Garde Républicaine', 'Charles Lorrain', 'Saint-Allier']","['Michonnet', 'Vivarel', 'Clairette', 'Bérénice', 'Benoit', 'Gibard', 'Le capitaine', 'Le vicomte', 'Poireau', 'Le brigadier', 'Nichotte', 'Octavie', 'La fanfare', None, None]",,,,,"March 10, 1933",['France'],,['Gaumont-Franco Film-Aubert (G.F.F.A)'],,,,10,"['French', 'Comedy', 'Musical']",['French'],,,4.5,23.0,,"french military,french army,french army officer,french soldier,police",https://m.media-amazon.com/images/M/MV5BY2IwZmZhMzUtYjM0NS00NDI5LWJlMTgtYjE0NTIwNWVkN2Q0XkEyXkFqcGc@._V1_.jpg,['André Hugon'],"['Paul Fékété', 'Antony Mars', 'Hippolyte Raymond']","['Armand Bernard', 'Antonin Berval', 'Mireille']",98.0,,,,,,,,,,,,,"['May 10, 1933: (Paris)']","['May 10, 1933: (Paris)']",,,,,,,,,98.0,3.0,1930.0,Friday,15,3,1,False
"535. Manolescu, der Fürst der Diebe",1933,,,,,,,https://www.imdb.com/title/tt0024303/?ref_=sr_i_535,"['Georg C. Klaren', 'Hans Rameau', 'George Manolescu']","['Georg C. Klaren', 'Willi Wolff']","['Iván Petrovich', 'Alfred Abel', 'Ellen Richter', 'Mady Christians', 'Hilde Hildebrand', 'Fritz Kampers', 'Hubert von Meyerinck', 'Olly Gebauer', 'Kurt Lilien', 'Albert Paulig', 'Emil Rameau', 'Emilia Unda', 'Julius Falkenstein', 'Alfred Gerasch', 'Bruno Ziener', 'Kurt Mainzer', 'Wilhelm Bendow', 'Hans Richter']","['George Manolescu', 'Jan Hendriks, Generaldirektor Introp Versicherung', 'Olivia, seine Frau', 'Comtesse Maria Freyenberg', 'Marion Lamond', 'Max Krause, ehemaliger Rennfahrer', 'Der Kellner im Hotel Ritz', 'Die Dame im Wartesaal', 'Der Nachtportier', None, None, None, None, None, None, None, None, None]",,,,,"March 17, 1933",['Germany'],,['Hisa-Film-Vertrieb GmbH'],,,,,"['German', 'Comedy', 'Crime']",['German'],,,,,,character name in title,https://m.media-amazon.com/images/M/MV5BYzBlYTIwMzQtMWFjOS00NDU0LWJhNjYtMjMzM2QwMWZkMDQxXkEyXkFqcGc@._V1_.jpg,"['Georg C. Klaren', 'Willi Wolff']","['Georg C. Klaren', 'Hans Rameau', 'George Manolescu']","['Iván Petrovich', 'Alfred Abel', 'Ellen Richter']",,,,,,,,,,,,,,"['October 21, 1933: (Madrid)', 'May 25, 1935: (Belgrade)']","['October 21, 1933: (Madrid)', 'May 25, 1935: (Belgrade)']",,,,,,,,,,3.0,1930.0,Friday,18,3,1,
536. Hände aus dem Dunkel,1933,1h 18m,,,,,,https://www.imdb.com/title/tt0130015/?ref_=sr_i_536,"['Hans Jacoby', 'Hugo Maria Kritz', 'Erich Waschneck']",['Erich Waschneck'],"['Karin Hardt', 'Hans Brausewetter', 'Rolf von Goth', 'Walter Rilla', 'Max Adalbert', 'Margo Lion', 'Hans Richter', 'Julius Falkenstein', 'Ludwig Stössel', 'Leonard Steckel', 'Peter Wolff', 'Martha Ziegler', 'Reinhold Bernt', 'Die Weintraub Syncopators']","['Cilly Kastor, Stenotypistin', 'Dr.Hutter, Hausdetektiv', 'Gustav Wölflin, Angestellter', 'Direktor Leermann', 'Krabbe, Hausdetektiv', 'Die lange Lotte', 'Fritz, Laufbursche', 'Pankratz, genannt Müller', 'Generaldirektor Leon', 'Fed Harras, Propagandachef', 'Kurt Peyer, Volontär', 'Frl. Kügelmann, Stenotypistin', 'Schnabel, ein entlassener Angestellter', 'Kapelle']",,,,,"April 25, 1933",['Germany'],,['Fanal-Filmproduktion GmbH'],,,,,['German'],['German'],,,,,,based on novel,https://m.media-amazon.com/images/M/MV5BNTRjYTdhNTUtMDZlMy00YjcxLTk0NGUtNDJkZmNhYmMzMGI0XkEyXkFqcGc@._V1_.jpg,['Erich Waschneck'],"['Hans Jacoby', 'Hugo Maria Kritz', 'Erich Waschneck']","['Karin Hardt', 'Hans Brausewetter', 'Rolf von Goth']",78.0,,,,,,,,,,,,,,,,,,,,,,,78.0,4.0,1930.0,Tuesday,14,1,1,
537. King of the Ritz,1933,1h 21m,,,,,"A hotel worker who is really an aristocrat falls for a lady customer but instead of getting married, stays on at work and contents himself with the female company he can get from the staff.",https://www.imdb.com/title/tt0024220/?ref_=sr_i_537,"['Clifford Grey', 'Henry Kistemaekers', 'Ivor Montagu']","['Carmine Gallone', 'Herbert Smith']","['Stanley Lupino', 'Betty Stockfeld', 'Hugh Wakefield', 'Henry Kendall', 'Gina Malo', 'Gibb McLaughlin', 'Harry Milton', 'John Singer']","['Claude King', 'Mrs. Cooper', 'King of Blitz', 'Teddy Smith', 'Victoria', 'Baron Popov', 'Alonso', 'Pageboy']",,,,,March 1933,['United Kingdom'],"['Beaconsfield Film Studios, Station Road, Beaconsfield, Buckinghamshire, England, UK (Studio)']","['British Lion Film Corporation', 'Gainsborough Pictures']",,,,User reviews 1,['Musical'],['English'],,,,,,based on play,https://m.media-amazon.com/images/M/MV5BMDIwMjU3MmQtYjEzMy00NDMwLThjNjUtODcwNmRjNDBhN2ZjXkEyXkFqcGc@._V1_.jpg,"['Carmine Gallone', 'Herbert Smith']","['Clifford Grey', 'Henry Kistemaekers', 'Ivor Montagu']","['Stanley Lupino', 'Betty Stockfeld', 'Hugh Wakefield']",81.0,,,,,,,,,,,,,,,,,,,,,,,81.0,3.0,1930.0,,8,1,1,
