Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
431. Kentucky Blue Streak,1935,1h,Approved,4.3,51,,"Mary Bradley leaves her family's farm in Cloverdale, Kentucky to visit her brother Johnny, a jockey, in San Francisco. Their reunion is interrupted by Harry Johnson, who tries to convince Johnny to ride in the illegal race at the Pagona fair. After Mary and Johnny learn that the colt Mary brought to California to sell has broken a leg, Johnny agrees to go along with Harry's scheme. After Harry is shot, Johnny is arrested on the belief that he wanted to stop Harry from blackmailing him. Although he is innocent, Johnny agrees to a plea bargain under the alias Barnsdale so that he will not disgrace his family. A reporter, Marty Marion, who is investigating the racetrack rackets, helps Johnny obtain a work release. Meanwhile in Kentucky, Mary prepares to enter her horse, Blue Streak, in the Kentucky Derby. With the family farm already heavily mortgaged, Mary appeals to District Attorney Barton Pierce to pay the race entrance fee. Johnny reads about the approaching Derby and escapes prison to attend the race, but Marty has anticipated Johnny's reaction. In Kentucky, Marty gains admittance to a Derby ball, and when Barton sees Marty with Mary, he becomes jealous. Later, to increase his horse's odds, Barton spreads a rumor that Johnny will be his jockey for the Derby, but plans to have him arrested before the race begins. On the day of the race, Marty discovers Barton's scheme and is able to stop him. Johnny rides Blue Streak to a first-place finish, and Marty shows him a telegram sent from California. Harry's murderer has confessed, and Marty tells Johnny he may keep the telegram as the first memento from his future brother-in-law.",https://www.imdb.com/title/tt0026563/?ref_=sr_i_431,"['C.B. Carrington', 'Homer King Gordon', ""Edward O'Brien""]",['Raymond K. Johnson'],"['Edward J. Nugent', 'Frank Coghlan Jr.', 'Patricia Scott', 'Cornelius Keefe', 'Margaret Mann', ""Roy D'Arcy"", 'Ben Holmes', ""Spec O'Donnell"", 'Harry Harvey', 'Roger Williams', 'Joseph W. Girard', 'Walter Downing', 'Ben Carter', 'Buster Brodie', 'Ken Broeker', 'C.C. Burr', 'Jack Cheatham', 'Al Corporal']","['Martin Marion', 'Johnny Bradley', 'Mary Bradley', 'District Attorney Barton Pierce', 'Mrs. Martha Bradley', 'Harry Johnson', 'Johnson - Bellhop', ""O'Donnell - Bellhop"", 'Barker', 'Deputy', 'Prison Warden Carlson', 'Newspaper Editor', 'Waiter', 'Jockey', 'Cop', 'Jockey', 'Cop at Race Track', 'Old Tom']",,,,,"May 1, 1935",['United States'],,['C.C. Burr Productions'],,,,Run for the thorns,"['Action', 'Crime', 'Drama', 'Romance', 'Sport']",['English'],,,4.3,51.0,Approved,"b movie,poverty row film,low budget film,double feature film,damsel in distress",https://m.media-amazon.com/images/M/MV5BYjFmMjk0YjUtZjAxZS00NjM5LWFlZGMtMjJjNGMxY2Q5YWJkXkEyXkFqcGc@._V1_.jpg,['Raymond K. Johnson'],"['C.B. Carrington', 'Homer King Gordon', 'Edward O&apos;Brien']","['Edward J. Nugent', 'Frank Coghlan Jr.', 'Patricia Scott']",60.0,,,,,,,,,,,,,,,,,,,,,,,60.0,5.0,1930.0,Wednesday,18,5,1,False
432. Dhuwandhar,1935,,,,,,,https://www.imdb.com/title/tt0379259/?ref_=sr_i_432,,['Sumumar Chatterjee'],"['Leela Chitnis', 'Nana Palsikar', 'Bhargava', 'S.N. Banerjee', 'Gaya Prashad', 'Y. Dave', 'Vasant Thengadi', 'Kamla Varerkar', 'Mira', 'Asha', 'Pandey']","[None, None, None, None, None, None, None, None, None, None, None]",,,,,,['India'],,['Adarsh Chitra'],,,,,['Hindi'],['Hindi'],,,,,,,,['Sumumar Chatterjee'],[],"['Leela Chitnis', 'Nana Palsikar', 'Bhargava']",,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,1,
433. Roaring Roads,1935,57m,Approved,5.1,96,,"David Morton lives with two old-maid aunts. He meets lovely Gertrude and agrees to drive her injured brother's car in the Big Race. Along the way, he encounters gangsters intent on stealing the race.",https://www.imdb.com/title/tt0136492/?ref_=sr_i_433,"['David Sharpe', 'Charles E. Roberts']","['Ray Nazarro', 'Charles E. Roberts']","['David Sharpe', 'Gertrude Messinger', 'Mary Kornman', 'Mickey Daniels', 'Jack Mulhall', 'Eddie Phillips', 'Vera Lewis', 'Heinie Conklin', 'Al Thompson', 'Matty Fain', 'Charles Moyer', 'Helen Hunt', 'Fred Kohler Jr.', 'Chris Allen', 'Harry Bowen', 'Frank Bruno', 'Oscar Gahan', 'June Marlowe']","['Dave Morton', ""Gertrude 'Gertie' McDowell"", 'Mary McDowell', 'Mickey Daniels', 'Donald McDowell', 'Alan Chambers', 'Aunt Harriet', 'Mulligan', 'Parkins', 'Jake', 'Flanagan', 'Aunt Agatha', 'Sam', 'Lem Jones', 'Barn Dance Host', 'Jerry', 'Fiddler', 'June Marlowe']",,,,,"April 13, 1935",['United States'],,['William Berke Productions Inc.'],,,1 Critic review,This has 'low budget' written all over it.,"['Action', 'Crime', 'Romance', 'Sport']",['English'],,,5.1,96.0,Approved,"reckless driving,wealth,riding a bicycle,bleached hair,delivery truck",https://m.media-amazon.com/images/M/MV5BZDA3ZTk2MjUtMzcxZC00M2NmLTljNDctMjk5NDM4ZWJmN2RjXkEyXkFqcGc@._V1_.jpg,"['Ray Nazarro', 'Charles E. Roberts']","['David Sharpe', 'Charles E. Roberts']","['David Sharpe', 'Gertrude Messinger', 'Mary Kornman']",57.0,,,,,,,,,,,,,"['January 14, 1951: (Los Angeles, California, TV premiere)']","['January 14, 1951: (Los Angeles, California, TV premiere)']",,,,,,,,,57.0,4.0,1930.0,Saturday,18,4,1,False
434. The Phantom Cowboy,1935,50m,Approved,3.6,82,,Bill Collins meets up with his look-alike the Phantom and is soon involved in his fight with Buck Houston. Houston has a big robbery planned but the Phantom beats him to it. Bill fights off Houston's men only to find the Phantom shot and dying and unaware that Houston is about to finish him off also.,https://www.imdb.com/title/tt0232307/?ref_=sr_i_434,['Carl Krusada'],['Robert J. Horner'],"['Ted Wells', 'Doris Brook', 'George Chesebro', 'Jimmy Aubrey', 'Richard Cramer', 'Lew Meehan', 'Frank Clark', 'James Sheridan', 'Rosamond Wagman', 'Edna Aslin', 'Barney Beasley', 'William Desmond', 'Jack Evans', 'Oscar Gahan', 'Allen Greer', 'Herman Hack', 'Al Haskell', 'Charles Le Moyne']","['Bill Collins', 'Ruth Rogers', 'Buck Houston', 'Ptomaine Pete', 'Hank Morgan', 'Mason - Crooked Foreman', 'Sheriff', 'Jack Rogers', ""Rancher's Daughter"", ""Pete's Dancing Partner"", 'Dick - Henchman', 'Barfly', 'Henchman', 'Fiddle Player', 'Henchman', 'Henchman', 'Accordion Player', 'Deputy']",,,,,April 1935,['United States'],,['Aywon Film'],,,3 Critic reviews,Ptomaine Pete---the Jar-Jar Binks of the 1930s!,"['Drama', 'Western']",['English'],,,3.6,82.0,Approved,"stolen clothes,cowboy,man wears boxer shorts,man wears underwear,boxer shorts",https://m.media-amazon.com/images/M/MV5BYzA2MTJkNmYtY2IwOC00ZTIyLWJkOGMtZTA0NDRmNGIwNDk1XkEyXkFqcGc@._V1_.jpg,['Robert J. Horner'],['Carl Krusada'],"['Ted Wells', 'Doris Brook', 'George Chesebro']",50.0,,,,,,,,,,,,,,,,,,,,,,,50.0,4.0,1930.0,,18,2,1,False
435. The Cowboy and the Bandit,1935,57m,Approved,6.0,85,,"Bill travels to a new state after the outlaw Scarface saves him from a lynch mob. There he takes a job on the Barton ranch and joins in the fight against gang leader Larkin. Finding a wounded Scarface he helps him recover. Arrested by Larkin's stooge Sheriff, and with another lynch mob after him, he once again needs Scarface's help.",https://www.imdb.com/title/tt0026243/?ref_=sr_i_435,['Jack Jevne'],['Albert Herman'],"['Rex Lease', 'Bobby Nelson', 'Blanche Mehaffey', 'Richard Alexander', 'Adabelle Driver', 'Bill Patton', 'Hal Taliaferro', 'William Desmond', 'Franklyn Farnum', 'Art Mix', 'Alphonse Martell', 'George Chesebro', 'Ben Corbett', 'Rube Dalroy', 'Herman Hack', 'Jack Hendricks', 'Jack Jones', 'Jack Kirk']","['Bill Bodie', 'Bobbie Barton', 'Alice', 'Scarface Jennings', 'Mother Barton', 'Luke Short (Whitey in credits)', 'Chuck', 'Sheriff Pete', 'Crooked Dealer', 'Charley Bowen', 'Frenchy', 'Foreman of Bar-X', 'Joe - Henchman', 'Barfly', 'Card Player', 'Cowhand', 'Cowhand', 'Jack']",,,,,"April 3, 1935",['United States'],"['Santa Clarita, California, USA']","['Weiss Brothers Artclass Pictures', 'Argosy Pictures']",,,1 Critic review,Save The Ranch Meets The Good Bad Man,"['Drama', 'Western']",['English'],,,6.0,85.0,Approved,"texas,pampa texas sheriff",https://m.media-amazon.com/images/M/MV5BMjMxZjY3ZTAtYmZlYS00OGU4LWIzZjUtZDc5ZTI0MzNhNzlkXkEyXkFqcGc@._V1_.jpg,['Albert Herman'],['Jack Jevne'],"['Rex Lease', 'Bobby Nelson', 'Blanche Mehaffey']",57.0,,,,,,,,,,,,,"['November 2, 1949: (Salt Lake City, Utah, TV premiere)']","['November 2, 1949: (Salt Lake City, Utah, TV premiere)']",,,,,,,,,57.0,4.0,1930.0,Wednesday,18,2,1,False
436. Cyclone of the Saddle,1935,53m,Approved,5.3,52,,The Army sends Andy Thomas posing as a renegade to find out who has been harassing the wagon trains. He joins a wagon train and soon learns Cherokee and Snake are the ones he is after. But Cherokee and Snake then kill two Indians and blame the settlers from the wagon train and Andy finds the Indians about to attack.,https://www.imdb.com/title/tt0026254/?ref_=sr_i_436,"['Elmer Clifton', 'George M. Merrick']",['Elmer Clifton'],"['Rex Lease', 'Janet Chandler', 'Bobby Nelson', 'Yakima Canutt', 'Helen Gibson', 'Milburn Morante', 'Chief Thunderbird', 'Chief Standing Bear', 'Chief Thundercloud', 'George Chesebro', 'Art Mix', 'William Desmond', 'Black Fox', 'Chuck Baldra', 'J. Frank Glendon', 'Herman Hack', 'Jack Jones', 'Jack Kirk']","['Andy Thomas', 'Sue Carter', 'Dickie Carter', 'Snake', 'Ma Carter', 'Bison', 'High Hawk', 'Yellow Wolf (Porcupine in credits)', 'Thundercloud (Yellow Wolf in credits)', 'Cherokee Charlie', 'Pioneer', 'Wagon Master', 'The Scholar Horse', 'Musician', 'Wagon Train Gambler', 'Man in Top Hat', 'Musician', 'Singer']",,,,,"April 3, 1935",['United States'],"['Backlot, Ralph M. Like Studios - 4376 Sunset Boulevard, Hollywood, California, USA']",['Weiss Brothers Artclass Pictures'],,,1 Critic review,"""I was just shooting a skunk""","['Drama', 'Western']",['English'],,,5.3,52.0,Approved,"b western,western music,horse,singing cowboy",https://m.media-amazon.com/images/M/MV5BZDJkYmRjOGQtNGNmYy00Yjk5LWIwNTUtZjE2ODE3MmY5ZDNkXkEyXkFqcGc@._V1_.jpg,['Elmer Clifton'],"['Elmer Clifton', 'George M. Merrick']","['Rex Lease', 'Janet Chandler', 'Bobby Nelson']",53.0,,,,,,,,,,,,,"['November 11, 1949: (Salt Lake City, Utah, TV premiere)']","['November 11, 1949: (Salt Lake City, Utah, TV premiere)']",,,,,,,,,53.0,4.0,1930.0,Wednesday,18,2,1,False
437. L'heureuse aventure,1935,1h 30m,,7.7,18,,"A problem forces a plane carrying passengers bound for the Far East to land on a desert island. Couples forms and they are happy. They are finally located, rescued and repatriated. A few months of 'civilization' are enough to pit them against each other. Then they decide to return to their paradise lost.",https://www.imdb.com/title/tt0191179/?ref_=sr_i_437,['André Aubergé'],['Jean Georgescu'],"['Pierre Alcover', 'Brunel', 'Julien Carette', 'Eddy Debray', 'Simone Deguyse', 'André Dupin', 'Tania Fédor', 'Leda Ginelly', 'Fanny Lacroix', 'Ginette Leclerc', 'Daniel Mendaille', 'Gaston Orbal', 'Robert Ralphy', 'André Randall', 'François Rozet']","['Broïdo', None, 'Labaume', None, 'Claire Pressac', None, 'Suzanne de Robert', None, None, None, 'Rémondy', None, None, 'Joe Wilkins - le pasteur', 'Robert Legrand']",,,,,"May 24, 1935",['France'],['France'],,,,,10,"['French', 'Adventure']",['French'],,,7.7,18.0,,,https://m.media-amazon.com/images/M/MV5BMzhmMzcxMzgtMmIxYi00MDhjLTk2Y2QtMTc1NGEzNjNjMWFjXkEyXkFqcGc@._V1_.jpg,['Jean Georgescu'],['André Aubergé'],"['Pierre Alcover', 'Brunel', 'Julien Carette']",90.0,,,,,,,,,,,,,"['January 11, 1939: (re-release)']","['January 11, 1939: (re-release)']",,,,,,,,,90.0,5.0,1930.0,Friday,15,2,1,False
438. Broadway Gondolier,1935,1h 39m,Approved,6.4,397,,Dick Purcell is an American taxi driver who wants to become a singer promoting cheese products. Oddly he thinks the way to do it is to become a gondolier from Venice. Along the way he sings and woos a sassy secretary Alice.,https://www.imdb.com/title/tt0026142/?ref_=sr_i_438,"['Warren Duff', 'Sig Herzig', 'E.Y. Harburg']",['Lloyd Bacon'],"['Dick Powell', 'Joan Blondell', 'Adolphe Menjou', 'Louise Fazenda', 'William Gargan', 'George Barbier', 'Grant Mitchell', 'Ted Fio Rito Orchestra', 'The Mills Brothers', 'Hobart Cavanaugh', 'Joe Sawyer', 'Rafael Alcayde', 'Bob Murphy', 'James Burke', 'Joseph E. Bernard', 'Sybil Jason', 'Sam Ash', 'Lloyd Bacon']","['Dick Purcell', 'Alice Hughes', 'Professor de Vinci', 'Mrs. Flaggenheim', 'Cliff Stanley', 'Hayward', 'Richards', 'Ted Fio Rit and His Band', 'The Four Mills Brothers', 'Music Critic Gilmore', ""'Red'"", 'Ramon', 'Singing Traffic Cop', 'Uncle Andy', 'Studio Official', None, 'Singer', 'Man Going to Brooklyn']",,,,,"July 27, 1935",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,,2 Critic reviews,A Voice For Cheese,"['Comedy', 'Musical', 'Romance']",['English'],,,6.4,397.0,Approved,"venice italy,taxi driver,singer,radio producer,new york city",https://m.media-amazon.com/images/M/MV5BYmFkYzY4Y2QtMjg5MC00OGQxLWFmYTctYmI0MDlmN2I5YTlkXkEyXkFqcGc@._V1_.jpg,['Lloyd Bacon'],"['Warren Duff', 'Sig Herzig', 'E.Y. Harburg']","['Dick Powell', 'Joan Blondell', 'Adolphe Menjou']",99.0,,,,,,,,,,,,,"['August 22, 1935: (London)', 'January 20, 1936: (Madrid)']","['August 22, 1935: (London)', 'January 20, 1936: (Madrid)']",,,,,,,,,99.0,7.0,1930.0,Saturday,18,3,1,False
439. Department Store,1935,1h 5m,,6.1,100,,The heir to a department store goes undercover through menial jobs. A crooked manager hires an ex-convict unaware he's an impostor. Mistaken identity ensues as the heir and ex-convict are confused for each other while working at the store.,https://www.imdb.com/title/tt0026269/?ref_=sr_i_439,"['H.F. Maltby', 'E. Vivian Edmonds', 'H. Fowler Mear']",['Leslie S. Hiscott'],"['Jack Melford', 'Sebastian Shaw', 'Garry Marsh', 'Patric Curwen', 'Henry Hallatt', 'Albert Clarke', 'Hal Walters', 'Eve Gray', 'Geraldine Fitzgerald', 'Charles Groves']","['Bob Burge Goodman', 'John Goodman Johnson', 'Timothy Bradbury', 'James Goodman', 'Buxton', 'Snagg', 'Sam', 'Dolly Flint', 'Jane Grey', 'Nightwatchman']",,,,,"October 7, 1935",['United Kingdom'],"['Twickenham Film Studios, St Margarets, Twickenham, Middlesex, England, UK (Studio, uncredited)']",['Julius Hagen Productions'],,,,Department Store review,"['Comedy', 'Crime']",['English'],,,6.1,100.0,,"female police officer,police,store,female detective,mistaken identity",https://m.media-amazon.com/images/M/MV5BNmJhMTA2NWMtMGRkNi00NjRiLWFmZjAtODU0MDQ1NzRmZjU3XkEyXkFqcGc@._V1_.jpg,['Leslie S. Hiscott'],"['H.F. Maltby', 'E. Vivian Edmonds', 'H. Fowler Mear']","['Jack Melford', 'Sebastian Shaw', 'Garry Marsh']",65.0,,,,,,,,,,,,,"['May 10, 1935: (London)']","['May 10, 1935: (London)']",,,,,,,,,65.0,10.0,1930.0,Monday,10,2,1,False
440. Branded a Coward,1935,58m,Approved,5.7,140,,"Johnny Hume witnesses the slaughter of his family at age six. When he grows into manhood, will he be able to seek his vengeance?",https://www.imdb.com/title/tt0026133/?ref_=sr_i_440,"['Richard Martinsen', 'Earle Snell']",['Sam Newfield'],"['Johnny Mack Brown', 'Billie Seward', 'Syd Saylor', 'Lloyd Ingraham', 'Lee Shumway', 'Roger Williams', 'Frank McCarroll', 'Yakima Canutt', 'Mickey Rentschler', 'Rex Downing', 'Barney Beasley', 'Jack Cheatham', 'Charles K. French', 'Joseph W. Girard', 'Jack Hendricks', 'Bob Kortman', 'Carl Mathews', 'Artie Ortego']","['Johnny Hume', 'Ethel Carson', 'Oscar', 'Joe Carson', 'Tom Hume', 'Tex - Henchman', 'Dick - Henchman', 'The Original Cat', 'Young Johnny Hume', 'Young Billy Hume', 'Henchman', '2nd Bartender', 'Mayor', 'Bit Role', 'Henchman', 'Henchman', 'Saloon Robber', 'Saloon Robber']",,,,,"July 1, 1935",['United States'],"['Kern River, California, USA']",['Supreme Pictures'],,,1 Critic review,Hunting a tricky cat,"['Drama', 'Western']",['English'],,,5.7,140.0,Approved,"family relationships,birthmark",https://m.media-amazon.com/images/M/MV5BOWM5ZTk4ZmYtOWNlMi00MjUxLThjN2QtNDU1NTRjY2U2M2EzXkEyXkFqcGc@._V1_.jpg,['Sam Newfield'],"['Richard Martinsen', 'Earle Snell']","['Johnny Mack Brown', 'Billie Seward', 'Syd Saylor']",58.0,,,,,,,,,,,,,"['May 2, 1949: (Los Angeles, California, TV premiere)']","['May 2, 1949: (Los Angeles, California, TV premiere)']",,,,,,,,,58.0,7.0,1930.0,Monday,18,2,1,False
441. Peasants,1935,1h 54m,,6.0,83,,"The struggle of farmers against the ""kulaks"" on collective farms. The ruthlessness of capitalism is central, in a world where cruelty wins over solidarity. Communitarianism might be the answer to all these abuses.",https://www.imdb.com/title/tt0026583/?ref_=sr_i_441,"['Mikhail Bolshintsov', 'Fridrikh Ermler', 'Victor Portnov']",['Fridrikh Ermler'],"['Pyotr Aleynikov', 'Mariya Blyumental-Tamarina', 'Nikolay Bogolyubov', 'Ivan Chuvelyov', 'Vladimir Gardin', 'Yekaterina Korchagina-Aleksandrovskaya', 'Vladimir Lukin', 'Aleksey Petrov', 'Boris Poslavsky', 'Vladimir Sladkopevtsev', 'Valeri Solovtsov', 'Yelena Yunger', 'Kseniya Denisova', 'Olga Kaziko']","['Petya', None, 'The District Commissar', 'Kostya', 'Anisim', 'Mother Platonivichna', 'Matveyev', 'Gerasim Platonovich, the kulak', 'Egor Nechayev', 'Volodka', 'Assistant chief of the politotdel', 'Varvara Nechayeva Plantinovich', 'Kolkhoznitsa', 'Nyusha']",,,,,"August 28, 1935",['Soviet Union'],,['Lenfilm Studio'],Awards 1 win total,,,"Passionate and Raw, Beautiful and Authentic","['Russian', 'Drama']",['Russian'],,,6.0,83.0,,"cruelty,world",https://m.media-amazon.com/images/M/MV5BOGY0ZWEyOTQtOWUyNy00N2MxLTg1N2MtNWEyNDA2NDVjMDQ1XkEyXkFqcGc@._V1_.jpg,['Fridrikh Ermler'],"['Mikhail Bolshintsov', 'Fridrikh Ermler', 'Victor Portnov']","['Pyotr Aleynikov', 'Mariya Blyumental-Tamarina', 'Nikolay Bogolyubov']",114.0,,,,,,,,,,,,,"['February 1935: (Moscow Film Festival)', 'June 24, 2003: (Moscow Film Festival)']","['February 1935: (Moscow Film Festival)', 'June 24, 2003: (Moscow Film Festival)']",,,,,,,,,114.0,8.0,1930.0,Wednesday,14,2,1,False
442. Inquilab,1935,2h 24m,,7.3,47,,"A drama set amid an earthquake in Bihar. Miss Renee (Khote) looks after the victims while her lover, the businessman Sardar (Mohanned), wants to make money from the disaster. She comes under the spell of the blind itinerant Musafir (Dey in his usual persona) whose low opinion of the depravity of the wealthy provides the film's moral backbone. She eventually discovers that as a child she had been promised to Musafir but had been rejected by his family for being of a lower caste.",https://www.imdb.com/title/tt0026530/?ref_=sr_i_442,['Debaki Kumar Bose'],['Debaki Kumar Bose'],"['Durga Khote', 'Prithviraj Kapoor', 'Syed Mohammed', 'Nawab', 'Krishna Chandra Dey', 'H. Siddiqui', 'Mehra', 'Kidar Nath Sharma', 'Surama', 'Malina', 'Nirmal Bannerjee', 'Raj Kapoor']","['Miss Renee', None, 'Sardar', None, 'Musafir', None, None, None, None, None, None, None]",,,,,,['India'],,"['New Theatres Limited', 'The Bombay Talkies Studios']",,,,10,"['Hindi', 'Drama']",['Hindi'],,,7.3,47.0,,"blindness,earthquake",https://m.media-amazon.com/images/M/MV5BYmM4MGZkODUtODMwZS00ZjNmLTg5ZGEtMWIzODBjMmZkYjZlXkEyXkFqcGc@._V1_.jpg,['Debaki Kumar Bose'],['Debaki Kumar Bose'],"['Durga Khote', 'Prithviraj Kapoor', 'Syed Mohammed']",144.0,,,,,,,,,,,,,"['Inquilab: (English)', 'Inquilab: (English)', 'Inquilab: (English)', 'Inquilab: (English)']","['Inquilab: (English)', 'Inquilab: (English)', 'Inquilab: (English)', 'Inquilab: (English)']",,,,,,,,,144.0,,,,12,2,1,False
443. Those Two,1935,1h 15m,,6.0,77,,,https://www.imdb.com/title/tt0026904/?ref_=sr_i_443,"['Eduardo De Filippo', 'Giuseppe Amato']",['Gennaro Righelli'],"['Eduardo De Filippo', 'Peppino De Filippo', 'Assia Noris', ""Maurizio D'Ancora"", 'Lamberto Picasso', 'Luigi Almirante', 'Franco Coop', 'Ugo Ceseri', 'Fernando De Crucciati', 'Aristide Garbini', 'Anna Magnani', 'Giuseppe Pierozzi']","['Il professore', 'Giacomino', 'Lily', 'Mario', 'Gerbi', 'Gelsomino', 'Giovanni', 'Il salumiere', None, None, 'Pierotta', ""Un matto della clinica 'Villa Belvedere'""]",,,,,"May 27, 1935",['Italy'],,['G.A.I.'],,,,10,"['Italian', 'Comedy']",['Italian'],,,6.0,77.0,,based on play,https://m.media-amazon.com/images/M/MV5BNmMyNjEzMjctYzZhYi00N2Y3LTllNTEtNWQ4NDY2ZWQ1MTcxXkEyXkFqcGc@._V1_.jpg,['Gennaro Righelli'],"['Eduardo De Filippo', 'Giuseppe Amato']","['Eduardo De Filippo', 'Peppino De Filippo', 'Assia Noris']",75.0,,,,,,,,,,,,,"['May 27, 1935: (Milano)']","['May 27, 1935: (Milano)']",,,,,,,,,75.0,5.0,1930.0,Monday,12,2,1,False
444. The Magnificent Rogue,1935,1h 20m,,4.9,20,,"Events leading up to the assassination of Duke Alessandro by his cousin Lorenzino in 16th century Florence, with the hope that there would be an uprising of the exiled and discontented against a tyrannical Medici monarch.",https://www.imdb.com/title/tt0026648/?ref_=sr_i_444,"['Guido Brignone', 'T. Schmitt', 'Tomaso Smith']",['Guido Brignone'],"['Alexander Moissi', 'Camillo Pilotto', 'Uberto Palmarini', 'Germana Paolieri', 'Teresa Franchini', 'Maria Denis', 'Sandro Salvini', 'Mario Ferrari', 'Mario Steni', 'Raimondo Van Riel', 'Eleni Qirici', 'Nino Altieri', 'Guido Barbarisi', 'Danilo Calamai', 'Alberto Campi', 'Jole Capodaglio', 'Didaco Chellini', 'Gustavo Conforti']","[""Lorenzino de' Medici"", 'Duca Alessandro', 'Filippo Strozzi', 'Bianca Strozzi', 'Maria Soderini', 'Nella', 'Francesco Guicciardini', 'Ser Maurizio', 'Michele Del Tavolaccino', 'Benvenuto Cellini', '10-years old girl', None, None, None, None, None, None, None]",,,,,"April 13, 1936",['Italy'],,['Manenti Film Sp.A.'],,,,10,"['Italian', 'Drama', 'History']",['Italian'],,,4.9,20.0,,,https://m.media-amazon.com/images/M/MV5BZWJhYjNjZmQtNjc2OC00Yzg0LThhNjEtYWIwN2ZhMjFmZmFhXkEyXkFqcGc@._V1_.jpg,['Guido Brignone'],"['Guido Brignone', 'T. Schmitt', 'Tomaso Smith']","['Alexander Moissi', 'Camillo Pilotto', 'Uberto Palmarini']",80.0,,,,,,,,,,,,,"['March 17, 1939: (Barcelona)']","['March 17, 1939: (Barcelona)']",,,,,,,,,80.0,4.0,1930.0,Monday,18,3,1,False
445. Alli Arjuna,1935,,,,,,,https://www.imdb.com/title/tt34678256/?ref_=sr_i_445,,['A.V. Meiyappan'],,,,,,,,['India'],,['AVM Productions'],,,,,['Tamil'],['Tamil'],,,,,,,,['A.V. Meiyappan'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,
446. Thanks a Million,1935,1h 27m,Approved,6.3,308,,Entertainers enter a political rally to get out of the rain and become part of the show. One of them (Powell) gives a speech in place of the besotted candidate (Walburn) and is chosen to be the candidate by backers he later exposes as crooks.,https://www.imdb.com/title/tt0027088/?ref_=sr_i_446,"['Nunnally Johnson', 'Fred Allen', 'James Gow']",['Roy Del Ruth'],"['Dick Powell', 'Ann Dvorak', 'Fred Allen', 'Patsy Kelly', 'Paul Whiteman', 'Ramona', 'Raymond Walburn', 'David Rubinoff', 'The Yacht Club Boys', 'Benny Baker', 'Andrew Tombes', 'Alan Dinehart', 'Paul Harvey', 'Edwin Maxwell', 'Margaret Irving', 'Charles Adler', 'Ricca Allen', 'Herbert Ashley']","['Eric Land', 'Sally Mason', 'Ned Lyman', 'Phoebe Mason', 'Paul Whiteman', 'Singer Pianist with Whiteman', 'Judge Culliman', None, None, 'Tammany', 'Mr. Grass', 'Mr. Kruger', 'Maxwell', 'Mr. Casey', 'Mrs. Kruger', 'Member, The Yacht Club Boys', 'Politician', 'Bus Driver']",,,,,"November 15, 1935",['United States'],,['20th Century Pictures'],Nominated for 1 Oscar 4 wins & 1 nomination total,4 wins & 1 nomination total,6 Critic reviews,Crooner for Governor,"['Comedy', 'Musical', 'Romance']",['English'],,,6.3,308.0,Approved,"20th century fox musical,judge,speech,governor,political corruption",https://m.media-amazon.com/images/M/MV5BZmE0NDlmMmUtNjBjZi00ZGEzLWE4ODQtNGYxNjhjNmY0MzZkXkEyXkFqcGc@._V1_.jpg,['Roy Del Ruth'],"['Nunnally Johnson', 'Fred Allen', 'James Gow']","['Dick Powell', 'Ann Dvorak', 'Fred Allen']",87.0,,,,,,,,,,,,,"['November 13, 1935: (New York City, New York)']","['November 13, 1935: (New York City, New York)']",,,,,,,4.0,1.0,87.0,11.0,1930.0,Friday,18,3,1,False
